"Player","Pos","Team                     Signed With","Age                     At Signing","Start                     Year","End                     Year","Yrs","Value","Average                     Salary","Average %                     % of Cap At Sign","Signing Bonus","Guarantee                     at Sign","Practical                     Guarantee","2-Year                     Cash Total","3-Year                     Cash Total"
"Willie Gay Jr.","OLB","KC                  KC","21","2020","2023","4","$5,271,045","$1,317,761","0.66%","$1,393,488","$1,903,488","$1,903,488","$3,053,193","$3,917,004"
"Jeremy Chinn","S","CAR                  CAR","21","2020","2023","4","$5,241,473","$1,310,368","0.66%","$1,371,980","$1,371,980","$1,371,980","$3,269,157","$4,355,655"
"Jon Bostic","ILB","WAS                  WAS","28","2020","2021","2","$5,100,000","$2,550,000","1.29%","$1,750,000","$2,250,000","$2,250,000","$6,200,000","$6,200,000"
"Logan Ryan","CB","NYG                  NYG","28","2020","2020","1","$5,050,000","$5,050,000","2.55%","$3,500,000","$3,500,000","$3,500,000","$6,550,000","$6,550,000"
"Brian Poole","CB","NYJ                  NYJ","27","2020","2020","1","$5,000,000","$5,000,000","2.52%","$3,000,000","$450,000","$450,000","$4,937,500","$4,937,500"
"Jeff Driskel","QB","DEN                  DEN","26","2020","2021","2","$5,000,000","$2,500,000","1.26%","$1,500,000","$2,500,000","$2,500,000","$5,031,932","$5,031,932"
"Danny Amendola","WR","DET                  DET","34","2020","2020","1","$5,000,000","$5,000,000","2.52%","$3,000,000","$4,500,000","$4,500,000","$5,025,662","$5,025,662"
"Sam Koch","P","BAL                  BAL","37","2020","2022","2","$4,950,000","$2,475,000","1.25%","$3,150,000","$3,150,000","$3,150,000","$6,132,562","$8,232,562"
"Logan Wilson","OLB","CIN                  CIN","23","2020","2023","4","$4,945,590","$1,236,398","0.62%","$1,156,796","$1,156,796","$1,156,796","$2,828,710","$4,558,038"
"Antonio Gibson","RB","WAS                  WAS","21","2020","2023","4","$4,932,636","$1,233,159","0.62%","$1,147,372","$1,147,372","$1,147,372","$2,591,583","$3,650,004"
"Julian Okwara","OLB","DET                  DET","22","2020","2023","4","$4,926,810","$1,231,703","0.62%","$1,143,136","$1,143,136","$1,143,136","$2,505,020","$3,563,324"
"Ashtyn Davis","S","NYJ                  NYJ","23","2020","2023","4","$4,917,384","$1,229,346","0.62%","$1,136,280","$1,136,280","$1,136,280","$2,530,385","$3,587,419"
"Damien Lewis","G","SEA                  SEA","22","2020","2023","4","$4,902,141","$1,225,535","0.62%","$1,125,192","$1,125,192","$1,125,192","$2,568,016","$3,623,665"
"Brandon Jones","S","MIA                  MIA","21","2020","2023","4","$4,873,092","$1,218,273","0.61%","$1,104,069","$1,104,069","$1,104,069","$2,850,384","$3,903,392"
"Nnamdi Madubuike","DT","BAL                  BAL","22","2020","2023","4","$4,853,308","$1,213,327","0.61%","$1,089,680","$1,089,680","$1,089,680","$2,637,901","$3,689,110"
"Adam Shaheen","TE","MIA                  MIA","25","2020","2022","2","$4,850,000","$2,425,000","1.22%","$1,000,000","","$3,200,000","$4,245,027","$6,096,498"
"Josh Jones","G","ARI                  ARI","22","2020","2023","4","$4,839,343","$1,209,836","0.61%","$1,079,524","$1,079,524","$1,079,524","$2,560,530","$3,610,470"
"DaVon Hamilton","DL","JAX                  JAX","22","2020","2023","4","$4,820,516","$1,205,129","0.61%","$1,065,832","$1,065,832","$1,065,832","$2,624,742","$3,672,970"
"Zack Baun","LB","NO                  NO","23","2020","2023","4","$4,811,188","$1,202,797","0.61%","$1,059,048","$1,059,048","$1,059,048","$2,497,738","$3,545,118"
"Jonah Jackson","G","DET                  DET","22","2020","2023","4","$4,796,768","$1,199,192","0.61%","$1,048,560","$1,048,560","$1,048,560","$2,973,917","$4,019,986"
"Zach Wood","LS","NO                  NO","26","2020","2023","4","$4,780,000","$1,195,000","0.60%","$700,000","$1,300,000","$1,300,000","$2,525,000","$3,610,000"
"Ke'Shawn Vaughn","RB","TB                  TB","22","2020","2023","4","$4,755,997","$1,188,999","0.60%","$1,018,908","$1,018,908","$1,018,908","$2,455,090","$3,497,454"
"Michael Ojemudia","CB","DEN                  DEN","22","2020","2023","4","$4,751,392","$1,187,848","0.60%","$1,015,560","$1,015,560","$1,015,560","$2,797,688","$2,913,460"
"Matt Hennessy","G","ATL                  ATL","22","2020","2023","4","$4,744,562","$1,186,141","0.60%","$1,010,592","$1,010,592","$1,010,592","$2,565,199","$3,606,522"
"Jabari Zuniga","DE","NYJ                  NYJ","22","2020","2023","4","$4,726,379","$1,181,595","0.60%","$997,368","$997,368","$997,368","$2,345,729","$3,385,399"
"Lynn Bowden","RB","LV                  LV","22","2020","2023","4","$4,709,417","$1,177,354","0.59%","$985,032","$985,032","$985,032","$1,541,336","$2,579,464"
"Bryan Edwards","WR","LV                  LV","21","2020","2023","4","$4,692,455","$1,173,114","0.59%","$972,696","$972,696","$972,696","$2,537,305","$3,573,891"
"Neville Gallimore","DE","DAL                  DAL","22","2020","2023","4","$4,680,449","$1,170,112","0.59%","$963,964","$963,964","$963,964","$2,556,207","$3,591,702"
"Lloyd Cushenberry","C","DEN                  DEN","22","2020","2023","4","$4,655,990","$1,163,998","0.59%","$946,176","$946,176","$946,176","$2,805,628","$3,838,900"
"Taysom Hill","TE","NO                  NO","29","2020","2020","1","$4,641,000","$4,641,000","2.34%","","","","$4,641,000","$4,641,000"
"Terrell Lewis","OLB","LAR                  LAR","21","2020","2023","4","$4,638,593","$1,159,648","0.59%","$933,524","$933,524","$933,524","$2,371,395","$3,403,085"
"Julian Blackmon","S","IND                  IND","21","2020","2023","4","$4,628,848","$1,157,212","0.58%","$926,436","$926,436","$926,436","$2,828,876","$3,838,876"
"Zack Moss","RB","BUF                  BUF","22","2020","2023","4","$4,612,316","$1,153,079","0.58%","$914,417","$914,417","$914,417","$2,568,965","$3,112,715"
"Kyler Fackrell","OLB","NYG                  NYG","28","2020","2020","1","$4,600,000","$4,600,000","2.32%","","$3,500,000","$3,500,000","$4,600,000","$4,600,000"
"Anfernee Jennings","OLB","NE                  NE","22","2020","2023","4","$4,596,871","$1,149,218","0.58%","$903,180","$903,180","$903,180","$2,519,394","$3,526,794"
"Jordan Elliott","DL","CLE                  CLE","22","2020","2023","4","$4,588,430","$1,147,108","0.58%","$897,040","$897,040","$897,040","$2,490,510","$3,499,260"
"Jonathan Greenard","LB","HOU                  HOU","22","2020","2023","4","$4,584,222","$1,146,056","0.58%","$893,980","$893,980","$893,980","$2,524,576","$3,532,576"
"Devin Asiasi","TE","NE                  NE","22","2020","2023","4","$4,582,820","$1,145,705","0.58%","$892,960","$892,960","$892,960","$2,424,813","$3,431,813"
"Devin Duvernay","WR","BAL                  BAL","22","2020","2023","4","$4,575,810","$1,143,953","0.58%","$887,864","$887,864","$887,864","$2,526,687","$3,532,687"
"Darrynton Evans","RB","TEN                  TEN","21","2020","2023","4","$4,561,788","$1,140,447","0.58%","$877,664","$877,664","$877,664","$2,195,013","$3,200,013"
"Josiah Deguara","TE","GB                  GB","22","2020","2023","4","$4,547,766","$1,136,942","0.57%","$867,468","$867,468","$867,468","$2,164,730","$3,165,230"
"McTelvin Agim","DT","DEN                  DEN","22","2020","2023","4","$4,533,744","$1,133,436","0.57%","$857,272","$857,272","$857,272","$2,345,482","$3,343,732"
"Lucas Niang","RT","KC                  KC","21","2020","2024","4","$4,519,722","$1,129,931","0.57%","$847,072","$847,072","$847,072","$1,657,072","$2,517,072"
"Sean Lee","OLB","DAL                  DAL","33","2020","2020","1","$4,500,000","$4,500,000","2.27%","$1,000,000","$2,000,000","$2,000,000","$4,526,382","$4,526,382"
"Allen Bailey","DE","ATL                  ATL","30","2020","2021","1","$4,500,000","$4,500,000","2.27%","$3,250,000","$15,500,000","$3,250,000","$9,068,624","$9,068,624"
"Adam Trautman","TE","NO                  NO","22","2020","2023","4","$4,499,405","$1,124,851","0.57%","$832,296","$832,296","$832,296","$2,256,814","$3,216,814"
"Terrell Burgess","S","LAR                  LAR","21","2020","2023","4","$4,499,405","$1,124,851","0.57%","$832,296","$832,296","$832,296","$2,214,953","$3,179,422"
"Davion Taylor","OLB","PHI                  PHI","21","2020","2023","4","$4,499,405","$1,124,851","0.57%","$832,296","$832,296","$832,296","$2,256,814","$3,217,296"
"Alex Highsmith","ED","PIT                  PIT","22","2020","2023","4","$4,499,405","$1,124,851","0.57%","$832,296","$832,296","$832,296","$2,256,814","$3,217,814"
"Dalton Keene","TE","NE                  NE","20","2020","2023","4","$4,499,405","$1,124,851","0.57%","$832,296","$832,296","$832,296","$2,292,068","$3,257,068"
"Malik Harrison","ILB","BAL                  BAL","21","2020","2023","4","$4,499,405","$1,124,851","0.57%","$832,296","$832,296","$832,296","$2,496,067","$3,474,567"
"Cameron Dantzler","CB","MIN                  MIN","21","2020","2023","4","$4,485,157","$1,121,289","0.57%","$895,000","$895,000","$895,000","$2,590,584","$3,598,303"
"Jacob Phillips","LB","CLE                  CLE","20","2020","2023","4","$4,344,314","$1,086,079","0.55%","$832,296","$832,296","$832,296","$2,388,947","$3,371,947"
"Matt Peart","LT","NYG                  NYG","22","2020","2023","4","$4,329,564","$1,082,391","0.55%","$832,296","$832,296","$832,296","$2,256,814","$3,235,314"
"Tanner Muse","OLB","LV                  LV","23","2020","2020","4","$4,322,189","$1,080,547","0.55%","$832,296","$832,296","$832,296","$2,219,754","$3,190,754"
"Keith Smith","FB","ATL                  ATL","27","2020","2022","3","$4,300,000","$1,433,333","0.72%","$1,100,000","$1,950,000","$1,950,000","$3,288,033","$4,588,033"
"Senio Kelemete","G","HOU                  HOU","29","2020","2021","1","$4,250,000","$4,250,000","2.14%","$500,000","$1,800,000","$1,800,000","$3,825,637","$3,825,637"
"Tyre Phillips","T","BAL                  BAL","22","2020","2023","4","$4,127,292","$1,031,823","0.52%","$832,292","$832,292","$832,292","$2,326,729","$3,221,729"
"Akeem Davis-Gaither","OLB","CIN                  CIN","22","2020","2023","4","$4,112,512","$1,028,128","0.52%","$817,512","$817,512","$817,512","$2,476,134","$3,371,134"
"Saahdiq Charles","G","WAS                  WAS","20","2020","2023","4","$4,094,372","$1,023,593","0.52%","$799,372","$799,372","$799,372","$2,189,372","$3,084,372"
"John Simpson","G","LV                  LV","22","2020","2023","4","$4,091,780","$1,022,945","0.52%","$796,780","$796,780","$796,780","$2,336,345","$3,231,345"
"Darnay Holmes","CB","NYG                  NYG","21","2020","2023","4","$4,086,888","$1,021,722","0.52%","$791,888","$791,888","$791,888","$2,181,888","$3,076,888"
"Solomon Kindley","G","MIA                  MIA","22","2020","2023","4","$4,079,570","$1,019,893","0.51%","$784,570","$784,570","$784,570","$2,564,478","$3,459,478"
"Josh Kelley","RB","LAC                  LAC","22","2020","2023","4","$4,075,340","$1,018,835","0.51%","$780,340","$780,340","$780,340","$2,352,155","$3,247,155"
"Troy Pride Jr.","CB","CAR                  CAR","21","2020","2023","4","$4,072,476","$1,018,119","0.51%","$777,476","$777,476","$777,476","$2,135,056","$3,030,056"
"Leki Fotu","DL","ARI                  ARI","21","2020","2023","4","$4,068,472","$1,017,118","0.51%","$773,472","$773,472","$773,472","$1,782,480","$2,677,480"
"Harrison Bryant","TE","CLE                  CLE","21","2020","2023","4","$4,064,028","$1,016,007","0.51%","$769,028","$769,028","$769,028","$2,540,811","$3,435,811"
"Ben Bartch","G","JAX                  JAX","21","2020","2023","4","$4,058,616","$1,014,654","0.51%","$763,616","$763,616","$763,616","$2,257,526","$3,152,526"
"Jason Peters","LT","PHI                  PHI","37","2020","2020","1","$4,050,000","$4,050,000","2.04%","$3,000,000","$4,050,000","$4,050,000","$4,050,000","$4,050,000"
"D.J. Wonnum","OLB","MIN                  MIN","22","2020","2023","4","$4,045,780","$1,011,445","0.51%","$750,780","$750,780","$750,780","$2,413,433","$3,308,433"
"Albert Okwuegbunam","TE","DEN                  DEN","21","2020","2023","4","$4,044,044","$1,011,011","0.51%","$749,044","$749,044","$749,044","$2,018,327","$2,913,327"
"Mykal Walker","ED","ATL                  ATL","22","2020","2023","4","$4,041,080","$1,010,270","0.51%","$746,080","$746,080","$746,080","$2,411,746","$3,306,746"
"La'Mical Perine","RB","NYJ                  NYJ","21","2020","2023","4","$4,040,344","$1,010,086","0.51%","$745,344","$745,344","$745,344","$2,085,927","$2,980,927"
"Logan Stenberg","G","DET                  DET","22","2020","2023","4","$4,036,640","$1,009,160","0.51%","$741,640","$741,640","$741,640","$2,135,007","$3,030,007"
"Jacob Eason","QB","IND                  IND","22","2020","2023","4","$4,027,264","$1,006,816","0.51%","$732,264","$732,264","$732,264","$1,862,266","$2,757,266"
"Reggie Robinson","CB","DAL                  DAL","22","2020","2023","4","$4,024,272","$1,006,068","0.51%","$729,272","$729,272","$729,272","$1,805,188","$2,700,188"
"Anthony McFarland","RB","PIT                  PIT","20","2020","2023","4","$4,017,428","$1,004,357","0.51%","$722,428","$722,428","$722,428","$1,936,657","$2,831,657"
"James Morgan","QB","NYJ                  NYJ","22","2020","2023","4","$4,010,264","$1,002,566","0.51%","$715,264","$715,264","$715,264","$2,105,264","$3,000,264"
"Charlie Heck","RT","HOU                  HOU","23","2020","2023","4","$4,005,704","$1,001,426","0.51%","$710,704","$710,704","$710,704","$2,142,990","$3,037,990"
"K'Von Wallace","S","PHI                  PHI","22","2020","2023","4","$4,001,112","$1,000,278","0.50%","$706,112","$706,112","$706,112","$2,020,551","$2,915,551"
"John Miller","G","CAR                  CAR","26","2020","2020","1","$4,000,000","$4,000,000","2.02%","$2,000,000","$2,000,000","$2,000,000","$4,050,751","$4,050,751"
"Sean Davis","FS","WAS                  WAS","26","2020","2020","1","$4,000,000","$4,000,000","2.02%","$2,000,000","$2,000,000","$2,000,000","$3,531,250","$3,531,250"
"Cody Core","WR","NYG                  NYG","25","2020","2021","2","$4,000,000","$2,000,000","1.01%","","$1,000,000","$1,000,000","$4,000,000","$4,000,000"
"Jason Witten","TE","LV                  LV","37","2020","2020","1","$4,000,000","$4,000,000","2.02%","","$3,500,000","$3,500,000","$4,822,240","$4,822,240"
"Jalen Mills","CB","PHI                  PHI","25","2020","2020","1","$4,000,000","$4,000,000","2.02%","$2,000,000","$2,000,000","$2,000,000","$4,000,000","$4,000,000"
"A.J. McCarron","QB","HOU                  HOU","29","2020","2020","1","$4,000,000","$4,000,000","2.02%","$2,000,000","$3,750,000","$3,750,000","$4,000,316","$4,000,316"
"Mackensie Alexander","CB","CIN                  CIN","26","2020","2020","1","$4,000,000","$4,000,000","2.02%","$1,500,000","$1,500,000","$1,500,000","$4,043,675","$4,043,675"
"Gabriel Davis","WR","BUF                  BUF","20","2020","2023","4","$3,994,380","$998,595","0.50%","$699,380","$699,380","$699,380","$2,137,690","$3,032,690"
"James Lynch","DT","MIN                  MIN","20","2020","2023","4","$3,985,996","$996,499","0.50%","$690,996","$690,996","$690,996","$2,112,980","$3,007,980"
"Cameron Clark","T","NYJ                  NYJ","22","2020","2023","4","$3,985,992","$996,498","0.50%","$690,992","$690,992","$690,992","$1,666,871","$2,561,871"
"Rashard Lawrence","DT","ARI                  ARI","21","2020","2023","4","$3,979,084","$994,771","0.50%","$684,084","$684,084","$684,084","$2,047,415","$2,942,415"
"Troy Dye","ILB","MIN                  MIN","23","2020","2023","4","$3,973,580","$993,395","0.50%","$678,580","$678,580","$678,580","$2,164,393","$3,059,393"
"Colby Parkinson","TE","SEA                  SEA","20","2020","2023","4","$3,965,440","$991,360","0.50%","$670,440","$670,440","$670,440","$1,917,299","$2,812,299"
"Jaylinn Hawkins","S","ATL                  ATL","22","2020","2023","4","$3,961,916","$990,479","0.50%","$666,916","$666,916","$666,916","$2,167,987","$3,062,987"
"Kevin Dotson","G","PIT                  PIT","23","2020","2023","4","$3,953,816","$988,454","0.50%","$658,816","$658,816","$658,816","$2,048,816","$3,689,829"
"Brycen Hopkins","TE","LAR                  LAR","22","2020","2023","4","$3,948,132","$987,033","0.50%","$653,132","$653,132","$653,132","$2,067,194","$2,813,027"
"Josiah Scott","CB","JAX                  JAX","20","2020","2023","4","$3,938,940","$984,735","0.50%","$643,940","$643,940","$643,940","$2,009,294","$2,904,294"
"L'Jarius Sneed","CB","KC                  KC","22","2020","2023","4","$3,929,320","$982,330","0.50%","$634,320","$634,320","$634,320","$2,137,865","$3,032,865"
"Austin Blythe","C","LAR                  LAR","27","2020","2020","1","$3,900,000","$3,900,000","1.97%","$950,000","$3,500,000","$3,500,000","$4,067,260","$4,067,260"
"Cornelius Lucas","LT","WAS                  WAS","28","2020","2021","2","$3,800,000","$1,900,000","0.96%","$1,000,000","$1,000,000","$1,000,000","$3,678,750","$3,678,750"
"Ben Bredeson","G","BAL                  BAL","20","2020","2023","4","$3,789,401","$947,350","0.48%","$494,401","$494,401","$494,401","$1,922,630","$2,817,630"
"Tyler Biadasz","C","DAL                  DAL","22","2020","2023","4","$3,789,400","$947,350","0.48%","$494,400","$494,400","$494,400","$2,016,986","$2,911,986"
"Jack Driscoll","G","PHI                  PHI","22","2020","2023","4","$3,789,400","$947,350","0.48%","$494,400","$494,400","$494,400","$1,790,669","$2,685,669"
"DeeJay Dallas","RB","SEA                  SEA","21","2020","2023","4","$3,789,400","$947,350","0.48%","$494,400","$494,400","$494,400","$1,884,400","$2,779,400"
"Antonio Gandy-Golden","WR","WAS                  WAS","21","2020","2023","4","$3,789,400","$947,350","0.48%","$494,400","$494,400","$494,400","$1,773,220","$2,668,220"
"John Reid","CB","HOU                  HOU","23","2020","2023","4","$3,789,400","$947,350","0.48%","$494,400","$494,400","$494,400","$2,013,441","$2,908,441"
"Shaq Quarterman","LB","JAX                  JAX","22","2020","2023","4","$3,789,400","$947,350","0.48%","$494,400","$494,400","$494,400","$1,888,226","$2,783,226"
"Amik Robertson","CB","LV                  LV","21","2020","2023","4","$3,789,400","$947,350","0.48%","$494,400","$494,400","$494,400","$1,922,933","$2,817,933"
"HaHa Clinton-Dix","FS","DAL                  DAL","27","2020","2020","1","$3,750,000","$3,750,000","1.89%","$1,250,000","$2,250,000","$2,250,000","$4,000,000","$4,000,000"
"Seth Roberts","WR","CAR                  CAR","28","2020","2020","1","$3,750,000","$3,750,000","1.89%","$600,000","$600,000","$600,000","$3,750,000","$3,750,000"
"Jordan Jenkins","OLB","NYJ                  NYJ","25","2020","2020","1","$3,750,000","$3,750,000","1.89%","$1,750,000","$3,250,000","$3,250,000","$3,937,500","$3,937,500"
"Pierre Desir","CB","NYJ                  NYJ","29","2020","2020","1","$3,750,000","$3,750,000","1.89%","$2,000,000","$3,250,000","$3,250,000","$4,000,000","$4,000,000"
"Khalid Kareem","DE","CIN                  CIN","21","2020","2023","4","$3,649,476","$912,369","0.46%","$354,476","$354,476","$354,476","$1,780,953","$2,675,953"
"Alton Robinson","DE","SEA                  SEA","21","2020","2023","4","$3,646,348","$911,587","0.46%","$351,348","$351,348","$351,348","$1,741,348","$2,636,348"
"Danny Pinter","C","IND                  IND","23","2020","2023","4","$3,643,700","$910,925","0.46%","$348,700","$348,700","$348,700","$1,815,950","$2,710,950"
"Shane Lemieux","G","NYG                  NYG","22","2020","2023","4","$3,642,140","$910,535","0.46%","$347,140","$347,140","$347,140","$1,416,028","$2,311,028"
"Joe Reed","WR","LAC                  LAC","21","2020","2023","4","$3,635,308","$908,827","0.46%","$340,308","$340,308","$340,308","$1,817,384","$2,712,384"
"Kenny Robinson","S","CAR                  CAR","20","2020","2023","4","$3,627,204","$906,801","0.46%","$332,204","$332,204","$332,204","$1,722,204","$2,617,204"
"Colton McKivitz","RT","SF                  SF","23","2020","2023","4","$3,622,316","$905,579","0.46%","$327,316","$327,316","$327,316","$1,717,316","$2,612,316"
"Jason Strowbridge","DE","MIA                  MIA","23","2020","2023","4","$3,621,493","$905,373","0.46%","$326,493","$326,493","$326,493","$1,754,310","$2,649,310"
"Trevis Gipson","ED","CHI                  CHI","22","2020","2023","4","$3,620,672","$905,168","0.46%","$325,672","$325,672","$325,672","$1,778,604","$2,673,604"
"Keith Ismael","G","WAS                  WAS","21","2020","2023","4","$3,614,836","$903,709","0.46%","$319,836","$319,836","$319,836","$1,709,836","$2,604,836"
"Daniel Thomas","S","JAX                  JAX","21","2020","2023","4","$3,612,116","$903,029","0.46%","$317,116","$317,116","$317,116","$1,783,613","$2,678,613"
"Bryce Hall","CB","NYJ                  NYJ","22","2020","2023","4","$3,610,804","$902,701","0.46%","$315,804","$315,804","$315,804","$1,606,977","$2,501,977"
"Justin Rohrwasser","K","NE                  NE","23","2020","2023","4","$3,610,394","$902,599","0.46%","$315,394","$315,394","$315,394","$1,705,394","$2,600,394"
"Nick Harris","C","CLE                  CLE","21","2020","2023","4","$3,609,648","$902,412","0.46%","$314,648","$314,648","$314,648","$1,821,516","$2,716,516"
"Tyler Johnson","WR","TB                  TB","21","2020","2023","4","$3,609,420","$902,355","0.46%","$314,420","$314,420","$314,420","$1,704,420","$2,599,420"
"Khaleke Hudson","ILB","WAS                  WAS","22","2020","2023","4","$3,607,600","$901,900","0.46%","$312,600","$312,600","$312,600","$1,702,600","$2,597,600"
"Kindle Vildor","CB","CHI                  CHI","22","2020","2023","4","$3,605,672","$901,418","0.45%","$310,672","$310,672","$310,672","$1,824,316","$2,719,316"
"Curtis Weaver","DE","MIA                  MIA","21","2020","2023","4","$3,602,992","$900,748","0.45%","$307,992","$307,992","$307,992","$1,060,000","$1,955,000"
"Collin Johnson","WR","JAX                  JAX","22","2020","2023","4","$3,602,152","$900,538","0.45%","$307,152","$307,152","$307,152","$1,871,325","$2,766,325"
"Quintez Cephus","WR","DET                  DET","21","2020","2023","4","$3,599,288","$899,822","0.45%","$304,288","$304,288","$304,288","$1,689,248","$2,584,248"
"Jake Fromm","QB","BUF                  BUF","21","2020","2023","4","$3,597,960","$899,490","0.45%","$302,960","$899,760","$899,760","$1,692,960","$2,587,960"
"John Hightower","WR","PHI                  PHI","23","2020","2023","4","$3,595,052","$898,763","0.45%","$300,052","$300,052","$300,052","$1,690,052","$2,585,052"
"Harrison Hand","CB","MIN                  MIN","21","2020","2023","4","$3,593,780","$898,445","0.45%","$298,780","$298,780","$298,780","$1,841,250","$2,736,250"
"Broderick Washington","DT","BAL                  BAL","23","2020","2023","4","$3,588,649","$897,162","0.45%","$293,649","$293,649","$293,649","$1,762,049","$2,657,049"
"Isaiah Coulter","WR","HOU                  HOU","21","2020","2023","4","$3,587,952","$896,988","0.45%","$292,952","$292,952","$292,952","$1,599,849","$2,494,849"
"Jason Huntley","RB","DET                  DET","21","2020","2023","4","$3,585,308","$896,327","0.45%","$290,308","$290,308","$290,308","$1,390,000","$2,285,000"
"Darnell Mooney","WR","CHI                  CHI","22","2020","2023","4","$3,577,052","$894,263","0.45%","$282,052","$282,052","$282,052","$1,721,756","$2,616,756"
"Larrell Murchison","DL","TEN                  TEN","22","2020","2023","4","$3,572,744","$893,186","0.45%","$277,744","$277,744","$277,744","$1,384,409","$2,279,409"
"Kamal Martin","LB","GB                  GB","21","2020","2023","4","$3,566,064","$891,516","0.45%","$271,064","$271,064","$271,064","$1,736,067","$2,631,067"
"K.J. Osborn","WR","MIN                  MIN","22","2020","2023","4","$3,562,772","$890,693","0.45%","$267,772","$267,772","$267,772","$1,715,754","$2,610,754"
"Michael Danna","DE","KC                  KC","22","2020","2023","4","$3,558,660","$889,665","0.45%","$263,660","$263,660","$263,660","$1,802,097","$2,697,097"
"Bradlee Anae","OLB","DAL                  DAL","21","2020","2023","4","$3,532,772","$883,193","0.45%","$237,772","$237,772","$237,772","$1,681,779","$2,576,779"
"Justin Strnad","ILB","DEN                  DEN","23","2020","2023","4","$3,532,772","$883,193","0.45%","$237,772","$237,772","$237,772","$1,297,772","$2,192,772"
"Hakeem Adeniji","LT","CIN                  CIN","22","2020","2023","4","$3,506,884","$876,721","0.44%","$211,884","$211,884","$211,884","$1,599,164","$2,494,164"
"Netane Muti","G","DEN                  DEN","20","2020","2023","4","$3,500,792","$875,198","0.44%","$205,792","$205,792","$205,792","$1,661,175","$2,556,175"
"Kevin Johnson","CB","CLE                  CLE","27","2020","2020","1","$3,500,000","$3,500,000","1.77%","$1,000,000","$1,000,000","$1,000,000","$3,620,750","$3,620,750"
"Andrew Billings","DL","CLE                  CLE","24","2020","2021","1","$3,500,000","$3,500,000","1.77%","$2,000,000","$3,500,000","$3,500,000","$3,500,000","$3,500,000"
"Cameron Fleming","T","NYG                  NYG","27","2020","2020","1","$3,500,000","$3,500,000","1.77%","","$2,000,000","$2,000,000","$3,437,500","$3,437,500"
"Thomas Davis","LB","WAS                  WAS","36","2020","2020","1","$3,500,000","$3,500,000","1.77%","$1,750,000","$1,750,000","$1,750,000","$3,750,000","$3,750,000"
"Jimmy Smith","CB","BAL                  BAL","31","2020","2020","1","$3,500,000","$3,500,000","1.77%","$1,000,000","$3,500,000","$3,500,000","$6,058,785","$6,058,785"
"Mike Onwenu","RT","NE                  NE","22","2020","2023","4","$3,497,476","$874,369","0.44%","$202,476","$202,476","$202,476","$2,147,268","$3,855,351"
"Cameron Brown","ILB","NYG                  NYG","21","2020","2023","4","$3,493,364","$873,341","0.44%","$198,364","$198,364","$198,364","$1,493,920","$2,388,920"
"Bravvion Roy","DT","CAR                  CAR","22","2020","2023","4","$3,488,976","$872,244","0.44%","$193,976","$193,976","$193,976","$1,829,866","$2,724,866"
"Blake Ferguson","LS","MIA                  MIA","22","2020","2023","4","$3,485,448","$871,362","0.44%","$190,448","$190,448","$190,448","$1,667,867","$2,562,867"
"Alohi Gilman","S","LAC                  LAC","22","2020","2023","4","$3,483,204","$870,801","0.44%","$187,876","$187,876","$187,876","$1,707,384","$2,602,384"
"Donovan Peoples-Jones","WR","CLE                  CLE","20","2020","2023","4","$3,481,608","$870,402","0.44%","$186,608","$186,608","$186,608","$1,793,666","$3,406,308"
"Tyler Bass","K","BUF                  BUF","22","2020","2023","4","$3,479,218","$869,805","0.44%","$184,218","$184,218","$184,218","$1,700,800","$2,595,800"
"Jake Luton","QB","JAX                  JAX","23","2020","2023","4","$3,476,748","$869,187","0.44%","$181,748","$181,748","$181,748","$1,656,231","$2,551,231"
"Charlie Woerner","TE","SF                  SF","22","2020","2023","4","$3,476,028","$869,007","0.44%","$181,028","$181,028","$181,028","$1,571,028","$2,466,028"
"Braden Mann","P","NYJ                  NYJ","22","2020","2023","4","$3,472,100","$868,025","0.44%","$177,100","$177,100","$177,100","$1,415,988","$2,310,988"
"Jon Runyan","G","GB                  GB","22","2020","2023","4","$3,469,676","$867,419","0.44%","$174,676","$174,676","$174,676","$1,698,474","$3,383,633"
"Rob Windsor","DT","IND                  IND","22","2020","2023","4","$3,469,020","$867,255","0.44%","$174,020","$174,020","$174,020","$1,564,020","$2,459,020"
"Khalil Davis","DL","TB                  TB","23","2020","2023","4","$3,468,212","$867,053","0.44%","$173,212","$173,212","$173,212","$1,389,874","$2,284,874"
"Justin Herron","LT","NE                  NE","24","2020","2023","4","$3,467,461","$866,865","0.44%","$172,461","$172,461","$172,461","$1,698,646","$2,494,201"
"Shaun Bradley","LB","PHI                  PHI","22","2020","2023","4","$3,466,420","$866,605","0.44%","$171,420","$171,420","$171,420","$1,561,420","$2,456,420"
"John Penisini","DT","DET                  DET","22","2020","2023","4","$3,466,176","$866,544","0.44%","$171,176","$171,176","$171,176","$1,878,008","$2,773,008"
"Antoine Brooks Jr.","S","PIT                  PIT","22","2020","2023","4","$3,465,836","$866,459","0.44%","$170,836","$170,836","$170,836","$1,560,836","$2,455,836"
"Jordan Fuller","S","LAR                  LAR","21","2020","2023","4","$3,465,712","$866,428","0.44%","$170,712","$170,712","$170,712","$1,882,689","$2,777,689"
"Quez Watkins","WR","PHI                  PHI","21","2020","2023","4","$3,464,664","$866,166","0.44%","$169,664","$169,664","$169,664","$1,510,250","$2,405,250"
