season,player_key,player,team,pos,adv_targets,adv_receptions,adv_yards,adv_rec_touchdowns,adv_catch_percentage,adv_avg_cushion,adv_avg_separation,adv_avg_intended_air_yards,adv_avg_yac,adv_avg_expected_yac,adv_avg_yac_above_expectation,adv_percent_share_of_intended_air_yards,adv_yards_per_target,adv_yards_per_reception,adv_td_per_target
2018,antonio callaway,Antonio Callaway,CLE,WR,79,43,586,5,54.43037974683544,4.982077922077922,2.553133868281982,13.746202531645567,5.782558139534883,4.575319455568738,1.2072386839661453,20.54179103912956,7.417721518987341,13.627906976744185,0.06329113924050633
2018,brandin cooks,Brandin Cooks,LA,WR,117,80,1204,5,68.37606837606837,5.678157894736842,2.7132488995035486,12.913675213675212,4.485249999999999,4.522409683508384,-0.037159683508384944,30.744906202498413,10.290598290598291,15.05,0.042735042735042736
2018,calvin ridley,Calvin Ridley,ATL,WR,92,64,821,10,69.56521739130434,6.315555555555555,3.168861894092877,10.042282608695652,5.79203125,5.96529107939447,-0.17325982939447027,17.68217294611654,8.923913043478262,12.828125,0.10869565217391304
2018,chad williams,Chad Williams,ARI,WR,46,17,171,1,36.95652173913043,5.408478260869565,1.895190927541503,13.22869565217391,0.9170588235294121,1.7790903321291063,-0.8620315085996941,15.34295482738797,3.717391304347826,10.058823529411764,0.021739130434782608
2018,chester rogers,Chester Rogers,IND,WR,72,53,485,2,73.61111111111111,5.678955223880597,3.644751079162615,6.389027777777779,5.096037735849056,4.9787588794301065,0.11727885641894975,9.330396350677352,6.736111111111111,9.150943396226415,0.027777777777777776
2018,chris conley,Chris Conley,KC,WR,52,32,334,5,61.53846153846154,6.50375,3.258717255995559,9.54730769230769,4.289375000000001,3.4332824075748185,0.8560925924251821,9.40589369820658,6.423076923076923,10.4375,0.09615384615384616
2018,chris godwin,Chris Godwin,TB,WR,95,59,842,7,62.10526315789474,6.244831460674157,2.589310148656954,11.90242105263158,4.583898305084746,3.5929689562764504,0.990929348808296,17.131675714331163,8.863157894736842,14.271186440677965,0.07368421052631578
2018,chris hogan,Chris Hogan,NE,WR,55,35,532,3,63.63636363636363,6.243061224489796,4.085806710119161,12.028727272727274,5.9794285714285715,6.091129669889794,-0.11170109846122234,15.244692078327274,9.672727272727272,15.2,0.05454545454545454
2018,christian kirk,Christian Kirk,ARI,WR,68,43,590,3,63.23529411764706,6.217812500000001,2.7124752117236675,9.758676470588236,5.437209302325582,4.379806617399019,1.0574026849265623,16.73146551289421,8.676470588235293,13.720930232558139,0.04411764705882353
2018,cole beasley,Cole Beasley,DAL,WR,87,65,672,3,74.71264367816092,5.899390243902439,2.8663641794932837,7.404137931034481,3.414153846153846,3.86549365790482,-0.45133981175097393,16.158332392670353,7.724137931034483,10.338461538461539,0.034482758620689655
2018,cooper kupp,Cooper Kupp,LA,WR,55,40,566,6,72.72727272727273,6.683414634146341,3.5412624492302016,8.598909090909093,7.749250000000001,5.7942574876180695,1.9549925123819314,9.623731510629163,10.290909090909091,14.15,0.10909090909090909
2018,corey davis,Corey Davis,TEN,WR,112,65,891,4,58.03571428571429,6.079245283018868,3.0511981039825167,10.254732142857142,4.34553846153846,3.659694965550988,0.6858434959874722,35.850782235207454,7.955357142857143,13.707692307692307,0.03571428571428571
2018,courtland sutton,Courtland Sutton,DEN,WR,84,42,704,4,50,4.624819277108434,2.1630736692701764,14.365000000000004,4.407857142857142,3.555168798711821,0.8526883441453212,27.59410824420464,8.380952380952381,16.761904761904763,0.047619047619047616
2018,curtis samuel,Curtis Samuel,CAR,WR,65,39,494,5,60,6.7276923076923065,2.4194832850358883,12.164461538461536,2.9310256410256406,2.545113781936781,0.3859118590888597,19.152270591312934,7.6,12.666666666666666,0.07692307692307693
2018,d j moore,D.J. Moore,CAR,WR,82,55,788,2,67.07317073170732,6.1129999999999995,2.8879945235781297,9.014024390243902,7.929818181818183,4.711260973195302,3.2185572086228804,17.90385714700952,9.609756097560975,14.327272727272728,0.024390243902439025
2018,daesean hamilton,DaeSean Hamilton,DEN,WR,46,30,243,2,65.21739130434783,5.328604651162791,3.0531937032158556,8.390217391304347,2.350666666666667,2.9536985600230983,-0.6030318933564311,8.82597092540631,5.282608695652174,8.1,0.043478260869565216
2018,danny amendola,Danny Amendola,MIA,WR,79,59,575,1,74.68354430379746,6.279117647058823,3.2199118670754148,7.03886075949367,4.181525423728814,4.462121200735594,-0.28059577700677973,15.565813267345574,7.2784810126582276,9.745762711864407,0.012658227848101266
2018,dante pettis,Dante Pettis,SF,WR,45,27,467,5,60,5.361395348837209,3.3760030795640077,11.837333333333332,7.5744444444444445,5.359851902548684,2.214592541895761,13.60654732712114,10.377777777777778,17.296296296296298,0.1111111111111111
2018,davante adams,Davante Adams,GB,WR,169,111,1386,13,65.68047337278107,4.830617283950617,2.9691687972034053,11.326213017751478,4.647387387387387,4.178552782763008,0.4688346046243792,33.96870973810021,8.201183431952662,12.486486486486486,0.07692307692307693
2018,david moore,David Moore,SEA,WR,53,26,445,5,49.056603773584904,4.736415094339622,1.9987676923420887,16.37698113207547,3.7484615384615387,3.2208461861060798,0.527615352355459,22.466913601337694,8.39622641509434,17.115384615384617,0.09433962264150944
2018,deandre hopkins,DeAndre Hopkins,HOU,WR,163,115,1572,11,70.5521472392638,4.921987577639751,2.522421038243409,11.861472392638037,3.683217391304347,3.644685142115259,0.03853224918908804,44.044066391175804,9.644171779141104,13.669565217391304,0.06748466257668712
2018,dede westbrook,Dede Westbrook,JAX,WR,101,66,715,5,65.34653465346535,6.128426966292135,3.5126726115132967,8.463069306930695,5.739848484848484,4.624369947480398,1.1154785373680864,23.08417322919704,7.079207920792079,10.833333333333334,0.04950495049504951
2018,demaryius thomas,Demaryius Thomas,HOU,WR,89,59,677,5,66.29213483146067,5.919294117647059,3.021092108367718,10.37561797752809,4.931016949152543,4.21439086828141,0.7166260808711327,21.117155931203392,7.606741573033708,11.474576271186441,0.056179775280898875
2018,desean jackson,DeSean Jackson,TB,WR,74,41,774,4,55.4054054054054,7.337777777777778,2.7365699466874687,19.107702702702703,4.554634146341463,4.29977456773574,0.25485957860572217,21.423041318257088,10.45945945945946,18.878048780487806,0.05405405405405406
2018,devante parker,DeVante Parker,MIA,WR,47,24,306,1,51.06382978723404,5.081702127659575,2.545867816003437,11.905319148936169,4.460833333333334,4.585625234418633,-0.12479190108529892,15.663227316242951,6.51063829787234,12.75,0.02127659574468085
2018,devin funchess,Devin Funchess,CAR,WR,79,44,549,4,55.69620253164557,5.00921052631579,2.2659341912580326,12.661772151898735,1.7979545454545451,2.2165466554903657,-0.41859211003582053,24.22900659813392,6.949367088607595,12.477272727272727,0.05063291139240506
2018,donte moncrief,Donte Moncrief,JAX,WR,89,48,672,3,53.93258426966292,5.912808988764045,2.246120902864039,12.847191011235953,5.139166666666666,3.331130816337429,1.808035850329237,30.87900098302922,7.550561797752809,14,0.033707865168539325
2018,doug baldwin,Doug Baldwin,SEA,WR,73,50,618,5,68.4931506849315,5.156515151515151,2.8235770082373737,12.128630136986303,3.6118,3.197621465802109,0.41417853419789097,22.91755643389062,8.465753424657533,12.36,0.0684931506849315
2018,emmanuel sanders,Emmanuel Sanders,DEN,WR,98,71,866,4,72.44897959183673,6.150212765957448,3.246848462389276,9.338979591836734,4.592394366197183,4.130715498728198,0.46167886746898557,20.92940824031704,8.83673469387755,12.19718309859155,0.04081632653061224
2018,golden tate,Golden Tate,PHI,WR,113,74,789,4,65.48672566371681,6.288712871287128,2.97512100877972,6.2765486725663715,5.7851351351351354,3.9272931408627993,1.857841994272336,17.74602356461754,6.982300884955753,10.662162162162161,0.035398230088495575
2018,jamison crowder,Jamison Crowder,WAS,WR,49,29,388,2,59.183673469387756,6.369999999999999,2.8953128855918826,9.103673469387756,7.638620689655172,5.028166449214257,2.610454240440915,10.724030743118984,7.918367346938775,13.379310344827585,0.04081632653061224
2018,jarius wright,Jarius Wright,CAR,WR,59,43,447,1,72.88135593220339,5.955272727272729,3.2343276829872982,5.723220338983051,5.013720930232557,4.886592772357037,0.12712815787551968,8.179118504810532,7.576271186440678,10.395348837209303,0.01694915254237288
2018,jarvis landry,Jarvis Landry,CLE,WR,149,81,976,4,54.36241610738255,5.659411764705883,3.273078564009502,10.805369127516778,3.811481481481482,3.5566668461819897,0.2548146352994922,30.45470194115622,6.550335570469799,12.049382716049383,0.026845637583892617
2018,jermaine kearse,Jermaine Kearse,NYJ,WR,76,37,371,1,48.68421052631579,6.351126760563381,2.673896583650929,9.326052631578946,3.666756756756756,3.1866600283594093,0.4800967283973465,15.336678589280032,4.881578947368421,10.027027027027026,0.013157894736842105
2018,john brown,John Brown,BAL,WR,97,42,717,5,43.29896907216495,5.683152173913043,2.3436656743523248,16.341030927835057,4.095238095238095,3.4882040705201405,0.6070340247179544,34.22183264317392,7.391752577319588,17.071428571428573,0.05154639175257732
2018,john ross,John Ross,CIN,WR,58,21,210,7,36.206896551724135,5.385454545454545,2.2188453649021334,13.987586206896552,3.073333333333333,3.070903819611631,0.002429513721701859,18.362977080230504,3.6206896551724137,10,0.1206896551724138
2018,jordy nelson,Jordy Nelson,LV,WR,88,63,739,3,71.5909090909091,5.804216867469879,2.721723652085742,9.045568181818181,4.138095238095238,3.6899927388544516,0.44810249924078605,21.664616356035534,8.397727272727273,11.73015873015873,0.03409090909090909
2018,josh doctson,Josh Doctson,WAS,WR,78,44,532,2,56.41025641025641,5.586025641025641,2.422757691942154,14.305384615384614,3.295454545454545,3.082798645076926,0.21265590037761894,26.824982029651682,6.82051282051282,12.090909090909092,0.02564102564102564
2018,josh gordon,Josh Gordon,NE,WR,71,41,737,4,57.74647887323944,4.721267605633802,2.1076711670281,13.997464788732394,7.0773170731707324,4.109941086313921,2.967375986856811,22.90045025738869,10.380281690140846,17.975609756097562,0.056338028169014086
2018,josh reynolds,Josh Reynolds,LA,WR,52,29,402,5,55.769230769230774,7.4906,3.012980894494583,12.90403846153846,4.755172413793105,4.231568178941847,0.5236042348512573,13.654205778634232,7.730769230769231,13.862068965517242,0.09615384615384616
2018,juju smith schuster,JuJu Smith-Schuster,PIT,WR,166,111,1383,7,66.86746987951807,5.316601307189543,3.00124581675711,8.685783132530123,6.072522522522522,4.760915740318135,1.3116067822043878,27.599725120642578,8.331325301204819,12.45945945945946,0.04216867469879518
2018,julian edelman,Julian Edelman,NE,WR,108,74,850,6,68.51851851851852,6.227065217391303,3.253567722120477,7.700925925925926,4.979864864864865,4.657301597325515,0.3225632675393504,19.16474258826566,7.87037037037037,11.486486486486486,0.05555555555555555
2018,julio jones,Julio Jones,ATL,WR,170,113,1677,8,66.47058823529412,5.697839506172839,2.4845726567028485,14.02658823529412,4.198672566371681,3.204687891255472,0.9939846751162094,45.63692109826258,9.864705882352942,14.84070796460177,0.047058823529411764
2018,keelan cole,Keelan Cole,JAX,WR,70,38,491,1,54.285714285714285,6.647058823529412,2.87739486389453,9.690428571428573,3.8863157894736844,4.083272042090175,-0.19695625261649052,18.319182033250144,7.014285714285714,12.921052631578947,0.014285714285714285
2018,keenan allen,Keenan Allen,LAC,WR,136,97,1196,6,71.32352941176471,5.280672268907563,2.6677327066621324,8.82485294117647,4.377113402061856,4.454373969116255,-0.07726056705439888,29.75485675185195,8.794117647058824,12.329896907216495,0.04411764705882353
2018,kendrick bourne,Kendrick Bourne,SF,WR,67,42,487,4,62.68656716417911,6.464062500000001,2.80630083086052,9.055074626865672,3.6423809523809534,3.648052674596732,-0.005671722215778718,15.497026728788626,7.268656716417911,11.595238095238095,0.05970149253731343
2018,kenny golladay,Kenny Golladay,DET,WR,119,70,1063,5,58.82352941176471,4.882695652173914,2.264946797684272,12.597478991596638,5.352714285714286,3.968443694413801,1.384270591300485,37.50872601440698,8.932773109243698,15.185714285714285,0.04201680672268908
2018,kenny stills,Kenny Stills,MIA,WR,64,37,553,6,57.8125,6.1745,2.364326201132394,16.4134375,3.6597297297297304,2.8665924552496946,0.7931372744800358,29.40504649561356,8.640625,14.945945945945946,0.09375
2018,laquon treadwell,Laquon Treadwell,MIN,WR,53,35,302,1,66.0377358490566,6.316470588235296,2.8667062142826505,5.962264150943396,3.4097142857142866,2.846289917384272,0.5634243683300144,7.04771930450608,5.69811320754717,8.628571428571428,0.018867924528301886
2018,larry fitzgerald,Larry Fitzgerald,ARI,WR,112,69,734,6,61.60714285714286,6.338921568627452,2.2610111086412688,9.596964285714288,3.2155072463768106,2.539086636166959,0.6764206102098518,27.101045858420825,6.553571428571429,10.63768115942029,0.05357142857142857
2018,marquez valdes scantling,Marquez Valdes-Scantling,GB,WR,73,38,581,2,52.054794520547944,6.2870833333333325,3.3161160249948374,12.553835616438358,6.185789473684211,5.799869463063878,0.38592001062033265,16.2632342971936,7.958904109589041,15.289473684210526,0.0273972602739726
2018,marquise goodwin,Marquise Goodwin,SF,WR,44,23,395,4,52.27272727272727,5.801904761904761,2.9575311744554456,14.221136363636363,5.914347826086956,3.8168419844219668,2.0975058416649897,15.98337624652608,8.977272727272727,17.17391304347826,0.09090909090909091
2018,marvin jones,Marvin Jones,DET,WR,62,35,508,5,56.451612903225815,3.9656451612903227,2.2167045449790552,15.243064516129033,3.1045714285714276,2.0853342031784403,1.0192372253929873,23.64643565768502,8.193548387096774,14.514285714285714,0.08064516129032258
2018,maurice harris,Maurice Harris,WAS,WR,47,28,304,0,59.57446808510638,6.5694871794871785,3.0630757555391246,10.495106382978726,3.358571428571428,4.307956177704412,-0.9493847491329839,11.858506646023812,6.468085106382978,10.857142857142858,0
2018,michael crabtree,Michael Crabtree,BAL,WR,100,54,607,3,54,5.299285714285714,2.8318179006637134,10.8181,2.7003703703703703,3.2742649693517993,-0.573894598981429,23.35624749016577,6.07,11.24074074074074,0.03
2018,michael gallup,Michael Gallup,DAL,WR,68,33,507,2,48.529411764705884,5.32014705882353,2.6821527407043027,13.996323529411764,5.464242424242424,5.002153178771081,0.46208924547134256,23.874026413816463,7.455882352941177,15.363636363636363,0.029411764705882353
2018,michael thomas,Michael Thomas,NO,WR,147,125,1405,9,85.03401360544217,4.63503448275862,2.748359541846998,7.714353741496598,4.08832,3.249160400367642,0.8391595996323584,30.27239576937656,9.5578231292517,11.24,0.061224489795918366
2018,mike evans,Mike Evans,TB,WR,138,86,1524,8,62.31884057971014,5.693805970149254,2.0985110415281385,15.679275362318842,3.7624418604651164,3.0308092429661726,0.7316326174989438,32.78279696313613,11.043478260869565,17.72093023255814,0.057971014492753624
2018,mike williams,Mike Williams,LAC,WR,66,43,664,10,65.15151515151516,4.930000000000001,2.051655987945469,15.184242424242425,2.983255813953488,2.171537503699315,0.811718310254173,24.845545870149444,10.06060606060606,15.44186046511628,0.15151515151515152
2018,mohamed sanu,Mohamed Sanu,ATL,WR,94,66,838,4,70.2127659574468,5.71047619047619,3.0317329518106684,7.911170212765957,6.136212121212123,4.91092105142604,1.2252910697860822,14.232590363982252,8.914893617021276,12.696969696969697,0.0425531914893617
2018,nelson agholor,Nelson Agholor,PHI,WR,97,64,743,4,65.97938144329896,6.238292682926829,3.4452432646504945,10.473711340206185,5.975156250000001,5.1817518617759015,0.7934043882240998,23.08179901488576,7.65979381443299,11.609375,0.041237113402061855
2018,pierre garcon,Pierre Garcon,SF,WR,46,24,286,1,52.17391304347826,5.575,2.7825083773804953,8.812391304347827,4.69,5.187600436626096,-0.49760043662609554,10.354595798594083,6.217391304347826,11.916666666666666,0.021739130434782608
2018,quincy enunwa,Quincy Enunwa,NYJ,WR,68,38,450,1,55.88235294117647,6.567777777777777,3.1436705680813573,7.290588235294116,7.6899999999999995,5.7990001986039745,1.890999801396025,10.727322691697658,6.617647058823529,11.842105263157896,0.014705882352941176
2018,randall cobb,Randall Cobb,GB,WR,61,38,383,2,62.295081967213115,5.379655172413793,2.923928370475178,8.16606557377049,6.526052631578947,5.993805306697392,0.5322473248815554,8.839960390276449,6.278688524590164,10.078947368421053,0.03278688524590164
2018,rashard higgins,Rashard Higgins,CLE,WR,53,39,572,4,73.58490566037736,6.470980392156863,3.00698939270794,11.221698113207546,4.1523076923076925,3.582686211520146,0.5696214807875464,11.250269552486126,10.79245283018868,14.666666666666666,0.07547169811320754
2018,robert foster,Robert Foster,BUF,WR,43,26,526,3,60.46511627906976,6.300000000000001,2.713103557130228,20.629069767441862,6.511538461538462,5.5715398844625685,0.9399985770758938,17.77505700922968,12.232558139534884,20.23076923076923,0.06976744186046512
2018,robert woods,Robert Woods,LA,WR,130,86,1219,6,66.15384615384615,6.365916666666666,2.9766510596485283,11.288846153846151,5.28546511627907,4.764846957742511,0.5206181585365588,29.862788468777907,9.376923076923077,14.174418604651162,0.046153846153846156
2018,ryan grant,Ryan Grant,IND,WR,52,35,334,1,67.3076923076923,5.660980392156862,2.635366822098845,9.526346153846154,2.694285714285713,2.980693579817912,-0.2864078655321989,10.04760426998335,6.423076923076923,9.542857142857143,0.019230769230769232
2018,ryan switzer,Ryan Switzer,PIT,WR,44,36,253,1,81.81818181818183,5.791142857142855,3.4665805538720518,3.1693181818181815,4.081111111111111,4.627421632705382,-0.546310521594271,2.6693542057881636,5.75,7.027777777777778,0.022727272727272728
2018,sammy watkins,Sammy Watkins,KC,WR,55,40,519,3,72.72727272727273,5.503962264150943,3.453011173956086,8.406181818181818,6.220250000000001,5.8410654968566265,0.3791845031433745,8.759458752827681,9.436363636363636,12.975,0.05454545454545454
2018,seth roberts,Seth Roberts,LV,WR,64,45,494,2,70.3125,6.122115384615385,3.2284164571947667,8.56734375,5.227333333333333,4.433120034245918,0.7942132990874153,14.92308613481972,7.71875,10.977777777777778,0.03125
2018,stefon diggs,Stefon Diggs,MIN,WR,149,102,1021,9,68.45637583892618,5.915244755244755,2.7294859721141442,8.889664429530203,4.3420588235294115,3.677371442292711,0.6646873812367007,29.541541398660044,6.852348993288591,10.009803921568627,0.06040268456375839
2018,sterling shepard,Sterling Shepard,NYG,WR,107,66,872,4,61.6822429906542,5.886262626262626,3.1383422819390634,10.377009345794391,5.155454545454546,4.550699441860211,0.6047551035943348,25.956957373492738,8.149532710280374,13.212121212121213,0.037383177570093455
2018,t y hilton,T.Y. Hilton,IND,WR,120,76,1270,6,63.33333333333333,5.899745762711864,2.305236259585714,11.323333333333334,6.1763157894736835,5.355797857095663,0.8205179323780207,27.56058033803697,10.583333333333334,16.710526315789473,0.05
2018,tajae sharpe,Tajae Sharpe,TEN,WR,47,26,316,2,55.319148936170215,6.156363636363636,3.0912748421832053,11.235319148936169,3.451538461538462,2.8649804684217375,0.5865579931167244,16.483125444806532,6.723404255319149,12.153846153846153,0.0425531914893617
2018,taylor gabriel,Taylor Gabriel,CHI,WR,93,67,688,2,72.04301075268818,6.972650602409638,3.4677611462782516,11.038494623655913,3.5632835820895523,3.8326335765065664,-0.2693499944170141,23.005470236401155,7.397849462365591,10.26865671641791,0.021505376344086023
2018,taywan taylor,Taywan Taylor,TEN,WR,56,37,466,1,66.07142857142857,7.127454545454546,3.2227428029791154,13.158928571428573,4.674864864864865,4.216796352956733,0.4580685119081327,23.001960270192658,8.321428571428571,12.594594594594595,0.017857142857142856
2018,tre quan smith,Tre'Quan Smith,NO,WR,44,28,427,5,63.63636363636363,5.581395348837209,2.210701571882055,12.149318181818183,4.213214285714286,3.4154941821743092,0.7977201035399766,14.27034559345652,9.704545454545455,15.25,0.11363636363636363
2018,tyler boyd,Tyler Boyd,CIN,WR,108,76,1028,7,70.37037037037037,5.641276595744681,2.915722646056682,9.378518518518517,5.794736842105264,5.0430102593852055,0.7517265827200585,22.926107170180295,9.518518518518519,13.526315789473685,0.06481481481481481
2018,tyler lockett,Tyler Lockett,SEA,WR,70,57,965,10,81.42857142857143,6.573623188405797,3.339030553751498,13.486999999999998,4.189473684210525,3.7110793148231,0.4783943693874253,24.43695530068308,13.785714285714286,16.92982456140351,0.14285714285714285
2018,tyreek hill,Tyreek Hill,KC,WR,137,87,1479,12,63.503649635036496,5.855714285714284,3.1487175958362723,14.804014598540146,6.379655172413794,4.846703825849509,1.5329513465642846,38.42517686020561,10.795620437956204,17,0.08759124087591241
2018,tyrell williams,Tyrell Williams,LAC,WR,65,41,653,5,63.07692307692307,5.5646774193548385,2.760509326157898,12.501846153846154,5.143658536585366,5.339300241647802,-0.19564170506243617,20.146471107408836,10.046153846153846,15.926829268292684,0.07692307692307693
2018,will fuller,Will Fuller,HOU,WR,45,32,503,4,71.11111111111111,5.448837209302326,3.3349896377846044,14.562888888888887,5.4665625,4.824775500280637,0.641786999719363,14.928674591205858,11.177777777777777,15.71875,0.08888888888888889
2018,willie snead,Willie Snead,BAL,WR,95,62,651,1,65.26315789473685,5.395411764705883,3.1388964137386073,8.311157894736843,4.833225806451614,4.556100060383662,0.27712574606795126,17.046578205355182,6.852631578947369,10.5,0.010526315789473684
2018,zach pascal,Zach Pascal,IND,WR,46,27,268,2,58.69565217391305,5.71047619047619,2.4398537770173276,9.591521739130433,3.0996296296296286,3.7306462423783233,-0.6310166127486947,8.94907539810516,5.826086956521739,9.925925925925926,0.043478260869565216
2018,zay jones,Zay Jones,BUF,WR,102,56,652,7,54.90196078431373,6.180816326530612,2.7567293241341324,12.684117647058825,2.5748214285714277,2.3350276007734156,0.23979382779801206,25.925272822728346,6.392156862745098,11.642857142857142,0.06862745098039216
2019,a j brown,A.J. Brown,TEN,WR,84,52,1051,8,61.904761904761905,4.9575000000000005,2.1862734695694725,13.446666666666667,8.835384615384614,4.108227992379418,4.727156623005196,29.800043795658954,12.511904761904763,20.21153846153846,0.09523809523809523
2019,adam humphries,Adam Humphries,TEN,WR,47,37,374,2,78.72340425531915,5.5123255813953485,2.9134374292434773,7.198723404255318,3.4664864864864877,3.8417086708387287,-0.375222184352241,8.926399548324287,7.957446808510638,10.108108108108109,0.0425531914893617
2019,adam thielen,Adam Thielen,MIN,WR,48,30,418,6,62.5,6.408666666666666,3.0456361070263114,12.706875000000002,4.179333333333333,3.6350196446137146,0.5443136887196185,17.32578486291175,8.708333333333334,13.933333333333334,0.125
2019,albert wilson,Albert Wilson,MIA,WR,62,43,351,1,69.35483870967742,6.890192307692308,3.4642170505473224,5.1711290322580625,4.309302325581396,4.34934337107711,-0.04004104549571341,6.022564187336103,5.661290322580645,8.162790697674419,0.016129032258064516
2019,alex erickson,Alex Erickson,CIN,WR,78,43,529,0,55.12820512820513,6.579333333333334,2.7140402865516813,8.800128205128205,5.609534883720931,3.9958600840135414,1.6136747997073897,14.406455945934606,6.782051282051282,12.30232558139535,0
2019,allen hurns,Allen Hurns,MIA,WR,47,32,416,2,68.08510638297872,6.3118181818181816,3.028028628127338,11.000425531914896,3.4603124999999992,4.003780815018818,-0.5434683150188184,9.712068045714462,8.851063829787234,13,0.0425531914893617
2019,allen lazard,Allen Lazard,GB,WR,52,35,477,3,67.3076923076923,6.4464,2.889291723033642,13.766153846153847,4.119142857142857,4.2743608965798,-0.15521803943694312,14.81466151486868,9.173076923076923,13.628571428571428,0.057692307692307696
2019,allen robinson,Allen Robinson,CHI,WR,154,98,1147,7,63.63636363636363,5.058531468531468,2.235413760294153,11.082207792207793,3.0587755102040823,3.2587426677974456,-0.19996715759336325,38.41337150677038,7.4480519480519485,11.704081632653061,0.045454545454545456
2019,alshon jeffery,Alshon Jeffery,PHI,WR,73,43,490,4,58.9041095890411,4.7676388888888885,2.483647299107769,11.209999999999999,3.1402325581395347,3.4283617165000035,-0.2881291583604688,16.782676106020457,6.712328767123288,11.395348837209303,0.0547945205479452
2019,amari cooper,Amari Cooper,DAL,WR,119,79,1189,8,66.38655462184873,5.394745762711865,2.55539862099071,12.848655462184874,3.2750632911392406,3.649277367982215,-0.3742140768429745,27.98425989476093,9.991596638655462,15.050632911392405,0.06722689075630252
2019,anthony miller,Anthony Miller,CHI,WR,85,52,656,2,61.1764705882353,5.717236842105263,3.1185248609471374,10.33858823529412,4.438461538461538,4.548126993892458,-0.10966545543092021,19.779512388360708,7.7176470588235295,12.615384615384615,0.023529411764705882
2019,auden tate,Auden Tate,CIN,WR,80,40,575,1,50,5.800125,2.270224913395863,11.713375000000003,3.9675000000000002,2.9094827658462075,1.0580172341537928,19.667338286529837,7.1875,14.375,0.0125
2019,brandin cooks,Brandin Cooks,LA,WR,72,42,583,2,58.333333333333336,6.161666666666668,3.111044563861014,13.839583333333332,4.089285714285714,3.6399517105036887,0.4493340037820257,20.96928629299551,8.097222222222221,13.880952380952381,0.027777777777777776
2019,breshad perriman,Breshad Perriman,TB,WR,69,36,645,6,52.17391304347826,5.939374999999999,2.621448715572315,16.081739130434784,4.228055555555557,4.892278818612394,-0.6642232630568374,17.379673281438436,9.347826086956522,17.916666666666668,0.08695652173913043
2019,calvin ridley,Calvin Ridley,ATL,WR,93,63,866,7,67.74193548387096,7.396222222222222,2.874055455725719,13.46569892473118,2.346825396825397,2.5702715252914947,-0.2234461284660978,23.322395131072188,9.311827956989248,13.746031746031745,0.07526881720430108
2019,chris conley,Chris Conley,JAX,WR,90,47,775,5,52.22222222222223,5.0022222222222235,2.3433141275290925,14.306333333333338,5.351489361702127,3.8859414978182407,1.4655478638838861,29.960280063942825,8.61111111111111,16.48936170212766,0.05555555555555555
2019,chris godwin,Chris Godwin,TB,WR,121,86,1333,9,71.07438016528926,6.635321100917431,2.8121455774221786,10.353305785123966,7.075348837209304,4.6432541603333,2.4320946768760034,19.62112550315598,11.016528925619834,15.5,0.0743801652892562
2019,christian kirk,Christian Kirk,ARI,WR,108,68,709,3,62.96296296296296,6.046354166666666,3.4554131374716146,9.48101851851852,4.406029411764706,4.522327243451505,-0.11629783168679886,27.126515344184472,6.564814814814815,10.426470588235293,0.027777777777777776
2019,cole beasley,Cole Beasley,BUF,WR,106,67,778,6,63.20754716981132,6.1040860215053785,3.1747728456998154,7.620283018867925,5.320746268656715,4.786824608803656,0.5339216598530596,17.923870979194778,7.339622641509434,11.611940298507463,0.05660377358490566
2019,cooper kupp,Cooper Kupp,LA,WR,134,94,1161,10,70.1492537313433,6.29658536585366,3.387731480764349,7.221492537313433,5.957446808510638,4.7288950870455455,1.2285517214650925,20.36385062974148,8.664179104477611,12.351063829787234,0.07462686567164178
2019,corey davis,Corey Davis,TEN,WR,69,43,601,2,62.31884057971014,7.209402985074626,2.7124062336742987,12.263333333333334,4.902325581395349,3.3273468756573026,1.5749787057380464,22.324441407476396,8.710144927536232,13.976744186046512,0.028985507246376812
2019,courtland sutton,Courtland Sutton,DEN,WR,124,72,1112,6,58.06451612903226,5.116422764227643,2.5014440745555566,11.803951612903226,5.206249999999999,3.693511596275766,1.5127384037242328,42.93013283589532,8.96774193548387,15.444444444444445,0.04838709677419355
2019,curtis samuel,Curtis Samuel,CAR,WR,105,54,627,6,51.42857142857142,5.820198019801981,2.565260402440958,14.513619047619047,2.925,2.960100642713224,-0.03510064271322433,30.581353347246747,5.9714285714285715,11.61111111111111,0.05714285714285714
2019,d j moore,D.J. Moore,CAR,WR,135,87,1175,4,64.44444444444444,5.25625,2.640551014593727,11.14214814814815,4.783103448275862,3.976858447581344,0.8062450006945183,30.185222347086217,8.703703703703704,13.505747126436782,0.02962962962962963
2019,d k metcalf,D.K. Metcalf,SEA,WR,100,58,900,7,57.99999999999999,4.9111,2.479791229742522,13.359100000000002,5.038275862068965,3.4174571138019783,1.620818748266987,28.507197698784953,9,15.517241379310345,0.07
2019,daesean hamilton,DaeSean Hamilton,DEN,WR,52,28,297,1,53.84615384615385,5.271041666666667,3.2562365624093905,8.56326923076923,4.630357142857143,4.420150617463089,0.21020652539405393,13.060387684889442,5.711538461538462,10.607142857142858,0.019230769230769232
2019,damiere byrd,Damiere Byrd,ARI,WR,46,32,359,1,69.56521739130434,5.736888888888889,3.163584990585864,9.71391304347826,4.9153125,3.878387517609293,1.036924982390707,11.837699220074601,7.804347826086956,11.21875,0.021739130434782608
