"Player","Pos","Team                     Signed With","Age                     At Signing","Start                     Year","End                     Year","Yrs","Value","Average                     Salary","Average %                     % of Cap At Sign","Signing Bonus","Guarantee                     at Sign","Practical                     Guarantee","2-Year                     Cash Total","3-Year                     Cash Total"
"Phil Dawson","K","SF                  SF","37","2013","2013","1","$2,350,000","$2,350,000","1.90%","$1,000,000","","$1,000,000","$2,350,000","$2,350,000"
"Joseph Randle","RB","DAL                  DAL","21","2013","2016","4","$2,348,820","$587,205","0.48%","$188,880","","$188,880","$1,088,880","$1,673,880"
"Cooper Taylor","FS","NYG                  NYG","22","2013","2016","4","$2,347,252","$586,813","0.47%","$187,252","","$187,252","$910,252","$1,495,252"
"Stansly Maponga","DE","ATL                  ATL","21","2013","2016","4","$2,346,740","$586,685","0.47%","$186,740","","$186,740","$1,086,740","$1,671,740"
"Chris Thompson","RB","WAS                  WAS","22","2013","2016","4","$2,345,000","$586,250","0.47%","$185,000","","$185,000","$900,000","$1,485,000"
"Jeff Locke","P","MIN                  MIN","23","2013","2016","4","$2,344,192","$586,048","0.47%","$184,192","$184,192","$184,192","$1,084,192","$1,669,192"
"Tanner Hawkinson","G","CIN                  CIN","22","2013","2016","4","$2,342,424","$585,606","0.47%","$182,424","","$182,424","$1,082,424","$1,667,424"
"Quinton Dial","DT","SF                  SF","22","2013","2016","4","$2,341,652","$585,413","0.47%","$181,652","","$181,652","$1,081,652","$1,666,652"
"Luke Willson","TE","SEA                  SEA","22","2013","2016","4","$2,338,532","$584,633","0.47%","$178,532","$178,532","$178,532","$1,078,532","$1,802,560"
"Micah Hyde","SS","GB                  GB","22","2013","2016","4","$2,338,108","$584,527","0.47%","$178,108","$178,108","$178,108","$1,314,698","$2,103,929"
"Zac Stacy","RB","STL                  STL","21","2013","2016","4","$2,336,500","$584,125","0.47%","$176,500","$176,500","$176,500","$1,076,500","$1,722,342"
"Tavarres King","WR","DEN                  DEN","22","2013","2016","4","$2,331,480","$582,870","0.47%","$171,480","","$171,480","$900,000","$1,485,000"
"Brandon Jenkins","OLB","WAS                  WAS","22","2013","2016","4","$2,328,860","$582,215","0.47%","$168,860","","$168,860","$573,860","$573,860"
"Jordan Mills","RT","CHI                  CHI","22","2013","2016","4","$2,324,800","$581,200","0.47%","$164,800","","$164,800","$1,269,511","$1,854,511"
"Mike Gillislee","RB","MIA                  MIA","22","2013","2016","4","$2,322,800","$580,700","0.47%","$162,800","","$162,800","$885,800","$1,470,800"
"Sam Martin","P","DET                  DET","22","2013","2016","4","$2,320,300","$580,075","0.47%","$160,300","$160,300","$160,300","$1,112,905","$1,697,905"
"Eric Kush","G","KC                  KC","23","2013","2016","4","$2,310,116","$577,529","0.47%","$125,116","","$125,116","$1,033,116","$1,618,116"
"Ricky Wagner","RT","BAL                  BAL","23","2013","2016","4","$2,304,560","$576,140","0.47%","$144,560","$144,560","$144,560","$1,286,250","$2,108,599"
"Josh Boyd","DT","GB                  GB","23","2013","2016","4","$2,304,560","$576,140","0.47%","$144,560","","$144,560","$1,191,328","$1,575,133"
"Caleb Sturgis","K","MIA                  MIA","23","2013","2016","4","$2,304,560","$576,140","0.47%","$144,560","","$144,560","$1,044,560","$1,629,560"
"Josh Evans","SS","JAX                  JAX","21","2013","2016","4","$2,288,820","$572,205","0.46%","$128,820","$128,820","$128,820","$1,028,820","$1,758,870"
"Corey Fuller","WR","DET                  DET","22","2013","2016","4","$2,283,100","$570,775","0.46%","$123,100","","$123,100","$405,000","$405,000"
"Nick Kasa","TE","OAK                  OAK","22","2013","2016","4","$2,280,600","$570,150","0.46%","$120,600","$120,600","$120,600","$843,600","$1,428,600"
"Vinston Painter","RT","DEN                  DEN","23","2013","2016","4","$2,277,932","$569,483","0.46%","$117,932","","$117,932","",""
"Ryan Swope","WR","ARI                  ARI","","2013","2016","4","$2,275,788","$568,947","0.46%","$115,788","","$115,788","",""
"Jamoris Slaughter","S","CLE                  CLE","23","2013","2016","4","$2,274,424","$568,606","0.46%","$114,424","","$114,424","",""
"David Quessenberry","RT","HOU                  HOU","22","2013","2016","4","$2,273,452","$568,363","0.46%","$113,452","$113,452","$113,452","$938,452","$1,523,452"
"Dustin Hopkins","K","BUF                  BUF","22","2013","2016","4","$2,272,000","$568,000","0.46%","$112,000","","$112,000","$929,412","$1,514,412"
"William Campbell","G","NYJ                  NYJ","21","2013","2016","4","$2,270,500","$567,625","0.46%","$110,500","","$110,500","$1,010,500","$1,595,500"
"Tourek Williams","OLB","SD                  SD","21","2013","2016","4","$2,270,060","$567,515","0.46%","$110,060","$110,060","$110,060","$1,010,060","$1,469,589"
"Nick Moody","ILB","SF                  SF","22","2013","2016","4","$2,267,672","$566,918","0.46%","$107,672","","$107,672","$1,007,672","$1,592,672"
"Latavius Murray","RB","OAK                  OAK","22","2013","2016","4","$2,266,200","$566,550","0.46%","$106,200","$106,200","$106,200","$814,200","$1,554,186"
"Kenjon Barner","RB","CAR                  CAR","23","2013","2016","4","$2,265,800","$566,450","0.46%","$105,800","","$105,800","$1,005,800","$1,590,800"
"Rufus Johnson","OLB","NO                  NO","22","2013","2016","4","$2,265,308","$566,327","0.46%","$105,308","","$105,308","$405,000","$405,000"
"Mychal Rivera","TE","OAK                  OAK","22","2013","2016","4","$2,264,852","$566,213","0.46%","$104,852","$104,852","$104,852","$1,004,852","$1,714,943"
"DeVonte Holloman","OLB","DAL                  DAL","21","2013","2016","4","$2,264,220","$566,055","0.46%","$104,220","","$104,220","$827,220","$1,412,220"
"Justin Brown","WR","PIT                  PIT","21","2013","2016","4","$2,264,072","$566,018","0.46%","$104,072","","$104,072","",""
"Andre Ellington","RB","ARI                  ARI","23","2013","2016","4","$2,263,864","$565,966","0.46%","$103,864","$103,864","$103,864","$1,003,864","$1,641,688"
"Cornelius Washington","DE","CHI                  CHI","23","2013","2016","4","$2,263,788","$565,947","0.46%","$103,788","$103,788","$103,788","$1,061,659","$1,648,169"
"Mike James","RB","TB                  TB","21","2013","2016","4","$2,263,152","$565,788","0.46%","$103,152","","$103,152","$1,003,152","$1,588,152"
"Rex Burkhead","RB","CIN                  CIN","22","2013","2016","4","$2,262,200","$565,550","0.46%","$102,200","$102,200","$102,200","$1,002,200","$1,587,200"
"John Boyett","S","IND                  IND","23","2013","2016","4","$2,261,672","$565,418","0.46%","$100,340","","$100,340","$405,000","$405,000"
"Bacarri Rambo","SS","WAS                  WAS","22","2013","2016","4","$2,261,672","$565,418","0.46%","$101,672","","$101,672","$1,001,672","$1,586,672"
"Nate Palmer","ILB","GB                  GB","23","2013","2016","4","$2,258,896","$564,724","0.46%","$98,896","","$98,896","$821,896","$1,584,927"
"Spencer Ware","RB","SEA                  SEA","21","2013","2016","4","$2,257,432","$564,358","0.46%","$97,432","","$97,432","$997,432","$1,582,432"
"Alan Bonner","WR","HOU                  HOU","22","2013","2016","4","$2,257,000","$564,250","0.46%","$97,000","","$97,000","$688,000","$1,273,000"
"Jeff Baca","G","MIN                  MIN","22","2013","2016","4","$2,256,600","$564,150","0.46%","$96,600","","$96,600","$996,600","$1,581,600"
"Mike Catapano","DE","KC                  KC","22","2013","2016","4","$2,254,124","$563,531","0.46%","$69,124","","$69,124","$800,124","$1,318,624"
"Cobi Hamilton","WR","CIN                  CIN","22","2013","2016","4","$2,254,052","$563,513","0.46%","$94,052","","$94,052","$405,000","$405,000"
"Chris Jones","DT","HOU                  HOU","22","2013","2016","4","$2,252,512","$563,128","0.46%","$92,512","$92,512","$92,512","$900,000","$1,485,000"
"Theo Riddick","RB","DET                  DET","21","2013","2016","4","$2,251,000","$562,750","0.46%","$91,000","$91,000","$91,000","$1,058,747","$1,643,747"
"Karlos Dansby","ILB","ARI                  ARI","31","2013","2013","1","$2,250,000","$2,250,000","1.82%","$1,000,000","","$1,000,000","",""
"Brandon Myers","TE","NYG                  NYG","27","2013","2013","1","$2,250,000","$2,250,000","1.82%","$1,500,000","","$1,500,000","$2,250,000","$2,250,000"
"Justin Forsett","RB","JAX                  JAX","27","2013","2014","2","$2,250,000","$1,125,000","0.91%","$200,000","","$200,000","$2,300,000","$2,300,000"
"Tarvaris Jackson","QB","BUF                  BUF","29","2013","2013","1","$2,250,000","$2,250,000","1.82%","","","","$2,250,000","$2,250,000"
"Kapron Lewis-Moore","DE","BAL                  BAL","22","2013","2016","4","$2,248,232","$562,058","0.45%","$88,232","$88,232","$88,232","$791,996","$1,376,996"
"Sav Rocca","P","WAS                  WAS","39","2013","2014","2","$2,240,000","$1,120,000","0.91%","$325,000","","$325,000","",""
"Vince Williams","ILB","PIT                  PIT","23","2013","2016","4","$2,238,680","$559,670","0.45%","$78,680","$78,680","$78,680","$978,680","$1,693,065"
"Stacy McGee","DT","OAK                  OAK","22","2013","2016","4","$2,238,680","$559,670","0.45%","$78,680","$78,680","$78,680","$978,680","$1,667,113"
"Braden Wilson","FB","KC                  KC","23","2013","2016","4","$2,238,680","$559,670","0.45%","$78,680","","$78,680","",""
"Ryan Jensen","C","BAL                  BAL","21","2013","2016","4","$2,238,680","$559,670","0.45%","$78,680","","$78,680","$978,680","$1,563,680"
"Khalid Wooten","FS","TEN                  TEN","22","2013","2016","4","$2,238,680","$559,670","0.45%","$78,680","","$78,680","$405,000","$405,000"
"Ryan Griffin","TE","HOU                  HOU","22","2013","2016","4","$2,238,680","$559,670","0.45%","$78,680","$78,680","$78,680","$978,680","$1,422,034"
"Jeremy Harris","CB","JAX                  JAX","21","2013","2016","4","$2,228,900","$557,225","0.45%","$68,900","","$68,900","$776,900","$1,286,900"
"Brice Butler","WR","OAK                  OAK","22","2013","2016","4","$2,227,500","$556,875","0.45%","$67,500","$67,500","$67,500","$967,500","$1,518,088"
"Demetrius McCray","CB","JAX                  JAX","21","2013","2016","4","$2,226,964","$556,741","0.45%","$66,964","$66,964","$66,964","$966,964","$1,664,399"
"Michael Williams","TE","DET                  DET","22","2013","2016","4","$2,225,148","$556,287","0.45%","$65,148","","$65,148","$773,148","$1,358,148"
"Joe Kruger","DE","PHI                  PHI","20","2013","2016","4","$2,223,732","$555,933","0.45%","$63,732","","$63,732","$771,732","$1,281,732"
"Michael Mauti","OLB","MIN                  MIN","22","2013","2016","4","$2,222,728","$555,682","0.45%","$62,728","$62,728","$62,728","$962,728","$1,651,151"
"Travis Bond","G","MIN                  MIN","22","2013","2016","4","$2,222,448","$555,612","0.45%","$62,448","","$62,448","$405,000","$405,000"
"Tommy Bohanon","FB","NYJ                  NYJ","22","2013","2016","4","$2,222,248","$555,562","0.45%","$62,248","$62,248","$62,248","$826,895","$1,568,672"
"Charles Johnson","WR","GB                  GB","23","2013","2015","4","$2,221,820","$555,455","0.45%","$61,820","","$61,820","$466,820","$466,820"
"Armonty Bryant","DE","CLE                  CLE","22","2013","2016","4","$2,220,600","$555,150","0.45%","","","","$927,849","$1,529,224"
"Jordan Poyer","S","PHI                  PHI","21","2013","2016","4","$2,220,256","$555,064","0.45%","$60,256","$60,256","$60,256","$733,235","$1,318,235"
"D.C. Jefferson","TE","ARI                  ARI","23","2013","2016","4","$2,220,248","$555,062","0.45%","$60,248","","$60,248","",""
"Ryan Seymour","G","SEA                  SEA","22","2013","2016","4","$2,219,424","$554,856","0.45%","$59,424","$59,424","$59,424","$900,000","$1,485,000"
"Brad Sorensen","QB","SD                  SD","24","2013","2016","4","$2,219,400","$554,850","0.45%","$59,400","","$59,400","$959,400","$1,544,400"
"Chris Gragg","TE","BUF                  BUF","22","2013","2016","4","$2,219,175","$554,794","0.45%","$59,175","$59,175","$59,175","$959,175","$1,544,175"
"Nick Williams","DT","PIT                  PIT","22","2013","2016","4","$2,217,848","$554,462","0.45%","$57,848","","$57,848","$765,848","$1,350,848"
"Kevin Dorsey","WR","GB                  GB","22","2013","2016","4","$2,216,848","$554,212","0.45%","$56,848","","$56,848","$764,848","$1,349,848"
"Eric Herman","RT","NYG                  NYG","23","2013","2016","4","$2,215,952","$553,988","0.45%","$55,952","","$55,952","",""
"Michael Buchanan","DE","NE                  NE","21","2013","2016","4","$2,213,612","$553,403","0.45%","$53,612","","$53,612","$953,612","$1,538,612"
"Garrett Gilkey","G","CLE                  CLE","22","2013","2016","4","$2,211,392","$552,848","0.45%","$51,392","","$51,392","$951,392","$1,536,392"
"Jawan Jamison","RB","WAS                  WAS","21","2013","2016","4","$2,210,880","$552,720","0.45%","$50,880","","$50,880","",""
"Kerwynn Williams","RB","IND                  IND","21","2013","2016","4","$2,210,352","$552,588","0.45%","$50,352","","$50,352","",""
"Everett Dawkins","DT","MIN                  MIN","22","2013","2016","4","$2,210,352","$552,588","0.45%","$50,352","","$50,352","$405,000","$405,000"
"Ty Powell","ILB","SEA                  SEA","24","2013","2016","4","$2,209,432","$552,358","0.45%","$49,432","","$49,432","",""
"Sam Barrington","ILB","GB                  GB","22","2013","2016","4","$2,209,000","$552,250","0.45%","$49,000","$49,000","$49,000","$1,082,010","$1,447,947"
"David Bass","DE","OAK                  OAK","22","2013","2016","4","$2,208,600","$552,150","0.45%","$48,600","","$48,600","$948,600","$1,533,600"
"Zac Dysert","QB","DEN                  DEN","22","2013","2016","4","$2,208,200","$552,050","0.45%","$48,200","","$48,200","$948,200","$1,533,200"
"Steve Beauharnais","ILB","NE                  NE","22","2013","2016","4","$2,207,592","$551,898","0.45%","$47,592","","$47,592","$947,592","$1,532,592"
"Marquess Wilson","WR","CHI                  CHI","20","2013","2016","4","$2,207,148","$551,787","0.45%","$47,148","$47,148","$47,148","$1,042,089","$1,745,733"
"B.J. Daniels","WR","SF                  SF","23","2013","2016","4","$2,206,512","$551,628","0.45%","$46,512","","$46,512","",""
"Michael Cox","RB","NYG                  NYG","24","2013","2016","4","$2,205,896","$551,474","0.45%","$45,896","$45,896","$45,896","$945,896","$1,530,896"
"Justice Cunningham","TE","IND                  IND","21","2013","2016","4","$2,205,896","$551,474","0.45%","$45,896","$45,896","$45,896","$405,000","$405,000"
"Marcus Cooper","CB","SF                  SF","22","2013","2016","4","$2,205,896","$551,474","0.45%","$45,896","$45,896","$45,896","$900,000","$1,485,000"
"T.J. Johnson","C","CIN                  CIN","22","2013","2016","4","$2,205,896","$551,474","0.45%","$45,896","$45,896","$45,896","",""
"Don Jones","FS","MIA                  MIA","22","2013","2015","4","$2,205,896","$551,474","0.45%","$45,896","$45,896","$45,896","$945,896","$1,358,837"
"Sean Renfree","QB","ATL                  ATL","22","2013","2016","4","$2,205,896","$551,474","0.45%","$45,896","$45,896","$45,896","$753,896","$1,344,416"
"Daimion Stafford","SS","TEN                  TEN","21","2013","2016","4","$2,205,896","$551,474","0.45%","$45,896","$45,896","$45,896","$945,896","$1,684,493"
"Carter Bykowski","LT","SF                  SF","22","2013","2016","4","$2,205,896","$551,474","0.45%","$45,896","","$45,896","$405,000","$405,000"
"Brandon Hepburn","OLB","DET                  DET","23","2013","2016","4","$2,205,896","$551,474","0.45%","$45,896","","$45,896","$405,000","$405,000"
"Zeke Motta","S","ATL                  ATL","22","2013","2016","4","$2,205,896","$551,474","0.45%","$45,896","","$45,896","$883,425","$1,468,425"
"Kemal Ishmael","SS","ATL                  ATL","21","2013","2016","4","$2,205,896","$551,474","0.45%","$45,896","$45,896","$45,896","$945,896","$1,692,545"
"Michael Bowie","RT","SEA                  SEA","21","2013","2016","4","$2,205,896","$551,474","0.45%","$45,896","$45,896","$45,896","$768,896","$1,353,896"
"Jared Smith","G","SEA                  SEA","22","2013","2016","4","$2,205,896","$551,474","0.45%","$45,896","","$45,896","",""
"Reid Fragel","RT","CIN                  CIN","21","2013","2016","4","$2,205,896","$551,474","0.45%","$45,896","","$45,896","",""
"David King","DE","PHI                  PHI","23","2013","2016","4","$2,205,896","$551,474","0.45%","$45,896","","$45,896","",""
"Aaron Mellette","WR","BAL                  BAL","23","2013","2016","4","$2,205,896","$551,474","0.45%","$45,896","","$45,896","$934,422","$1,519,422"
"Marc Anthony","CB","BAL                  BAL","23","2013","2016","4","$2,205,890","$551,473","0.45%","$45,890","","$45,890","",""
"Ryan Lilja","C","DEN                  DEN","31","2013","2013","1","$2,171,875","$2,171,875","1.76%","$100,000","","$100,000","",""
"Cedric Peerman","RB","CIN                  CIN","26","2013","2014","2","$2,165,000","$1,082,500","0.88%","","","$350,000","$2,165,000","$2,165,000"
"Travis Bond","G","CAR                  CAR","22","2013","2016","4","$2,160,000","$540,000","0.44%","","","","$661,764","$1,246,764"
"Ryan Griffin","QB","NO                  NO","23","2013","2016","4","$2,130,000","$532,500","0.43%","","","","$733,235","$1,318,235"
"Jerome Simpson","WR","MIN                  MIN","26","2013","2013","1","$2,100,000","$2,100,000","1.70%","$500,000","","$500,000","$1,600,000","$1,600,000"
"Chase Blackburn","OLB","CAR                  CAR","29","2013","2014","2","$2,050,000","$1,025,000","0.83%","$200,000","","$200,000","$2,050,000","$2,050,000"
"Sam Shields","CB","GB                  GB","25","2013","2013","1","$2,023,000","$2,023,000","1.64%","","","","$2,023,000","$2,023,000"
"Arthur Jones","DT","BAL                  BAL","26","2013","2013","1","$2,023,000","$2,023,000","1.64%","","","","$2,023,000","$2,023,000"
"Dennis Pitta","TE","BAL                  BAL","27","2013","2013","1","$2,023,000","$2,023,000","1.64%","","","","$2,023,000","$2,023,000"
"Austin Howard","RT","NYJ                  NYJ","25","2013","2013","1","$2,023,000","$2,023,000","1.64%","","","","$2,023,000","$2,023,000"
"Fernando Velasco","G","TEN                  TEN","27","2013","2013","1","$2,023,000","$2,023,000","1.64%","","","","$2,023,000","$2,023,000"
"Andre Brown","RB","NYG                  NYG","26","2013","2013","1","$2,023,000","$2,023,000","1.64%","","","","$2,023,000","$2,023,000"
"Stevie Brown","SS","NYG                  NYG","25","2013","2013","1","$2,023,000","$2,023,000","1.64%","","","","$2,023,000","$2,023,000"
"Brian Hoyer","QB","ARI                  ARI","27","2013","2013","1","$2,023,000","$2,023,000","1.64%","","","","",""
"Chris Ivory","RB","NO                  NO","24","2013","2013","1","$2,023,000","$2,023,000","1.64%","","","","$2,023,000","$2,023,000"
"Brian De La Puente","C","NO                  NO","27","2013","2013","1","$2,023,000","$2,023,000","1.64%","","","","$2,023,000","$2,023,000"
"Tony Moeaki","TE","BUF                  BUF","25","2013","2014","2","$2,000,000","$1,000,000","0.81%","","","","$1,534,191","$1,534,191"
"Ahmad Bradshaw","RB","IND                  IND","26","2013","2013","1","$2,000,000","$2,000,000","1.62%","$250,000","","$250,000","$1,918,750","$1,918,750"
"Doug Legursky","C","BUF                  BUF","26","2013","2013","2","$2,000,000","$1,000,000","0.81%","$200,000","","$200,000","$2,000,000","$2,000,000"
"Max Starks","LT","SD                  SD","30","2013","2013","1","$2,000,000","$2,000,000","1.62%","$160,000","","$160,000","",""
"Antoine Winfield","CB","SEA                  SEA","35","2013","2013","1","$2,000,000","$2,000,000","1.62%","$500,000","","$1,000,000","$1,500,000","$1,500,000"
"Bernard Pollard","S","TEN                  TEN","28","2013","2013","1","$2,000,000","$2,000,000","1.62%","$500,000","","$500,000","",""
"Vance Walker","DE","OAK                  OAK","25","2013","2013","1","$2,000,000","$2,000,000","1.62%","$500,000","","$500,000","$2,000,000","$2,000,000"
"Tyler Polumbus","LT","WAS                  WAS","27","2013","2014","2","$2,000,000","$1,000,000","0.81%","$200,000","","$200,000","$3,500,000","$3,500,000"
"Matt Spaeth","TE","PIT                  PIT","29","2013","2014","2","$2,000,000","$1,000,000","0.81%","$275,000","","$275,000","$2,000,000","$2,000,000"
"Kenny Phillips","FS","PHI                  PHI","26","2013","2013","1","$2,000,000","$2,000,000","1.62%","","","","",""
"Geno Hayes","OLB","JAX                  JAX","25","2013","2014","2","$2,000,000","$1,000,000","0.81%","$125,000","","$125,000","$2,650,000","$2,650,000"
"Keelan Johnson","SS","PHI                  PHI","23","2013","2016","4","$1,991,686","$497,922","0.40%","","","","$484,316","$994,316"
"Brian Hoyer","QB","CLE                  CLE","27","2013","2014","2","$1,965,000","$982,500","0.79%","","","$250,000","$4,015,000","$4,015,000"
"Frank Kearse","DE","DAL                  DAL","24","2013","2015","3","$1,945,000","$648,333","0.52%","","","","$710,294","$1,455,294"
"Khalid Wooten","FS","TEN                  TEN","22","2013","2016","4","$1,935,000","$483,750","0.39%","","","","$467,647","$977,647"
"Josh Johnson","QB","CIN                  CIN","26","2013","2014","2","$1,895,000","$947,500","0.77%","$150,000","","$500,000","$1,876,250","$1,876,250"
"David Reed","WR","BAL                  BAL","25","2013","2014","2","$1,860,000","$930,000","0.75%","$500,000","","$500,000","",""
"Jermelle Cudjo","DT","STL                  STL","26","2013","2014","2","$1,805,000","$902,500","0.73%","$350,000","","$350,000","$1,805,000","$1,805,000"
"Tim Jamison","DE","HOU                  HOU","26","2013","2014","2","$1,800,000","$900,000","0.73%","$330,000","","$330,000","$1,775,000","$1,775,000"
"Charles Woodson","SS","OAK                  OAK","36","2013","2013","1","$1,800,000","$1,800,000","1.46%","$700,000","","$1,700,000","$3,300,000","$3,300,000"
"Lavelle Hawkins","WR","NE                  NE","26","2013","2014","2","$1,790,000","$895,000","0.72%","$150,000","","$150,000","",""
"Nnamdi Asomugha","CB","SF                  SF","31","2013","2013","1","$1,775,000","$1,775,000","1.44%","","","","",""
"Brandon Moore","G","DAL                  DAL","32","2013","2013","1","$1,750,000","$1,750,000","1.42%","","","","",""
"D.J. Williams","ILB","CHI                  CHI","30","2013","2013","1","$1,750,000","$1,750,000","1.42%","","","","$1,328,125","$1,328,125"
"Pat Sims","DT","OAK                  OAK","27","2013","2013","1","$1,750,000","$1,750,000","1.42%","$250,000","","$250,000","$1,750,000","$1,750,000"
"LeGarrette Blount","RB","TB                  TB","26","2013","2013","1","$1,750,000","$1,750,000","1.42%","","","","$1,750,000","$1,750,000"
"Raymond Ventrone","S","SF                  SF","30","2013","2014","2","$1,735,000","$867,500","0.70%","","","","$1,735,000","$1,735,000"
"Kevin Hughes","T","GB                  GB","24","2013","2015","3","$1,710,000","$570,000","0.46%","","","","",""
"Mike Mohamed","ILB","HOU                  HOU","24","2013","2015","3","$1,710,000","$570,000","0.46%","","","","$880,588","$1,540,588"
"Devin Holland","S","WAS                  WAS","24","2013","2015","3","$1,710,000","$570,000","0.46%","","","","",""
"Dominique Jones","TE","IND                  IND","25","2013","2015","3","$1,710,000","$570,000","0.46%","","","","",""
"Korey Lindsey","CB","WAS                  WAS","23","2013","2015","3","$1,710,000","$570,000","0.46%","","","","",""
"Marcus Dowtin","OLB","PHI                  PHI","23","2013","2015","3","$1,710,000","$570,000","0.46%","","","","",""
"Ronnie Cameron","DE","PHI                  PHI","23","2013","2015","3","$1,710,000","$570,000","0.46%","","","","",""
"Josh Cooper","WR","CLE                  CLE","23","2013","2015","3","$1,710,000","$570,000","0.46%","","","","$559,412","$1,129,412"
"Michael Preston","WR","TEN                  TEN","23","2013","2015","3","$1,710,000","$570,000","0.46%","$2,000","","$2,000","$870,000","$1,440,000"
"Dominique Jones","TE","BUF                  BUF","25","2013","2015","3","$1,710,000","$570,000","0.46%","","","","$547,059","$1,207,059"
"Brad Smelley","TE","HOU                  HOU","23","2013","2015","3","$1,710,000","$570,000","0.46%","","","","$579,705","$1,164,705"
"Josh Victorian","CB","HOU                  HOU","24","2013","2015","3","$1,710,000","$570,000","0.46%","","","","$795,882","$1,455,882"
"Adrian Robinson","OLB","WAS                  WAS","23","2013","2014","3","$1,710,000","$570,000","0.46%","","","","$1,050,000","$1,710,000"
"Audie Cole","ILB","MIN                  MIN","23","2013","2015","3","$1,710,000","$570,000","0.46%","","","","$767,647","$1,427,647"
"Korey Lindsey","CB","NO                  NO","23","2013","2015","3","$1,710,000","$570,000","0.46%","","","","",""
"Mohamed Massaquoi","WR","JAX                  JAX","26","2013","2014","2","$1,700,000","$850,000","0.69%","$65,000","","$65,000","$1,650,000","$1,650,000"
"Alan Ball","CB","JAX                  JAX","27","2013","2014","2","$1,675,000","$837,500","0.68%","$100,000","$100,000","$100,000","$2,070,000","$2,070,000"
"Quinn Johnson","FB","TEN                  TEN","26","2013","2014","2","$1,670,000","$835,000","0.68%","$225,000","","$225,000","$1,670,000","$1,670,000"
"Clint Gresham","LS","SEA                  SEA","26","2013","2014","2","$1,655,000","$827,500","0.67%","$275,000","","$275,000","$1,655,000","$1,655,000"
"Johnathan Grimes","RB","HOU                  HOU","23","2013","2015","3","$1,635,000","$545,000","0.44%","","","","$551,471","$1,245,743"
"Evan Rodriguez","FB","BUF                  BUF","24","2013","2015","3","$1,635,000","$545,000","0.44%","","","","$292,940","$877,940"
"Morgan Cox","LS","BAL                  BAL","26","2013","2014","2","$1,610,000","$805,000","0.65%","$250,000","","$250,000","$1,610,000","$1,610,000"
"Brittan Golden","WR","ARI                  ARI","24","2013","2016","3","$1,605,000","$535,000","0.43%","","","","$463,235","$1,058,056"
"Lance Louis","G","MIA                  MIA","27","2013","2013","1","$1,603,750","$1,603,750","1.30%","$100,000","","$100,000","",""
"Tom Crabtree","TE","TB                  TB","27","2013","2014","2","$1,600,000","$800,000","0.65%","","","$50,000","$1,600,000","$1,600,000"
"Rokevious Watkins","G","KC                  KC","23","2013","2015","3","$1,575,000","$525,000","0.42%","$90,000","","$90,000","$819,412","$1,424,412"
"Brandon Magee","ILB","DAL                  DAL","22","2013","2015","3","$1,555,000","$518,333","0.42%","$5,000","","$70,000","",""
"Steve Maneri","TE","CHI                  CHI","24","2013","2014","2","$1,551,200","$775,600","0.63%","$20,000","","$20,000","",""
"Charles Johnson","WR","MIN                  MIN","23","2013","2016","3","$1,530,000","$510,000","0.41%","","","","$442,059","$952,059"
"Chris Ogbonnaya","RB","CLE                  CLE","26","2013","2014","2","$1,525,000","$762,500","0.62%","","","$100,000","$1,575,000","$1,575,000"
"Jakar Hamilton","S","DAL                  DAL","23","2013","2015","3","$1,513,000","$504,333","0.41%","$28,000","","$28,000","$635,431","$1,220,431"
"Chris Williams","WR","CHI                  CHI","25","2013","2015","3","$1,510,000","$503,333","0.41%","","","","$543,824","$1,053,824"
"John Lotulelei","OLB","SEA                  SEA","21","2013","2015","3","$1,510,000","$503,333","0.41%","$25,000","","$25,000","$627,705","$1,212,705"
"Chris McCoy","OLB","PHI                  PHI","26","2013","2015","3","$1,507,500","$502,500","0.41%","$22,500","","$22,500","",""
"Stefan Charles","DT","TEN                  TEN","24","2013","2015","3","$1,505,000","$501,667","0.41%","$15,000","","$15,000","",""
"Emmett Cleary","RT","IND                  IND","22","2013","2015","3","$1,505,000","$501,667","0.41%","$20,000","","$20,000","$308,000","$308,000"
"Lerentee McCray","DE","DEN                  DEN","22","2013","2015","3","$1,502,000","$500,667","0.41%","$17,000","","$17,000","$725,000","$1,235,000"
"Brian Waters","G","DAL                  DAL","35","2013","2013","1","$1,500,000","$1,500,000","1.21%","","","","$1,500,000","$1,500,000"
"E.J. Biggers","CB","WAS                  WAS","25","2013","2013","1","$1,500,000","$1,500,000","1.21%","$365,000","","$365,000","$1,500,000","$1,500,000"
"Robert Turner","C","TEN                  TEN","28","2013","2013","1","$1,500,000","$1,500,000","1.21%","$250,000","","$250,000","$1,500,000","$1,500,000"
"Brad Meester","C","JAX                  JAX","35","2013","2013","1","$1,500,000","$1,500,000","1.21%","$200,000","","$400,000","$1,500,000","$1,500,000"
"Antoine Cason","CB","ARI                  ARI","26","2013","2013","1","$1,500,000","$1,500,000","1.21%","$600,000","","$1,000,000","$1,500,000","$1,500,000"
"Willie Young","OLB","DET                  DET","27","2013","2013","1","$1,500,000","$1,500,000","1.21%","$300,000","","$300,000","$1,500,000","$1,500,000"
"Jayson Dimanche","ILB","CIN                  CIN","22","2013","2015","3","$1,500,000","$500,000","0.40%","$15,000","","$15,000","$915,000","$1,500,000"
"Deveron Carr","CB","TB                  TB","22","2013","2015","3","$1,500,000","$500,000","0.40%","$15,000","","$15,000","",""
