contract_row,player,player_key,pos,signed_team_raw,signed_team,age_at_signing,start_year,end_year_raw,yrs,value,average_salary,average_of_cap_at_sign,expected_end_year,end_year,end_year_was_fixed,stat_season,stat_player,stat_team,stat_pos,reg_games,reg_targets,reg_receptions,reg_receiving_yards,reg_receiving_tds,reg_receiving_fumbles,reg_receiving_first_downs,reg_receiving_air_yards,reg_receiving_yards_after_catch,reg_receiving_epa,reg_catch_rate,reg_yards_per_target,reg_yards_per_reception,reg_td_per_target,reg_air_yards_per_target,reg_yac_per_reception,adv_targets,adv_receptions,adv_yards,adv_rec_touchdowns,adv_catch_percentage,adv_avg_cushion,adv_avg_separation,adv_avg_intended_air_yards,adv_avg_yac,adv_avg_expected_yac,adv_avg_yac_above_expectation,adv_percent_share_of_intended_air_yards,adv_yards_per_target,adv_yards_per_reception,adv_td_per_target,team_passing_yards,team_passing_tds,team_passing_epa,team_rushing_yards,team_rushing_tds,team_rushing_epa,league_avg_team_passing_yards,league_avg_team_passing_tds,league_avg_team_passing_epa,league_avg_team_rushing_yards,league_avg_team_rushing_tds,league_avg_team_rushing_epa
26824,Jeremy Kerley,jeremy kerley,WR,SF SF,SF,28,2017,2019,3,8400000,2800000,0.016800000000000002,2019,2019,FALSE,2016,Jeremy Kerley,SF,WR,16,115,64,667,3,1,33,988,207,-23.513111413726126,0.5565217391304348,5.8,10.421875,0.02608695652173913,8.591304347826087,3.234375,115,64,667,3,55.65217391304348,6.517843137254903,3.1494108707836843,9.171478260869563,3.1635937500000004,4.814907075876471,-1.6513133258764707,24.796345623517404,5.8,10.421875,0.02608695652173913,3166,21,-42.01739106312349,2019,15,-19.679199308580806,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
26842,Zay Jones,zay jones,WR,BUF BUF,BUF,21,2017,2020,4,6779831,1694958,0.0101,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3250,17,20.165317539858087,2630,29,43.77742129822451,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
26847,Curtis Samuel,curtis samuel,WR,CAR CAR,CAR,20,2017,2020,4,6453683,1613421,0.0097,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3962,21,-26.78540088712222,1814,16,-31.360405379202895,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
26855,Terrelle Pryor,terrelle pryor,WR,WAS WAS,WAS,27,2017,2017,1,6000000,6000000,0.0359,2017,2017,FALSE,2016,Terrelle Pryor,CLE,WR,16,140,77,1007,4,0,48,1968,226,37.331640285662075,0.55,7.192857142857143,13.077922077922079,0.02857142857142857,14.057142857142857,2.935064935064935,140,77,1007,4,55.00000000000001,5.609927536231885,2.752861294475272,14.683214285714286,2.371298701298701,3.3338628825424164,-0.9625641812437156,40.10374905137314,7.192857142857143,13.077922077922079,0.02857142857142857,4948,25,118.41090735966982,1696,17,-8.721707926293178,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
26858,Marquise Goodwin,marquise goodwin,WR,SF SF,SF,26,2017,2018,2,6000000,3000000,0.018000000000000002,2018,2018,FALSE,2016,Marquise Goodwin,BUF,WR,14,68,29,431,3,0,20,1013,98,1.7478784634269626,0.4264705882352941,6.338235294117647,14.862068965517242,0.04411764705882353,14.897058823529411,3.3793103448275863,68,29,413,3,42.64705882352941,6.535909090909091,2.8395524838599293,15.823235294117648,2.337241379310345,2.2694511989066894,0.06779018040365559,22.866335707849508,6.073529411764706,14.241379310344827,0.04411764705882353,3166,21,-42.01739106312349,2019,15,-19.679199308580806,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
26877,Andre Holmes,andre holmes,WR,BUF BUF,BUF,28,2017,2019,3,5150000,1716667,0.0103,2019,2019,FALSE,2016,Andre Holmes,LV,WR,16,25,14,126,3,0,9,212,26,2.2180292589778565,0.56,5.04,9,0.12,8.48,1.8571428571428572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3250,17,20.165317539858087,2630,29,43.77742129822451,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
26910,JuJu Smith-Schuster,juju smith schuster,WR,PIT PIT,PIT,20,2017,2020,4,4195779,1048945,0.0063,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4377,33,88.75205351658737,1760,13,-13.760987789364652,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
26914,Aldrick Robinson,aldrick robinson,WR,SF SF,SF,28,2017,2018,2,4000000,2000000,0.012,2018,2018,FALSE,2016,Aldrick Robinson,ATL,WR,13,32,20,323,2,0,14,399,76,16.79936072061537,0.625,10.09375,16.15,0.0625,12.46875,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3166,21,-42.01739106312349,2019,15,-19.679199308580806,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
26917,Eric Decker,eric decker,WR,TEN TEN,TEN,29,2017,2017,1,4000000,4000000,0.024,2017,2017,FALSE,2016,Eric Decker,NYJ,WR,3,21,9,194,2,0,9,333,30,7.625696061958676,0.42857142857142855,9.238095238095237,21.555555555555557,0.09523809523809523,15.857142857142858,3.3333333333333335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3720,29,47.21608872564258,2187,16,-19.810561351048396,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
26928,Cooper Kupp,cooper kupp,WR,LAR LAR,LA,23,2017,2020,4,3831760,957940,0.0057,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3313,14,-143.21822083871177,1252,9,-63.14108018608949,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
26936,Taywan Taylor,taywan taylor,WR,TEN TEN,TEN,21,2017,2020,4,3681012,920253,0.0055000000000000005,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3720,29,47.21608872564258,2187,16,-19.810561351048396,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
26956,ArDarius Stewart,ardarius stewart,WR,NYJ NYJ,NYJ,23,2017,2020,4,3376574,844144,0.0051,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3645,16,-56.279538880691106,1802,10,-15.686167575648856,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
26959,Carlos Henderson,carlos henderson,WR,DEN DEN,DEN,22,2017,2020,4,3325984,831496,0.005,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3914,20,15.526789734062648,1484,11,-67.35255812955872,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
26965,Chris Godwin,chris godwin,WR,TB TB,TB,20,2017,2020,4,3284164,821041,0.0049,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4165,29,60.38354820125659,1616,8,-66.77562400135062,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
26980,Kenny Golladay,kenny golladay,WR,DET DET,DET,23,2017,2020,4,3196324,799081,0.0048000000000000004,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4327,24,73.99657127971115,1310,9,-32.494160243431125,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
26981,Chad Williams,chad williams,WR,ARI ARI,ARI,22,2017,2020,4,3176288,794072,0.0048000000000000004,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4425,28,19.32708969324939,1732,20,-33.14029407170747,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
26987,Amara Darboh,amara darboh,WR,SEA SEA,SEA,22,2017,2020,4,3175288,793822,0.0048000000000000004,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4422,23,59.83468625401213,1591,13,-40.10723934338586,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
26994,Dede Westbrook,dede westbrook,WR,JAX JAX,JAX,23,2017,2020,4,3076156,769039,0.0046,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925,24,-45.94678742221105,1631,8,-41.75805884005932,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27002,Josh Reynolds,josh reynolds,WR,LAR LAR,LA,21,2017,2020,4,3048021,762005,0.0046,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3313,14,-143.21822083871177,1252,9,-63.14108018608949,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27003,Mack Hollins,mack hollins,WR,PHI PHI,PHI,23,2017,2020,4,3035668,758917,0.0045000000000000005,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3798,16,10.065907391698717,1813,16,-29.21153259353885,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27023,Josh Malone,josh malone,WR,CIN CIN,CIN,20,2017,2020,4,2993528,748382,0.0045000000000000005,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4206,18,63.68831079074759,1769,17,-10.034059794278486,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27029,Ryan Switzer,ryan switzer,WR,DAL DAL,DAL,22,2017,2020,4,2965987,741497,0.0044,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3799,25,113.29318937399735,2396,24,22.672139671064112,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27035,Chad Hansen,chad hansen,WR,NYJ NYJ,NYJ,21,2017,2020,4,2819648,704912,0.004200000000000001,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3645,16,-56.279538880691106,1802,10,-15.686167575648856,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27037,Jehu Chesson,jehu chesson,WR,KC KC,KC,23,2017,2020,4,2819648,704912,0.004200000000000001,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3914,19,39.67847521783438,1748,15,-27.46806060121328,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27041,Anquan Boldin,anquan boldin,WR,BUF BUF,BUF,36,2017,2017,1,2750000,2750000,0.0165,2017,2017,FALSE,2016,Anquan Boldin,DET,WR,16,95,67,584,8,0,41,546,231,28.075428572933383,0.7052631578947368,6.147368421052631,8.716417910447761,0.08421052631578947,5.747368421052632,3.4477611940298507,95,67,584,8,70.52631578947368,5.176516853932584,2.409151276216126,6.720842105263158,3.130298507462687,3.469019497260713,-0.3387209897980261,13.521389241846677,6.147368421052631,8.716417910447761,0.08421052631578947,3250,17,20.165317539858087,2630,29,43.77742129822451,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27044,Dontrelle Inman,dontrelle inman,WR,LAC LAC,LAC,27,2017,2017,1,2746000,2746000,0.0164,2017,2017,FALSE,2016,Dontrelle Inman,LAC,WR,16,97,58,810,4,0,37,1062,214,26.094189591016494,0.5979381443298969,8.350515463917526,13.96551724137931,0.041237113402061855,10.948453608247423,3.689655172413793,97,58,810,4,59.79381443298969,6.201666666666666,2.8140294668635586,11.41278350515464,3.697241379310345,4.522543615677569,-0.8253022363672242,21.63290271017061,8.350515463917526,13.96551724137931,0.041237113402061855,4386,33,48.584379479255865,1510,10,-43.832343965810196,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27052,Taylor Gabriel,taylor gabriel,WR,ATL ATL,ATL,25,2017,2017,1,2746000,2746000,0.0164,2017,2017,FALSE,2016,Taylor Gabriel,ATL,WR,12,50,35,579,6,0,21,523,284,29.391120771125795,0.7,11.58,16.542857142857144,0.12,10.46,8.114285714285714,50,35,579,6,70,7.0809999999999995,3.158981834854208,11.190999999999999,7.892,6.3763773191361715,1.515622680863829,11.637507903231173,11.58,16.542857142857144,0.12,4960,38,172.49393355559928,1928,20,0.004772095608824856,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27078,Jamal Agnew,jamal agnew,WR,DET DET,DET,21,2017,2020,4,2658364,664591,0.004,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4327,24,73.99657127971115,1310,9,-32.494160243431125,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27079,Shelton Gibson,shelton gibson,WR,PHI PHI,PHI,21,2017,2020,4,2657237,664309,0.004,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3798,16,10.065907391698717,1813,16,-29.21153259353885,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27083,Rodney Adams,rodney adams,WR,MIN MIN,MIN,22,2017,2020,4,2646504,661626,0.004,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4119,20,40.90495952666238,1205,9,-98.56056271510774,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27085,Isaiah McKenzie,isaiah mckenzie,WR,DEN DEN,DEN,21,2017,2020,4,2635844,658961,0.0039000000000000003,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3914,20,15.526789734062648,1484,11,-67.35255812955872,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27088,DeAngelo Yancey,deangelo yancey,WR,GB GB,GB,22,2017,2020,4,2623900,655975,0.0039000000000000003,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4445,40,124.32931659349681,1701,11,-5.062696948825163,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27096,Trent Taylor,trent taylor,WR,SF SF,SF,22,2017,2020,4,2601937,650484,0.0039000000000000003,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3166,21,-42.01739106312349,2019,15,-19.679199308580806,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27099,Eric Weems,eric weems,WR,TEN TEN,TEN,31,2017,2018,2,2600000,1300000,0.007799999999999999,2018,2018,FALSE,2016,Eric Weems,ATL,WR,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3720,29,47.21608872564258,2187,16,-19.810561351048396,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27102,Kamar Aiken,kamar aiken,WR,IND IND,IND,27,2017,2017,1,2600000,2600000,0.015600000000000001,2017,2017,FALSE,2016,Kamar Aiken,BAL,WR,16,50,29,328,1,0,18,566,106,9.204020062810704,0.58,6.56,11.310344827586206,0.02,11.32,3.6551724137931036,50,29,328,1,57.99999999999999,5.196666666666666,3.367591061934661,12.121999999999998,3.534137931034484,4.679515372065828,-1.1453774410313442,11.543222808387451,6.56,11.310344827586206,0.02,4491,32,57.68345641935877,1628,13,-33.458239839705776,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27129,Robert Davis,robert davis,WR,WAS WAS,WAS,21,2017,2020,4,2538221,634555,0.0038,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4948,25,118.41090735966982,1696,17,-8.721707926293178,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27144,Stacy Coley,stacy coley,WR,MIN MIN,MIN,22,2017,2020,4,2496680,624170,0.0037,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4119,20,40.90495952666238,1205,9,-98.56056271510774,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27151,David Moore,david moore,WR,SEA SEA,SEA,21,2017,2020,4,2487365,621841,0.0037,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4422,23,59.83468625401213,1591,13,-40.10723934338586,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27162,Isaiah Ford,isaiah ford,WR,MIA MIA,MIA,20,2017,2020,4,2478301,619575,0.0037,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3716,27,40.05592836811161,1824,14,-25.53717775590209,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27164,Noah Brown,noah brown,WR,DAL DAL,DAL,20,2017,2020,4,2471938,617985,0.0037,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3799,25,113.29318937399735,2396,24,22.672139671064112,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27172,Malachi Dupre,malachi dupre,WR,GB GB,GB,21,2017,2020,4,2466636,616659,0.0037,2020,2020,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4445,40,124.32931659349681,1701,11,-5.062696948825163,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27180,Eric Weems,eric weems,WR,TEN TEN,TEN,31,2017,2018,2,2425000,1212500,0.0073,2018,2018,FALSE,2016,Eric Weems,ATL,WR,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3720,29,47.21608872564258,2187,16,-19.810561351048396,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27182,Kenny Britt,kenny britt,WR,NE NE,NE,28,2017,2018,2,2400000,1200000,0.0072,2018,2018,FALSE,2016,Kenny Britt,LA,WR,15,111,68,1002,5,2,47,1265,295,34.60714705582845,0.6126126126126126,9.027027027027026,14.735294117647058,0.04504504504504504,11.396396396396396,4.338235294117647,111,68,1002,5,61.261261261261254,4.863513513513513,2.3205808458945043,12.706846846846844,4.133823529411764,4.168005551490561,-0.03418202207879695,33.04655467303951,9.027027027027026,14.735294117647058,0.04504504504504504,4456,32,165.0699989133868,1872,19,-28.11824019290482,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27208,Kendall Wright,kendall wright,WR,CHI CHI,CHI,27,2017,2017,1,2000000,2000000,0.012,2017,2017,FALSE,2016,Kendall Wright,TEN,WR,11,43,29,416,3,0,18,435,124,9.355829584082711,0.6744186046511628,9.674418604651162,14.344827586206897,0.06976744186046512,10.116279069767442,4.275862068965517,43,29,416,3,67.44186046511628,6.113947368421054,2.9236142763626627,10.670930232558138,4.282068965517243,4.2750160008886615,0.007052964628581293,9.41470240635567,9.674418604651162,14.344827586206897,0.06976744186046512,4139,19,7.397014502923117,1735,10,-37.862160134958685,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27211,Victor Cruz,victor cruz,WR,CHI CHI,CHI,30,2017,2017,1,2000000,2000000,0.012,2017,2017,FALSE,2016,Victor Cruz,NYG,WR,14,72,39,586,1,1,25,861,189,11.884511629839686,0.5416666666666666,8.13888888888889,15.025641025641026,0.013888888888888888,11.958333333333334,4.846153846153846,72,39,586,1,54.166666666666664,5.933239436619719,2.302431165814381,12.060833333333333,5.034102564102564,4.363149423630718,0.6709531404718456,17.726345786017426,8.13888888888889,15.025641025641026,0.013888888888888888,4139,19,7.397014502923117,1735,10,-37.862160134958685,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27222,Bryan Walters,bryan walters,WR,JAX JAX,JAX,29,2017,2018,2,1865000,932500,0.005600000000000001,2018,2018,FALSE,2016,Bryan Walters,JAX,WR,10,34,24,231,2,0,15,212,98,10.313537450881794,0.7058823529411765,6.794117647058823,9.625,0.058823529411764705,6.235294117647059,4.083333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925,24,-45.94678742221105,1631,8,-41.75805884005932,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27227,Andre Roberts,andre roberts,WR,ATL ATL,ATL,28,2017,2017,1,1800000,1800000,0.0108,2017,2017,FALSE,2016,Andre Roberts,DET,WR,16,25,14,188,1,0,9,359,63,6.5368645972131105,0.56,7.52,13.428571428571429,0.04,14.36,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4960,38,172.49393355559928,1928,20,0.004772095608824856,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27231,Albert Wilson,albert wilson,WR,KC KC,KC,24,2017,2017,1,1797000,1797000,0.0108,2017,2017,FALSE,2016,Albert Wilson,KC,WR,14,51,31,279,2,0,11,361,168,-6.600628063254966,0.6078431372549019,5.470588235294118,9,0.0392156862745098,7.078431372549019,5.419354838709677,51,31,279,2,60.78431372549019,7.21409090909091,3.505559892066392,7.72607843137255,5.222580645161289,5.1966671712968076,0.025913473864481062,10.077880225584105,5.470588235294118,9,0.0392156862745098,3914,19,39.67847521783438,1748,15,-27.46806060121328,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27244,Arrelious Benn,arrelious benn,WR,JAX JAX,JAX,28,2017,2017,2,1765000,882500,0.0053,2018,2017,FALSE,2016,Arrelious Benn,JAX,WR,12,10,5,116,1,0,3,113,53,7.623646340507548,0.5,11.6,23.2,0.1,11.3,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3925,24,-45.94678742221105,1631,8,-41.75805884005932,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27248,Danny Amendola,danny amendola,WR,NE NE,NE,31,2017,2017,1,1700000,1700000,0.0102,2017,2017,FALSE,2016,Danny Amendola,NE,WR,12,29,23,243,4,1,14,255,73,17.840086875880424,0.7931034482758621,8.379310344827585,10.565217391304348,0.13793103448275862,8.793103448275861,3.1739130434782608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4456,32,165.0699989133868,1872,19,-28.11824019290482,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27262,Carlton Agudosi,carlton agudosi,WR,ARI ARI,ARI,22,2017,2019,3,1678000,559333,0.0032999999999999995,2019,2019,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4425,28,19.32708969324939,1732,20,-33.14029407170747,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
27276,Travis Rudolph,travis rudolph,WR,NYG NYG,NYG,21,2017,2019,3,1675000,558333,0.0032999999999999995,2019,2019,FALSE,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4027,26,-6.88312267542824,1412,6,-60.94104929627,4089.5,24.5625,34.870261472113086,1742.59375,13.84375,-29.263802513871436
