"Player","Pos","Team                     Signed With","Age                     At Signing","Start                     Year","End                     Year","Yrs","Value","Average                     Salary","Average %                     % of Cap At Sign","Signing Bonus","Guarantee                     at Sign","Practical                     Guarantee","2-Year                     Cash Total","3-Year                     Cash Total"
"Isaiah Burse","WR","DEN                  DEN","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Chandler Cantanzaro","K","ARI                  ARI","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Robert Nelson","CB","CLE                  CLE","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Taylor Gabriel","WR","CLE                  CLE","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Michael Phillip","RT","MIA                  MIA","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"James Davidson","DE","CIN                  CIN","23","2014","2015","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"David Foucault","T","CAR                  CAR","24","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Chidera Uzo-Diribe","DE","NO                  NO","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Walker May","DE","ATL                  ATL","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Jacob Pederson","TE","ATL                  ATL","24","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Craig Loston","SS","JAX                  JAX","24","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$531,176","$1,131,176"
"Kenny Shaw","WR","CLE                  CLE","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Chandler Jones","WR","CLE                  CLE","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Branden Oliver","RB","SD                  SD","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$915,814","$1,515,814"
"Glenn Carson","ILB","ARI                  ARI","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Kelvin Palmer","RT","ARI                  ARI","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Dan Fox","ILB","NYG                  NYG","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$880,588","$1,480,588"
"Anthony Denham","TE","HOU                  HOU","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$753,000","$1,278,000"
"Ray Agnew","FB","CLE                  CLE","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Javontee Herndon","WR","SD                  SD","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Will Simmons","G","PIT                  PIT","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Keith Lewis","CB","TB                  TB","24","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Nathan Slaughter","WR","JAX                  JAX","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$813,000","$1,413,000"
"William Poehls","G","TEN                  TEN","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"John Fulton","CB","PHI                  PHI","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Kadron Boone","WR","PHI                  PHI","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Josh Andrews","C","PHI                  PHI","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"David Fluellen","RB","PHI                  PHI","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Alejandro Villanueva","LT","PHI                  PHI","25","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Jordan Thompson","TE","DET                  DET","19","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$781,764","$1,381,764"
"Jake Dombrowski","P","BUF                  BUF","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Chad Rempel","C","CHI                  CHI","31","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Daniel Zychlinski","P","OAK                  OAK","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Jorgen Hus","LS","SEA                  SEA","24","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Jeremy Reeves","CB","NYJ                  NYJ","24","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Greg Reid","CB","STL                  STL","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Henoc Muamba","ILB","IND                  IND","24","2014","2016","3","$1,530,000","$510,000","0.38%","","","$107,000","$930,000","$1,530,000"
"Weston Dressler","WR","KC                  KC","28","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Jajuan Harley","S","BUF                  BUF","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Patrick Murray","K","TB                  TB","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$753,000","$1,353,000"
"Travis Long","OLB","PHI                  PHI","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$621,000","$1,071,000"
"Patrick Ford","G","NYJ                  NYJ","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Gabe Miller","TE","WAS                  WAS","26","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Peyton Thompson","SS","WAS                  WAS","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Tevita Stevens","C","WAS                  WAS","26","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Colin Anderson","TE","NYJ                  NYJ","24","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Tevita Finau","FB","NYJ                  NYJ","27","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Rontez Miles","FS","NYJ                  NYJ","25","2014","2017","3","$1,530,000","$510,000","0.38%","","","","$410,292","$1,205,292"
"Tim Fugger","OLB","NYJ                  NYJ","24","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Keith Browner","DE","HOU                  HOU","25","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Risean Broussard","DT","KC                  KC","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$813,000","$1,413,000"
"Dalton Freeman","C","NYJ                  NYJ","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"T.J. Barnes","DT","NYJ                  NYJ","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Jumal Rolle","CB","GB                  GB","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$344,999","$854,999"
"David Fales","QB","CHI                  CHI","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Jason Ankrah","DE","HOU                  HOU","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Greg Ducre","CB","WAS                  WAS","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Andrew Jackson","ILB","IND                  IND","25","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$880,588","$1,480,588"
"Andrew McDonald","RT","SEA                  SEA","25","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$559,412","$1,159,412"
"Malcolm Butler","CB","NE                  NE","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$1,249,282","$2,218,163"
"Jeremy Towns","DT","WAS                  WAS","24","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Jake McDonough","DT","WAS                  WAS","24","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Akeem Davis","SS","WAS                  WAS","24","2014","2015","3","$1,530,000","$510,000","0.38%","","","","$337,058","$337,058"
"Demonte McAllister","DT","SEA                  SEA","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Kevin Greene","TE","SF                  SF","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Glenn Winston","RB","SF                  SF","24","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$867,529","$1,467,529"
"Khalil Wilkes","C","SD                  SD","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Greg Ducre","CB","SD                  SD","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$720,674","$1,320,674"
"Brelan Chancellor","WR","SD                  SD","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Kyle Sebetic","CB","NYG                  NYG","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Steve Hull","WR","NO                  NO","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$813,000","$1,413,000"
"Jairus Campbell","DT","KC                  KC","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Stephen Houston","RB","PIT                  PIT","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Bryce Quigley","G","DET                  DET","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Tim Smith","WR","CLE                  CLE","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Jeff Mathews","QB","ATL                  ATL","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Damien Thigpen","RB","ARI                  ARI","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Mike Dobson","CB","SEA                  SEA","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Ryne Giddins","DE","TB                  TB","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Sam Longo","RT","HOU                  HOU","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Adam Gress","RT","NYG                  NYG","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Theo Agnew","DE","ATL                  ATL","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Kris Redding","DE","DET                  DET","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Josh Harris","RB","PIT                  PIT","22","2014","2015","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Marrio Norman","CB","BAL                  BAL","27","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Jonathon Sharpe","OLB","IND                  IND","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Damond Smith","CB","KC                  KC","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$813,000","$1,413,000"
"Jibreel Black","DT","TB                  TB","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Steven Terrell","CB","SEA                  SEA","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$781,764","$1,381,764"
"Anthony Morales","OLB","CAR                  CAR","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Lew Toler","CB","PIT                  PIT","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Morrell Presley","WR","SEA                  SEA","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Stephen Campbell","FB","WAS                  WAS","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Abasi Salimu","RT","CLE                  CLE","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Deion Belue","CB","JAX                  JAX","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$813,000","$1,413,000"
"Jeremy Grable","OLB","TB                  TB","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$813,000","$1,413,000"
"LaKendrick Ross","DT","CIN                  CIN","20","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Tyler Patmon","CB","DAL                  DAL","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$480,000","$480,000"
"Tyler McDonald","WR","NE                  NE","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","",""
"Gerald Ford","WR","MIA                  MIA","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Kevin Smith","WR","SEA                  SEA","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Euclid Cummings","DT","TB                  TB","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Nate Askew","OLB","TB                  TB","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Tim Jackson","DT","HOU                  HOU","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Jordan Hall","RB","PIT                  PIT","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Kevin Fogg","CB","MIA                  MIA","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Jake Schum","P","NYJ                  NYJ","24","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Andrew Furney","K","NYJ                  NYJ","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Conor O'Neill","OLB","CHI                  CHI","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Jamil Merrell","DE","CHI                  CHI","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Seali'i Epenesa","DT","NE                  NE","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Adrian Phillips","FS","SD                  SD","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$682,941","$1,282,941"
"Demitrius Bronson","RB","SEA                  SEA","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Jeremy Johnson","WR","NE                  NE","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Dartwan Bush","DE","DAL                  DAL","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Victor Hampton","CB","CIN                  CIN","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Shaun Lewis","OLB","GB                  GB","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Deon Anthony","QB","KC                  KC","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"C.J. Goodwin","CB","PIT                  PIT","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"FN Lutz","C","IND                  IND","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Macky MacPherson","C","BUF                  BUF","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Al Louis-Jean","CB","CHI                  CHI","20","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$856,819","$1,456,819"
"Kalonji Kashama","DE","DET                  DET","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$813,000","$1,413,000"
"D.J. Roberts","OLB","BAL                  BAL","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Fitz Toussaint","RB","BAL                  BAL","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$420,000","$420,000"
"Diontae Spencer","WR","STL                  STL","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Reese Wiggins","WR","NE                  NE","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Wilson Van Hooser","WR","NE                  NE","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Kevin Ozier","WR","ARI                  ARI","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"L.T. Tuipulotu","DT","NE                  NE","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Craig Watts","G","SD                  SD","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Ian Thompson","TE","TB                  TB","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Quinton Payton","WR","TB                  TB","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Caleb Holley","WR","BUF                  BUF","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Greg Hickman","DT","DET                  DET","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Colt Lyerla","TE","GB                  GB","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$813,000","$1,413,000"
"Viondy Merisma","G","TEN                  TEN","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Waymon James","RB","TEN                  TEN","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Julian Horton","WR","TEN                  TEN","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"David Gilbert","OLB","TEN                  TEN","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Chris McCain","OLB","MIA                  MIA","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$909,176","$1,509,176"
"Marcus Trice","S","CHI                  CHI","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Senorise Perry","RB","CHI                  CHI","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$833,482","$1,358,482"
"Ross Madison","FS","WAS                  WAS","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","",""
"Bryan Shepherd","CB","WAS                  WAS","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Brendan Bigelow","RB","TB                  TB","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Michael Carter","CB","BUF                  BUF","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Levi Brown","DT","BAL                  BAL","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Moses McCray","DT","NO                  NO","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Dexter Moody","S","BAL                  BAL","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Kofi Hughes","WR","WAS                  WAS","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Robert Thomas","DT","WAS                  WAS","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$855,882","$1,455,882"
"Lee Doss","WR","WAS                  WAS","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Justin Blake","CB","WAS                  WAS","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Rashad Lawrence","WR","WAS                  WAS","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"J.R. Carr","LS","WAS                  WAS","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Rishard Anderson","CB","TEN                  TEN","19","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Derel Walker","WR","TEN                  TEN","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Hakeem Smith","S","TEN                  TEN","24","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Justin McCray","G","TEN                  TEN","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Travis Coons","K","TEN                  TEN","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Jaz Reynolds","WR","TEN                  TEN","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Matt Patchan","RT","TB                  TB","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$813,000","$1,413,000"
"Tony Hurd Jr.","WR","TB                  TB","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Chaz Sutton","DE","TB                  TB","24","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Avery Cunningham","WR","STL                  STL","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Aaron Hill","OLB","STL                  STL","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Kadeem Jones","FB","STL                  STL","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Johnny Millard","OLB","STL                  STL","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Jarrid Bryant","CB","STL                  STL","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Micah Hatfield","WR","SD                  SD","24","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Torrence Allen","WR","SD                  SD","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"D.J. Johnson","G","SD                  SD","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Jeremiah Sirles","G","SD                  SD","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,783,540"
"Chase Tenpenny","P","SD                  SD","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Mike Flacco","TE","SD                  SD","26","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Colton Underwood","DE","SD                  SD","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Alden Darby","FS","SD                  SD","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Roy Philon","DE","PIT                  PIT","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Devon Carrington","CB","PIT                  PIT","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Ethan Hemer","DT","PIT                  PIT","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Brendon Kay","QB","PIT                  PIT","24","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Howard Jones","OLB","PIT                  PIT","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Josh Mauro","DT","PIT                  PIT","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$810,569","$810,569"
"Eric Waters","TE","PIT                  PIT","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Chris Elkins","C","PIT                  PIT","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Karim Barton","G","PHI                  PHI","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Quron Pratt","WR","PHI                  PHI","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Donald Hawkins","G","DAL                  DAL","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,455,000"
"Carlos Fields","OLB","OAK                  OAK","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"D.J. Coles","WR","OAK                  OAK","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Mike Davis","WR","OAK                  OAK","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Michael Palardy","P","OAK                  OAK","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Nick Dimarco","DE","BAL                  BAL","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Justin Anderson","ILB","NYG                  NYG","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"C.J. Barnett","S","NYG                  NYG","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Sergio Castillo","K","ATL                  ATL","23","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Micajah Reynolds","DT","NO                  NO","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Seantavius Jones","WR","NO                  NO","21","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$480,000","$1,080,000"
"Brandon Coleman","WR","NO                  NO","21","2014","2017","3","$1,530,000","$510,000","0.38%","","","","$613,783","$1,271,890"
"Garrison Smith","DE","MIA                  MIA","22","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Marcus Whitfield","OLB","JAX                  JAX","23","2014","2016","3","$1,530,000","$510,000","0.38%","$10,000","","","$930,000","$1,530,000"
"Jeff Budzein","K","JAX                  JAX","","2014","2016","3","$1,530,000","$510,000","0.38%","","","","$930,000","$1,530,000"
"Ricky Havili-Heimuli","DT","JAX                  JAX","22","2014","2016","3","$1,530,000","$510,000","0.38%","$10,000","","$20,000","$940,000","$1,540,000"
"Mike McNeill","TE","CAR                  CAR","25","2014","2015","2","$1,520,000","$760,000","0.57%","$100,000","","$100,000","$1,520,000","$1,520,000"
"Rico Richardson","WR","TEN                  TEN","22","2014","2016","3","$1,515,000","$505,000","0.38%","","","","$305,293","$830,293"
"Tandon Doss","WR","JAX                  JAX","24","2014","2015","2","$1,505,000","$752,500","0.57%","$65,000","","$65,000","$1,570,000","$1,570,000"
"D.J. Williams","ILB","CHI                  CHI","31","2014","2014","1","$1,500,000","$1,500,000","1.13%","$100,000","","$100,000","$1,400,910","$1,400,910"
"Roberto Garza","C","CHI                  CHI","34","2014","2014","1","$1,500,000","$1,500,000","1.13%","$100,000","","$100,000","$1,693,148","$1,693,148"
"Dominic Raiola","C","DET                  DET","35","2014","2014","1","$1,500,000","$1,500,000","1.13%","$250,000","","$250,000","$1,589,021","$1,589,021"
"Alex Carrington","DT","STL                  STL","26","2014","2014","1","$1,500,000","$1,500,000","1.13%","","","$1,000,000","$1,500,000","$1,500,000"
"Corey Wootton","DT","MIN                  MIN","26","2014","2014","1","$1,500,000","$1,500,000","1.13%","$400,000","","$400,000","$1,700,000","$1,700,000"
"Mike Jenkins","CB","TB                  TB","28","2014","2014","1","$1,500,000","$1,500,000","1.13%","$250,000","","$1,500,000","$1,875,000","$1,875,000"
"Jason Campbell","QB","CIN                  CIN","32","2014","2014","1","$1,500,000","$1,500,000","1.13%","$400,000","","$400,000","$1,500,000","$1,500,000"
"Andrew Gardner","G","PHI                  PHI","27","2014","2015","2","$1,485,000","$742,500","0.56%","$10,000","","$10,000","$1,535,000","$1,535,000"
"Jeremy Vujnovich","G","GB                  GB","23","2014","2016","3","$1,485,000","$495,000","0.37%","","","","$930,000","$1,530,000"
