season,player_key,player,team,pos,reg_games,reg_targets,reg_receptions,reg_receiving_yards,reg_receiving_tds,reg_receiving_fumbles,reg_receiving_first_downs,reg_receiving_air_yards,reg_receiving_yards_after_catch,reg_receiving_epa,reg_catch_rate,reg_yards_per_target,reg_yards_per_reception,reg_td_per_target,reg_air_yards_per_target,reg_yac_per_reception
2021,n keal harry,N'Keal Harry,NE,TE,10,22,12,184,0,0,7,327,25,7.7237242978590075,0.5454545454545454,8.363636363636363,15.333333333333334,0,14.863636363636363,2.0833333333333335
2021,nelson agholor,Nelson Agholor,NE,WR,14,64,37,473,3,0,23,914,104,3.639473476525111,0.578125,7.390625,12.783783783783784,0.046875,14.28125,2.810810810810811
2021,nick williams,Nick Williams,DET,DT,14,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2021,nico collins,Nico Collins,HOU,WR,14,60,33,446,1,0,22,637,131,-0.25164409651455055,0.55,7.433333333333334,13.515151515151516,0.016666666666666666,10.616666666666667,3.9696969696969697
2021,noah brown,Noah Brown,DAL,WR,9,25,16,184,0,0,6,227,68,0.19712335924850777,0.64,7.36,11.5,0,9.08,4.25
2021,nsimba webster,Nsimba Webster,CHI,WR,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2021,odell beckham jr,Odell Beckham Jr.,LA,WR,14,82,44,537,5,0,27,1092,151,8.331478546044837,0.5365853658536586,6.548780487804878,12.204545454545455,0.06097560975609756,13.317073170731707,3.4318181818181817
2021,olamide zaccheaus,Olamide Zaccheaus,ATL,WR,15,53,31,406,3,0,22,477,96,11.59271291705966,0.5849056603773585,7.660377358490566,13.096774193548388,0.05660377358490566,9,3.096774193548387
2021,parris campbell,Parris Campbell,IND,WR,6,20,10,162,1,0,7,334,17,2.3772227646550164,0.5,8.1,16.2,0.05,16.7,1.7
2021,penny hart,Penny Hart,SEA,WR,11,12,7,59,0,0,3,108,41,-3.16131397546269,0.5833333333333334,4.916666666666667,8.428571428571429,0,9,5.857142857142857
2021,pharoh cooper,Pharoh Cooper,NYG,WR,8,11,4,33,0,0,1,79,7,-10.620481441050325,0.36363636363636365,3,8.25,0,7.181818181818182,1.75
2021,phillip dorsett,Phillip Dorsett,HOU,WR,5,14,7,110,0,0,3,210,27,-0.9020297382123899,0.5,7.857142857142857,15.714285714285714,0,15,3.857142857142857
2021,preston williams,Preston Williams,MIA,WR,6,16,6,71,0,0,3,137,38,-5.443816471208018,0.375,4.4375,11.833333333333334,0,8.5625,6.333333333333333
2021,quez watkins,Quez Watkins,PHI,WR,17,62,43,647,1,0,25,746,253,30.81724546715188,0.6935483870967742,10.435483870967742,15.046511627906977,0.016129032258064516,12.03225806451613,5.883720930232558
2021,quintez cephus,Quintez Cephus,DET,WR,5,22,15,204,2,0,9,251,95,9.401441617881094,0.6818181818181818,9.272727272727273,13.6,0.09090909090909091,11.409090909090908,6.333333333333333
2021,racey mcmath,Racey McMath,TEN,WR,6,6,2,8,0,1,0,67,9,-6.968731027736794,0.3333333333333333,1.3333333333333333,4,0,11.166666666666666,4.5
2021,randall cobb,Randall Cobb,GB,WR,11,39,28,375,5,0,21,307,138,21.414158601906966,0.717948717948718,9.615384615384615,13.392857142857142,0.1282051282051282,7.871794871794871,4.928571428571429
2021,rashard higgins,Rashard Higgins,CLE,WR,12,47,24,275,1,0,16,546,41,5.273095316000005,0.5106382978723404,5.851063829787234,11.458333333333334,0.02127659574468085,11.617021276595745,1.7083333333333333
2021,rashod bateman,Rashod Bateman,BAL,WR,12,68,46,515,1,0,29,606,163,14.884151672314442,0.6764705882352942,7.573529411764706,11.195652173913043,0.014705882352941176,8.911764705882353,3.5434782608695654
2021,ray ray mccloud,Ray-Ray McCloud,PIT,WR,16,66,39,277,0,1,18,421,116,-14.2788928315848,0.5909090909090909,4.196969696969697,7.102564102564102,0,6.378787878787879,2.9743589743589745
2021,river cracraft,River Cracraft,SF,WR,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2021,robbie chosen,Robbie Chosen,CAR,WR,17,110,53,519,5,0,27,1156,158,-28.594330022858593,0.4818181818181818,4.718181818181818,9.79245283018868,0.045454545454545456,10.50909090909091,2.981132075471698
2021,robert woods,Robert Woods,LA,WR,9,69,45,556,4,0,34,563,198,30.61831766193761,0.6521739130434783,8.057971014492754,12.355555555555556,0.057971014492753624,8.159420289855072,4.4
2021,rodney adams,Rodney Adams,CHI,WR,1,1,0,0,0,0,0,15,0,-0.815943880006671,0,0,NA,0,15,NA
2021,rodney smith,Rodney Smith,CAR,RB,1,5,5,48,0,0,2,16,32,2.8780167452641763,1,9.6,9.6,0,3.2,6.4
2021,rondale moore,Rondale Moore,ARI,WR,14,64,54,435,1,1,19,92,438,1.4988294399605682,0.84375,6.796875,8.055555555555555,0.015625,1.4375,8.11111111111111
2021,russell gage,Russell Gage,ATL,WR,13,94,66,770,4,2,37,882,248,9.49708630586398,0.7021276595744681,8.191489361702128,11.666666666666666,0.0425531914893617,9.382978723404255,3.757575757575758
2021,sammy watkins,Sammy Watkins,BAL,WR,11,49,27,394,1,1,17,630,107,-1.9972376012962414,0.5510204081632653,8.040816326530612,14.592592592592593,0.02040816326530612,12.857142857142858,3.962962962962963
2021,seth williams,Seth Williams,DEN,WR,1,1,1,34,0,0,1,30,4,2.065914782579057,1,34,34,0,30,4
2021,shi smith,Shi Smith,CAR,WR,5,11,6,104,0,0,3,74,71,-2.5148959513753653,0.5454545454545454,9.454545454545455,17.333333333333332,0,6.7272727272727275,11.833333333333334
2021,stanley morgan,Stanley Morgan,CIN,WR,11,4,2,11,0,0,0,32,20,-1.1837685892824084,0.5,2.75,5.5,0,8,10
2021,stefon diggs,Stefon Diggs,BUF,WR,17,164,103,1225,10,1,66,1827,326,31.989855666641777,0.6280487804878049,7.469512195121951,11.893203883495145,0.06097560975609756,11.140243902439025,3.1650485436893203
2021,stephen sullivan,Stephen Sullivan,CAR,TE,1,1,0,0,0,0,0,-2,0,-0.37562500091735274,0,0,NA,0,-2,NA
2021,sterling shepard,Sterling Shepard,NYG,WR,7,53,36,366,1,0,19,404,111,1.8174775529000091,0.6792452830188679,6.90566037735849,10.166666666666666,0.018867924528301886,7.622641509433962,3.0833333333333335
2021,t y hilton,T.Y. Hilton,IND,WR,10,37,23,331,3,0,15,476,71,20.310024556005374,0.6216216216216216,8.945945945945946,14.391304347826088,0.08108108108108109,12.864864864864865,3.0869565217391304
2021,tajae sharpe,Tajae Sharpe,ATL,WR,14,37,25,230,0,0,14,347,69,4.768193417044516,0.6756756756756757,6.216216216216216,9.2,0,9.378378378378379,2.76
2021,tarik black,Tarik Black,NYJ,WR,1,2,1,10,0,0,1,18,0,1.0964359322097152,0.5,5,10,0,9,0
2021,tavon austin,Tavon Austin,JAX,WR,11,37,24,213,1,0,11,320,68,-9.35806463314757,0.6486486486486487,5.756756756756757,8.875,0.02702702702702703,8.64864864864865,2.8333333333333335
2021,tee higgins,Tee Higgins,CIN,WR,14,110,74,1091,6,1,53,1323,285,58.07817947462154,0.6727272727272727,9.918181818181818,14.743243243243244,0.05454545454545454,12.027272727272727,3.8513513513513513
2021,terry mclaurin,Terry McLaurin,WAS,WR,17,130,77,1053,5,0,47,1707,307,12.17581440386006,0.5923076923076923,8.1,13.675324675324676,0.038461538461538464,13.13076923076923,3.987012987012987
2021,tim patrick,Tim Patrick,DEN,WR,16,85,53,734,5,0,39,995,202,37.65879882428589,0.6235294117647059,8.635294117647058,13.849056603773585,0.058823529411764705,11.705882352941176,3.811320754716981
2021,tom kennedy,Tom Kennedy,DET,WR,6,10,6,54,0,0,2,77,17,-4.6357488874928094,0.6,5.4,9,0,7.7,2.8333333333333335
2021,tommylee lewis,Tommylee Lewis,MIA,WR,2,2,1,7,0,0,1,6,11,0.25353055144660175,0.5,3.5,7,0,3,11
2021,tony jones,Tony Jones,NO,RB,10,8,5,29,0,0,2,1,28,-1.5437731991405599,0.625,3.625,5.8,0,0.125,5.6
2021,travis benjamin,Travis Benjamin,SF,WR,5,5,0,0,0,0,0,141,0,-9.597965894034132,0,0,NA,0,28.2,NA
2021,tre quan smith,Tre'Quan Smith,NO,WR,10,50,32,377,3,1,19,480,113,12.518628092726908,0.64,7.54,11.78125,0.06,9.6,3.53125
2021,trent sherfield,Trent Sherfield,SF,WR,12,20,9,87,1,0,7,174,23,-5.662714003073322,0.45,4.35,9.666666666666666,0.05,8.7,2.5555555555555554
2021,trent taylor,Trent Taylor,CIN,WR,4,3,2,41,0,0,2,39,7,3.1954914814997464,0.6666666666666666,13.666666666666666,20.5,0,13,3.5
2021,trenton irwin,Trenton Irwin,CIN,WR,5,5,2,34,0,0,1,86,5,-1.706758976506535,0.4,6.8,17,0,17.2,2.5
2021,trinity benson,Trinity Benson,DET,WR,7,22,10,103,0,0,4,175,59,-9.613334177061915,0.45454545454545453,4.681818181818182,10.3,0,7.954545454545454,5.9
2021,tutu atwell,Tutu Atwell,LA,WR,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2021,ty montgomery,Ty Montgomery,NO,WR,14,26,16,95,0,0,5,46,87,-4.376274906502047,0.6153846153846154,3.6538461538461537,5.9375,0,1.7692307692307692,5.4375
2021,tylan wallace,Tylan Wallace,BAL,WR,10,6,2,23,0,0,1,38,14,-2.7527126162312925,0.3333333333333333,3.8333333333333335,11.5,0,6.333333333333333,7
2021,tyler boyd,Tyler Boyd,CIN,WR,16,94,67,828,5,1,37,744,389,19.29710014353026,0.7127659574468085,8.808510638297872,12.35820895522388,0.05319148936170213,7.914893617021277,5.8059701492537314
2021,tyler johnson,Tyler Johnson,TB,WR,16,55,36,360,0,0,14,432,137,6.540266867442439,0.6545454545454545,6.545454545454546,10,0,7.8545454545454545,3.8055555555555554
2021,tyler lockett,Tyler Lockett,SEA,WR,16,107,73,1175,8,0,41,1562,277,53.62214624355258,0.6822429906542056,10.981308411214954,16.095890410958905,0.07476635514018691,14.598130841121495,3.7945205479452055
2021,tyreek hill,Tyreek Hill,KC,WR,17,159,111,1239,9,2,75,1647,444,62.36571529114821,0.6981132075471698,7.7924528301886795,11.162162162162161,0.05660377358490566,10.358490566037736,4
2021,tyrell williams,Tyrell Williams,DET,WR,1,3,2,14,0,0,1,13,8,0.7994729118198198,0.6666666666666666,4.666666666666667,7,0,4.333333333333333,4
2021,tyrie cleveland,Tyrie Cleveland,DEN,WR,4,1,0,0,0,0,0,5,0,-0.6472259720321745,0,0,NA,0,5,NA
2021,tyron johnson,Tyron Johnson,LV,WR,7,5,2,16,0,0,1,102,9,-3.6356850985321216,0.4,3.2,8,0,20.4,4.5
2021,van jefferson,Van Jefferson,LA,WR,17,89,50,802,6,0,32,1195,220,33.406992377025105,0.5617977528089888,9.01123595505618,16.04,0.06741573033707865,13.426966292134832,4.4
2021,vyncint smith,Vyncint Smith,NYJ,WR,1,1,0,0,0,0,0,18,0,-0.44284594018245116,0,0,NA,0,18,NA
2021,will fuller,Will Fuller,MIA,WR,2,8,4,26,0,0,3,131,10,0.30389932035189116,0.5,3.25,6.5,0,16.375,2.5
2021,willie snead,Willie Snead,CAR,WR,7,8,4,38,0,0,3,67,12,-4.782851389725693,0.5,4.75,9.5,0,8.375,3
2021,zach pascal,Zach Pascal,IND,WR,16,69,38,384,3,1,16,608,121,-12.86810332951071,0.5507246376811594,5.565217391304348,10.105263157894736,0.043478260869565216,8.81159420289855,3.1842105263157894
2021,zay jones,Zay Jones,LV,WR,15,70,47,546,1,1,29,979,170,6.003509571934941,0.6714285714285714,7.8,11.617021276595745,0.014285714285714285,13.985714285714286,3.617021276595745
2022,a j brown,A.J. Brown,PHI,WR,17,145,88,1496,11,2,59,1750,552,55.87002713848922,0.6068965517241379,10.317241379310344,17,0.07586206896551724,12.068965517241379,6.2727272727272725
2022,a j green,A.J. Green,ARI/CLE,WR,22,47,24,236,2,0,11,515,56,-17.96692251307027,0.5106382978723404,5.0212765957446805,9.833333333333334,0.0425531914893617,10.957446808510639,2.3333333333333335
2022,adam thielen,Adam Thielen,MIN,WR,17,107,70,716,6,0,45,1036,152,11.184383340258071,0.6542056074766355,6.691588785046729,10.228571428571428,0.056074766355140186,9.682242990654206,2.1714285714285713
2022,alec pierce,Alec Pierce,IND,WR,16,78,41,593,2,1,28,914,113,19.428831803716417,0.5256410256410257,7.602564102564102,14.463414634146341,0.02564102564102564,11.717948717948717,2.7560975609756095
2022,alex erickson,Alex Erickson,WAS,WR,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,allen lazard,Allen Lazard,GB,WR,15,100,60,788,6,0,45,1249,248,11.311200733877264,0.6,7.88,13.133333333333333,0.06,12.49,4.133333333333334
2022,allen robinson,Allen Robinson,LA,WR,10,52,33,339,3,0,23,502,71,9.003204972820457,0.6346153846153846,6.519230769230769,10.272727272727273,0.057692307692307696,9.653846153846153,2.1515151515151514
2022,amari cooper,Amari Cooper,CLE,WR,17,132,78,1160,9,0,61,1642,299,52.517987040827116,0.5909090909090909,8.787878787878787,14.871794871794872,0.06818181818181818,12.43939393939394,3.8333333333333335
2022,amari rodgers,Amari Rodgers,HOU,WR,15,25,16,204,1,1,13,240,63,3.755423111128155,0.64,8.16,12.75,0.04,9.6,3.9375
2022,amon ra st brown,Amon-Ra St. Brown,DET,WR,16,146,106,1161,6,0,68,933,531,57.19009879805758,0.726027397260274,7.9520547945205475,10.952830188679245,0.0410958904109589,6.390410958904109,5.009433962264151
2022,andre baccellia,Andre Baccellia,ARI,WR,5,10,7,45,0,0,4,91,11,1.4270980003959286,0.7,4.5,6.428571428571429,0,9.1,1.5714285714285714
2022,andre roberts,Andre Roberts,CAR,WR,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,andy isabella,Andy Isabella,BAL,WR,4,5,2,21,0,0,2,70,5,0.3533556764500596,0.4,4.2,10.5,0,14,2.5
2022,anthony schwartz,Anthony Schwartz,CLE,WR,7,10,4,51,0,1,2,142,27,-7.990639030584134,0.4,5.1,12.75,0,14.2,6.75
2022,ashton dulin,Ashton Dulin,IND,WR,10,22,15,207,1,0,12,252,35,8.30038729403168,0.6818181818181818,9.409090909090908,13.8,0.045454545454545456,11.454545454545455,2.3333333333333335
2022,austin trammell,Austin Trammell,LA,WR,2,4,2,13,0,0,1,30,0,0.3555282881716266,0.5,3.25,6.5,0,7.5,0
2022,ben skowronek,Ben Skowronek,LA,WR,14,61,39,376,0,0,16,475,142,-5.488619681622367,0.639344262295082,6.163934426229508,9.64102564102564,0,7.786885245901639,3.641025641025641
2022,brandin cooks,Brandin Cooks,HOU,WR,13,93,57,699,3,0,29,1013,205,5.043835464450634,0.6129032258064516,7.516129032258065,12.263157894736842,0.03225806451612903,10.89247311827957,3.5964912280701755
2022,brandon aiyuk,Brandon Aiyuk,SF,WR,17,114,78,1015,8,1,47,1143,375,41.961446469648976,0.6842105263157895,8.903508771929825,13.012820512820513,0.07017543859649122,10.026315789473685,4.8076923076923075
2022,brandon johnson,Brandon Johnson,DEN,WR,5,14,6,42,1,0,2,180,13,-12.879826729331398,0.42857142857142855,3,7,0.07142857142857142,12.857142857142858,2.1666666666666665
2022,brandon jones,Brandon Jones,MIA,SAF,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,brandon powell,Brandon Powell,LA,WR,17,32,24,156,0,0,7,48,184,0.10276000197735069,0.75,4.875,6.5,0,1.5,7.666666666666667
2022,brandon smith,Brandon Smith,CAR,LB,5,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,brandon zylstra,Brandon Zylstra,DET,WR,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,braxton berrios,Braxton Berrios,NYJ,WR,17,32,18,145,0,0,8,218,92,-8.999093093793949,0.5625,4.53125,8.055555555555555,0,6.8125,5.111111111111111
2022,braylon sanders,Braylon Sanders,MIA,WR,2,3,2,17,0,1,0,42,3,-5.948913088068366,0.6666666666666666,5.666666666666667,8.5,0,14,1.5
2022,breshad perriman,Breshad Perriman,TB,WR,8,19,9,110,1,1,5,269,52,-2.4256956706636768,0.47368421052631576,5.7894736842105265,12.222222222222221,0.05263157894736842,14.157894736842104,5.777777777777778
2022,britain covey,Britain Covey,PHI,WR,17,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,bryan edwards,Bryan Edwards,ATL,WR,4,5,3,15,0,0,0,39,9,-5.9509937554339745,0.6,3,5,0,7.8,3
2022,byron pringle,Byron Pringle,CHI,WR,10,16,10,135,2,0,8,225,14,8.891196727927309,0.625,8.4375,13.5,0.125,14.0625,1.4
2022,c j board,C.J. Board,TEN,WR,4,1,1,6,0,0,0,6,0,0.20860908593749627,1,6,6,0,6,0
2022,cade johnson,Cade Johnson,SEA,WR,2,4,2,21,0,0,2,36,6,-0.3890964424936101,0.5,5.25,10.5,0,9,3
2022,cam sims,Cam Sims,WAS,WR,13,18,8,89,0,0,5,232,18,-8.603708994982298,0.4444444444444444,4.944444444444445,11.125,0,12.88888888888889,2.25
2022,ceedee lamb,CeeDee Lamb,DAL,WR,17,156,107,1359,9,0,67,1565,494,61.797073013132525,0.6858974358974359,8.711538461538462,12.700934579439252,0.057692307692307696,10.032051282051283,4.616822429906542
2022,chandler jones,Chandler Jones,LV,DE,15,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,chase claypool,Chase Claypool,CHI,WR,15,79,46,451,1,1,24,817,143,-5.912490091524573,0.5822784810126582,5.708860759493671,9.804347826086957,0.012658227848101266,10.341772151898734,3.108695652173913
2022,chester rogers,Chester Rogers,CLE,WR,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,chris conley,Chris Conley,TEN,WR,4,7,4,46,0,0,2,87,3,0.42514541291166097,0.5714285714285714,6.571428571428571,11.5,0,12.428571428571429,0.75
2022,chris moore,Chris Moore,HOU,WR,15,74,48,548,2,0,24,639,267,7.128327410024395,0.6486486486486487,7.405405405405405,11.416666666666666,0.02702702702702703,8.635135135135135,5.5625
2022,chris olave,Chris Olave,NO,WR,15,119,72,1042,4,2,48,1686,210,24.856349911270897,0.6050420168067226,8.756302521008404,14.472222222222221,0.03361344537815126,14.168067226890756,2.9166666666666665
2022,chris williams,Chris Williams,IND,DL,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,christian kirk,Christian Kirk,JAX,WR,17,133,84,1108,8,1,54,1216,371,31.983595938659242,0.631578947368421,8.330827067669173,13.19047619047619,0.06015037593984962,9.142857142857142,4.416666666666667
2022,christian watson,Christian Watson,GB,WR,14,66,41,611,7,0,28,923,264,30.71060199712872,0.6212121212121212,9.257575757575758,14.902439024390244,0.10606060606060606,13.984848484848484,6.439024390243903
2022,cody hollister,Cody Hollister,TEN,WR,6,5,3,54,0,0,2,78,8,-4.383588089811383,0.6,10.8,18,0,15.6,2.6666666666666665
2022,cody white,Cody White,PIT,WR,1,1,1,2,0,0,0,0,2,-0.4159273165278137,1,2,2,0,0,2
2022,cole beasley,Cole Beasley,BUF,WR,4,7,6,35,0,0,1,26,14,0.32574742403812706,0.8571428571428571,5,5.833333333333333,0,3.7142857142857144,2.3333333333333335
2022,cooper kupp,Cooper Kupp,LA,WR,9,98,75,812,6,2,42,713,413,16.34206747923786,0.7653061224489796,8.285714285714286,10.826666666666666,0.061224489795918366,7.275510204081633,5.506666666666667
2022,corey davis,Corey Davis,NYJ,WR,13,64,32,536,2,0,28,861,109,11.822724843409087,0.5,8.375,16.75,0.03125,13.453125,3.40625
2022,courtland sutton,Courtland Sutton,DEN,WR,15,109,64,829,2,0,38,1343,147,23.830661869054634,0.5871559633027523,7.605504587155964,12.953125,0.01834862385321101,12.321100917431192,2.296875
2022,curtis samuel,Curtis Samuel,WAS,WR,17,92,64,656,4,0,36,615,289,24.736758419933494,0.6956521739130435,7.130434782608695,10.25,0.043478260869565216,6.684782608695652,4.515625
2022,damiere byrd,Damiere Byrd,ATL,WR,12,23,13,268,2,0,9,468,105,7.558480436913669,0.5652173913043478,11.652173913043478,20.615384615384617,0.08695652173913043,20.347826086956523,8.076923076923077
2022,dan chisena,Dan Chisena,MIN,WR,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,danny gray,Danny Gray,SF,WR,7,7,1,10,0,0,1,160,4,-2.9469830194721,0.14285714285714285,1.4285714285714286,10,0,22.857142857142858,4
2022,dante pettis,Dante Pettis,CHI,WR,17,41,19,245,3,0,9,371,63,-16.316224520156858,0.4634146341463415,5.975609756097561,12.894736842105264,0.07317073170731707,9.048780487804878,3.3157894736842106
2022,dareke young,Dareke Young,SEA,WR,6,2,2,24,0,0,2,1,23,2.090640461887233,1,12,12,0,0.5,11.5
2022,darius slayton,Darius Slayton,NYG,WR,13,71,46,724,2,2,30,884,262,35.254165374586414,0.647887323943662,10.19718309859155,15.73913043478261,0.028169014084507043,12.450704225352112,5.695652173913044
2022,darnell mooney,Darnell Mooney,CHI,WR,11,61,40,493,2,0,20,727,168,14.498919421472998,0.6557377049180327,8.081967213114755,12.325,0.03278688524590164,11.918032786885245,4.2
2022,davante adams,Davante Adams,LV,WR,17,180,100,1516,14,1,65,2129,493,34.0245853953429,0.5555555555555556,8.422222222222222,15.16,0.07777777777777778,11.827777777777778,4.93
2022,david bell,David Bell,CLE,WR,15,35,24,214,0,0,7,256,69,-11.099134047195548,0.6857142857142857,6.114285714285714,8.916666666666666,0,7.314285714285714,2.875
2022,david sills,David Sills,NYG,WR,7,17,11,106,0,0,7,133,40,4.902425638021668,0.6470588235294118,6.235294117647059,9.636363636363637,0,7.823529411764706,3.6363636363636362
2022,dax milne,Dax Milne,WAS,WR,15,7,6,37,1,0,2,38,13,2.4906449001282454,0.8571428571428571,5.285714285714286,6.166666666666667,0.14285714285714285,5.428571428571429,2.1666666666666665
2022,daylen baldwin,Daylen Baldwin,CLE,WR,1,2,2,25,0,0,2,25,0,1.7913616475998424,1,12.5,12.5,0,12.5,0
2022,deandre carter,DeAndre Carter,LAC,WR,17,65,46,538,3,1,29,576,206,13.81492393538428,0.7076923076923077,8.276923076923078,11.695652173913043,0.046153846153846156,8.861538461538462,4.478260869565218
2022,deandre hopkins,DeAndre Hopkins,ARI,WR,9,96,64,717,3,2,35,976,165,6.7717179560614715,0.6666666666666666,7.46875,11.203125,0.03125,10.166666666666666,2.578125
2022,demarcus robinson,Demarcus Robinson,BAL,WR,16,75,48,458,2,2,24,676,150,3.598600458722443,0.64,6.1066666666666665,9.541666666666666,0.02666666666666667,9.013333333333334,3.125
2022,demetric felton,Demetric Felton,CLE,RB,6,4,2,8,0,0,0,16,11,-1.4629614923615009,0.5,2,4,0,4,5.5
2022,dennis houston,Dennis Houston,DAL,WR,2,6,2,16,0,0,0,79,6,-5.053622178034857,0.3333333333333333,2.6666666666666665,8,0,13.166666666666666,3
2022,denzel mims,Denzel Mims,NYJ,WR,9,25,11,186,0,0,7,313,75,-2.842088099441946,0.44,7.44,16.90909090909091,0,12.52,6.818181818181818
2022,deonte harty,Deonte Harty,NO,WR,4,2,2,13,0,0,0,5,8,-1.210729691607412,1,6.5,6.5,0,2.5,4
2022,desean jackson,DeSean Jackson,BAL,WR,7,17,9,153,0,0,5,302,23,1.6338267779265516,0.5294117647058824,9,17,0,17.764705882352942,2.5555555555555554
2022,devante parker,DeVante Parker,NE,WR,12,47,31,539,3,0,25,745,105,15.64754109456332,0.6595744680851063,11.46808510638298,17.387096774193548,0.06382978723404255,15.851063829787234,3.3870967741935485
2022,deven thompkins,Deven Thompkins,TB,WR,5,10,5,32,0,0,1,79,32,-5.980001142423134,0.5,3.2,6.4,0,7.9,6.4
2022,devin duvernay,Devin Duvernay,BAL,WR,14,49,37,407,3,0,19,437,159,19.672693191823782,0.7551020408163265,8.306122448979592,11,0.061224489795918366,8.918367346938776,4.297297297297297
2022,devonta smith,DeVonta Smith,PHI,WR,17,136,95,1196,7,0,57,1315,476,59.69536659034412,0.6985294117647058,8.794117647058824,12.589473684210526,0.051470588235294115,9.669117647058824,5.010526315789473
2022,dez fitzpatrick,Dez Fitzpatrick,TEN,WR,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,dezmon patmon,Dezmon Patmon,IND,WR,1,6,2,24,0,0,1,73,7,-7.643115597777069,0.3333333333333333,4,12,0,12.166666666666666,3.5
2022,diontae johnson,Diontae Johnson,PIT,WR,17,147,86,882,0,1,46,1499,236,-4.805297742808783,0.5850340136054422,6,10.255813953488373,0,10.197278911564625,2.744186046511628
2022,dj chark,DJ Chark,DET,WR,11,52,30,502,3,0,24,799,132,21.15313317053699,0.5769230769230769,9.653846153846153,16.733333333333334,0.057692307692307696,15.365384615384615,4.4
2022,donovan peoples jones,Donovan Peoples-Jones,CLE,WR,17,96,61,839,3,1,33,1107,191,18.412429526132733,0.6354166666666666,8.739583333333334,13.754098360655737,0.03125,11.53125,3.1311475409836067
2022,drake london,Drake London,ATL,WR,17,117,72,866,4,3,48,1219,224,12.79535431805301,0.6153846153846154,7.401709401709402,12.027777777777779,0.03418803418803419,10.418803418803419,3.111111111111111
2022,dyami brown,Dyami Brown,WAS,WR,9,14,5,143,2,0,5,361,31,4.948256991163362,0.35714285714285715,10.214285714285714,28.6,0.14285714285714285,25.785714285714285,6.2
2022,elijah moore,Elijah Moore,NYJ,WR,14,65,37,446,1,0,22,785,93,1.4694274856722445,0.5692307692307692,6.861538461538461,12.054054054054054,0.015384615384615385,12.076923076923077,2.5135135135135136
2022,equanimeous st brown,Equanimeous St. Brown,CHI,WR,16,38,21,323,1,0,14,495,98,2.969664967786953,0.5526315789473685,8.5,15.380952380952381,0.02631578947368421,13.026315789473685,4.666666666666667
2022,erik ezukanma,Erik Ezukanma,MIA,WR,1,1,1,3,0,0,0,-4,7,-1.0125225936062634,1,3,3,0,-4,7
2022,frank darby,Frank Darby,ATL,WR,1,1,1,15,0,0,1,14,1,1.2657943648518994,1,15,15,0,14,1
2022,freddie swain,Freddie Swain,DEN,WR,3,6,4,74,0,0,3,62,27,-3.900425541854929,0.6666666666666666,12.333333333333334,18.5,0,10.333333333333334,6.75
2022,garrett wilson,Garrett Wilson,NYJ,WR,17,147,83,1103,4,1,57,1548,384,33.51924622376474,0.564625850340136,7.503401360544218,13.289156626506024,0.027210884353741496,10.53061224489796,4.626506024096385
2022,george pickens,George Pickens,PIT,WR,17,84,52,801,4,0,38,1240,104,45.349109522304204,0.6190476190476191,9.535714285714286,15.403846153846153,0.047619047619047616,14.761904761904763,2
2022,greg dortch,Greg Dortch,ARI,WR,16,64,52,467,2,0,19,316,293,12.061898299110204,0.8125,7.296875,8.98076923076923,0.03125,4.9375,5.634615384615385
2022,greg little,Greg Little,MIA,OT,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2022,gunner olszewski,Gunner Olszewski,PIT,WR,15,7,5,53,0,0,1,57,13,0.9955764255428221,0.7142857142857143,7.571428571428571,10.6,0,8.142857142857142,2.6
2022,hunter renfrow,Hunter Renfrow,LV,WR,10,50,36,330,2,3,18,339,149,3.097914962097703,0.72,6.6,9.166666666666666,0.04,6.78,4.138888888888889
2022,ihmir smith marsette,Ihmir Smith-Marsette,CHI,WR,4,4,1,15,0,1,0,28,5,-8.025093835021835,0.25,3.75,15,0,7,5
2022,isaiah hodgins,Isaiah Hodgins,NYG,WR,9,48,37,392,4,1,24,435,88,10.570879366526295,0.7708333333333334,8.166666666666666,10.594594594594595,0.08333333333333333,9.0625,2.3783783783783785
