"Player","Pos","Team                     Signed With","Age                     At Signing","Start                     Year","End                     Year","Yrs","Value","Average                     Salary","Average %                     % of Cap At Sign","Signing Bonus","Guarantee                     at Sign","Practical                     Guarantee","2-Year                     Cash Total","3-Year                     Cash Total"
"Charles Gaines","CB","CLE                  CLE","22","2015","2018","4","$2,402,137","$600,534","0.42%","$122,137","$122,137","$122,137","$1,027,078","$1,642,078"
"Ian Silberman","G","SF                  SF","22","2015","2018","4","$2,401,677","$600,419","0.42%","$121,677","$121,677","$121,677","$1,083,204","$1,698,204"
"JaCorey Shepherd","CB","PHI                  PHI","21","2015","2018","4","$2,401,111","$600,278","0.42%","$121,111","$121,111","$121,111","$889,111","$1,429,111"
"Darius Philon","DT","SD                  SD","20","2015","2018","4","$2,400,587","$600,147","0.42%","$120,587","$120,587","$120,587","$1,136,878","$1,751,878"
"B.J. Dubose","DE","MIN                  MIN","22","2015","2018","4","$2,399,860","$599,965","0.42%","$119,860","$119,860","$119,860","$1,079,860","$1,694,860"
"Nick O'Leary","TE","BUF                  BUF","22","2015","2018","4","$2,399,690","$599,923","0.42%","$119,690","$119,690","$119,690","$1,079,690","$1,694,690"
"Malcolm Johnson","FB","CLE                  CLE","22","2015","2018","4","$2,399,451","$599,863","0.42%","$119,451","$119,451","$119,451","$1,051,921","$1,666,921"
"Randall Evans","CB","PHI                  PHI","23","2015","2018","4","$2,399,363","$599,841","0.42%","$119,363","$119,363","$119,363","$1,079,363","$1,694,363"
"Derron Smith","SS","CIN                  CIN","22","2015","2018","4","$2,398,632","$599,658","0.42%","$118,632","$118,632","$118,632","$1,078,632","$1,693,632"
"Randall Telfer","TE","CLE                  CLE","22","2015","2018","4","$2,397,537","$599,384","0.42%","$117,537","$117,537","$117,537","$961,243","$1,501,243"
"Leterrius Walton","DT","PIT                  PIT","22","2015","2018","4","$2,396,930","$599,233","0.42%","$116,930","$116,930","$116,930","$1,091,014","$1,706,014"
"Quandre Diggs","SS","DET                  DET","21","2015","2018","4","$2,395,352","$598,838","0.42%","$115,352","$115,352","$115,352","$1,246,988","$1,861,988"
"Bud Sasser","WR","STL                  STL","","2015","2018","4","$2,393,737","$598,434","0.42%","$113,737","$113,737","$113,737","$1,073,737","$1,688,737"
"Darius Kilgo","DT","DEN                  DEN","23","2015","2018","4","$2,391,556","$597,889","0.42%","$111,556","$111,556","$111,556","$700,966","$1,315,966"
"Darren Waller","TE","BAL                  BAL","22","2015","2019","4","$2,391,096","$597,774","0.42%","$104,732","$104,732","$104,732","$872,379","$1,487,379"
"Josh Robinson","RB","IND                  IND","22","2015","2018","4","$2,388,166","$597,042","0.42%","$108,166","$108,166","$108,166","$1,068,166","$1,683,166"
"Aaron Ripkowski","FB","GB                  GB","22","2015","2018","4","$2,386,395","$596,599","0.42%","$106,395","$106,395","$106,395","$1,155,100","$1,770,100"
"Amarlo Herrera","ILB","IND                  IND","23","2015","2018","4","$2,384,656","$596,164","0.42%","$104,656","$104,656","$104,656","$1,064,656","$1,679,656"
"Andy Gallik","C","TEN                  TEN","23","2015","2018","4","$2,381,473","$595,368","0.42%","$101,473","$101,473","$101,473","$1,051,357","$1,666,357"
"Da'Ron Brown","WR","KC                  KC","23","2015","2018","4","$2,375,056","$593,764","0.41%","$68,056","$68,056","$68,056","$1,036,056","$1,659,556"
"Rakeem Nunez-Roches","DT","KC                  KC","21","2015","2018","4","$2,370,487","$592,622","0.41%","$90,487","$90,487","$90,487","$1,059,487","$1,683,487"
"Christian Covington","DT","HOU                  HOU","21","2015","2018","4","$2,370,487","$592,622","0.41%","$90,487","$90,487","$90,487","$1,271,482","$1,761,007"
"Cody Wichmann","G","STL                  STL","22","2015","2018","4","$2,370,487","$592,622","0.41%","$90,487","$90,487","$90,487","$1,232,288","$1,847,288"
"Kristjan Sokoli","G","SEA                  SEA","23","2015","2018","4","$2,370,487","$592,622","0.41%","$90,487","$90,487","$90,487","$1,053,133","$1,668,133"
"Kennard Backman","TE","GB                  GB","21","2015","2018","4","$2,370,487","$592,622","0.41%","$90,487","$90,487","$90,487","$888,296","$1,503,296"
"Anthony Chickillo","OLB","PIT                  PIT","22","2015","2018","4","$2,370,487","$592,622","0.41%","$90,487","$90,487","$90,487","$1,050,487","$1,665,487"
"Christian Ringo","DT","GB                  GB","22","2015","2018","4","$2,370,487","$592,622","0.41%","$90,487","$90,487","$90,487","$1,050,487","$1,665,487"
"Obum Gwacham","DE","SEA                  SEA","23","2015","2018","4","$2,370,487","$592,622","0.41%","$90,487","$90,487","$90,487","$884,794","$1,499,794"
"Anthony Morris","T","OAK                  OAK","22","2015","2018","4","$2,359,497","$589,874","0.41%","$79,497","$79,497","$79,497","$922,497","$1,537,497"
"Hayes Pullard","ILB","CLE                  CLE","22","2015","2018","4","$2,359,240","$589,810","0.41%","$79,240","$79,240","$79,240","$1,039,240","$1,654,240"
"Neal Sterling","TE","JAX                  JAX","22","2015","2018","4","$2,357,629","$589,407","0.41%","$77,629","$77,629","$77,629","$1,037,629","$1,652,629"
"Andre Debose","WR","OAK                  OAK","24","2015","2018","4","$2,357,013","$589,253","0.41%","$77,013","$77,013","$77,013","$845,013","$1,460,013"
"Derrick Shelby","DE","MIA                  MIA","25","2015","2015","1","$2,356,000","$2,356,000","1.64%","","","","$2,356,000","$2,356,000"
"Damon Harrison","DT","NYJ                  NYJ","26","2015","2015","1","$2,356,000","$2,356,000","1.64%","","","","$2,404,993","$2,404,993"
"Craig Robertson","ILB","CLE                  CLE","26","2015","2015","1","$2,356,000","$2,356,000","1.64%","","","","$2,356,000","$2,356,000"
"Tashaun Gipson","FS","CLE                  CLE","24","2015","2015","1","$2,356,000","$2,356,000","1.64%","","","","$2,356,000","$2,356,000"
"Justin Tucker","K","BAL                  BAL","25","2015","2015","1","$2,356,000","$2,356,000","1.64%","","","","$2,356,000","$2,356,000"
"Cedric Thornton","DT","PHI                  PHI","26","2015","2015","1","$2,356,000","$2,356,000","1.64%","","","","$2,393,652","$2,393,652"
"Rod Streater","WR","OAK                  OAK","26","2015","2015","1","$2,356,000","$2,356,000","1.64%","","","","$2,356,598","$2,356,598"
"Rodney McLeod","S","STL                  STL","24","2015","2015","1","$2,356,000","$2,356,000","1.64%","","","","$2,437,928","$2,437,928"
"Jermaine Kearse","WR","SEA                  SEA","24","2015","2015","1","$2,356,000","$2,356,000","1.64%","","","","$2,408,295","$2,408,295"
"Emmanuel Lamur","OLB","CIN                  CIN","25","2015","2015","1","$2,356,000","$2,356,000","1.64%","","","","$2,605,334","$2,605,334"
"Jerrell Freeman","ILB","IND                  IND","28","2015","2015","1","$2,356,000","$2,356,000","1.64%","","","","$2,356,000","$2,356,000"
"Austin Reiter","C","WAS                  WAS","23","2015","2018","4","$2,354,925","$588,731","0.41%","$74,925","$74,925","$74,925","$1,034,925","$1,649,925"
"Deon Simon","DT","NYJ                  NYJ","24","2015","2018","4","$2,353,296","$588,324","0.41%","$73,296","$73,296","$73,296","$1,033,296","$1,648,296"
"Bryce Hager","ILB","STL                  STL","22","2015","2018","4","$2,352,141","$588,035","0.41%","$72,141","$72,141","$72,141","$1,142,920","$1,757,920"
"Jake Rodgers","T","ATL                  ATL","23","2015","2018","4","$2,351,819","$587,955","0.41%","$71,819","$71,819","$71,819","$1,031,819","$1,646,819"
"Bobby Hart","G","NYG                  NYG","20","2015","2018","4","$2,351,589","$587,897","0.41%","$71,589","$71,589","$71,589","$1,163,123","$1,778,123"
"Martin Ifedi","DE","STL                  STL","23","2015","2018","4","$2,351,097","$587,774","0.41%","$71,097","$71,097","$71,097","$1,031,097","$1,646,097"
"Austin Shepherd","RT","MIN                  MIN","22","2015","2018","4","$2,349,694","$587,424","0.41%","$69,694","$69,694","$69,694","$1,029,694","$1,644,694"
"Ben Koyack","TE","JAX                  JAX","21","2015","2018","4","$2,349,298","$587,325","0.41%","$69,298","$69,298","$69,298","$1,029,298","$1,644,298"
"Marcus Murphy","RB","NO                  NO","23","2015","2018","4","$2,349,289","$587,322","0.41%","$69,289","$69,289","$69,289","$1,042,597","$1,657,597"
"Joey Iosefa","FB","TB                  TB","23","2015","2018","4","$2,348,340","$587,085","0.41%","$68,340","$68,340","$68,340","$1,028,340","$1,643,340"
"Edmond Robinson","OLB","MIN                  MIN","22","2015","2018","4","$2,348,314","$587,079","0.41%","$68,314","$68,314","$68,314","$1,083,849","$1,698,849"
"Dezmin Lewis","WR","BUF                  BUF","22","2015","2018","4","$2,346,529","$586,632","0.41%","$66,529","$66,529","$66,529","$1,026,529","$1,641,529"
"Kenny Hilliard","RB","HOU                  HOU","23","2015","2018","4","$2,345,379","$586,345","0.41%","$65,379","$65,379","$65,379","$1,025,379","$1,640,379"
"Mark Nzeocha","OLB","DAL                  DAL","24","2015","2018","4","$2,344,349","$586,087","0.41%","$64,349","$64,349","$64,349","$983,055","$1,598,055"
"Brian Mihalik","T","PHI                  PHI","22","2015","2018","4","$2,341,657","$585,414","0.41%","$61,657","$61,657","$61,657","$1,021,657","$1,636,657"
"Mario Alford","WR","CIN                  CIN","22","2015","2018","4","$2,339,104","$584,776","0.41%","$59,104","$59,104","$59,104","$842,104","$1,457,104"
"Gerod Holliman","FS","PIT                  PIT","20","2015","2018","4","$2,338,515","$584,629","0.41%","$58,515","$58,515","$58,515","$1,018,515","$1,633,515"
"Corey Robinson","LT","DET                  DET","22","2015","2018","4","$2,337,908","$584,477","0.41%","$57,908","$57,908","$57,908","$1,017,908","$1,632,908"
"Ifo Ekpre-Olomu","CB","CLE                  CLE","21","2015","2018","4","$2,337,301","$584,325","0.41%","$57,301","$57,301","$57,301","$784,007","$1,249,007"
"Dexter McDonald","CB","OAK                  OAK","23","2015","2018","4","$2,336,850","$584,213","0.41%","$56,850","$56,850","$56,850","$1,038,764","$1,653,764"
"Laurence Gibson","T","DAL                  DAL","23","2015","2018","4","$2,336,353","$584,088","0.41%","$56,353","$56,353","$56,353","$1,016,353","$1,631,353"
"Trenton Brown","RT","SF                  SF","21","2015","2018","4","$2,335,893","$583,973","0.41%","$55,893","$55,893","$55,893","$1,077,012","$1,692,012"
"Tre McBride","WR","TEN                  TEN","22","2015","2018","4","$2,335,433","$583,858","0.41%","$55,433","$55,433","$55,433","$1,015,433","$1,630,433"
"Geoff Swaim","TE","DAL                  DAL","21","2015","2018","4","$2,334,734","$583,684","0.41%","$54,734","$54,734","$54,734","$1,014,734","$1,629,734"
"Ryan Murphy","FS","SEA                  SEA","22","2015","2018","4","$2,333,492","$583,373","0.41%","$53,492","$53,492","$53,492","$1,013,492","$1,628,492"
"Gerald Christian","TE","ARI                  ARI","21","2015","2018","4","$2,332,783","$583,196","0.41%","$52,783","$52,783","$52,783","$820,783","$1,435,783"
"Denzelle Good","T","IND                  IND","23","2015","2018","4","$2,332,783","$583,196","0.41%","$52,783","$52,783","$52,783","$1,177,783","$1,792,783"
"Rory Anderson","TE","SF                  SF","22","2015","2018","4","$2,332,783","$583,196","0.41%","$52,783","$52,783","$52,783","$820,783","$1,435,783"
"Josh Furman","SS","DEN                  DEN","23","2015","2018","4","$2,332,783","$583,196","0.41%","$52,783","$52,783","$52,783","$1,012,783","$1,627,783"
"Taurean Nixon","CB","DEN                  DEN","23","2015","2018","4","$2,332,783","$583,196","0.41%","$52,783","$52,783","$52,783","$1,012,783","$1,627,783"
"Trevor Siemian","QB","DEN                  DEN","23","2015","2018","4","$2,332,783","$583,196","0.41%","$52,783","$52,783","$52,783","$1,012,783","$1,627,783"
"Akeem King","CB","ATL                  ATL","22","2015","2018","4","$2,332,783","$583,196","0.41%","$52,783","$52,783","$52,783","$1,012,783","$1,627,783"
"Miles Austin","WR","PHI                  PHI","30","2015","2015","1","$2,300,000","$2,300,000","1.61%","$500,000","$1,000,000","$1,000,000","$2,225,000","$2,225,000"
"Lawrence Guy","DL","BAL                  BAL","24","2015","2016","2","$2,300,000","$1,150,000","0.80%","$500,000","$500,000","$500,000","$2,300,000","$2,300,000"
"Reshard Cliett","OLB","HOU                  HOU","22","2015","2018","4","$2,290,300","$572,575","0.40%","$100,300","$100,300","$100,300","$928,300","$1,513,300"
"Hayes Pullard","ILB","JAX                  JAX","22","2015","2018","4","$2,280,000","$570,000","0.40%","","","","$780,882","$1,395,882"
"Neal Sterling","TE","JAX                  JAX","22","2015","2018","4","$2,280,000","$570,000","0.40%","","","","$806,470","$1,421,470"
"Eric Weems","WR","ATL                  ATL","29","2015","2016","2","$2,280,000","$1,140,000","0.80%","$425,000","$425,000","$425,000","$2,314,090","$2,314,090"
"Terence Newman","CB","MIN                  MIN","36","2015","2015","1","$2,250,000","$2,250,000","1.57%","$500,000","$750,000","$750,000","$2,453,125","$2,453,125"
"Louis Delmas","FS","MIA                  MIA","27","2015","2015","1","$2,250,000","$2,250,000","1.57%","","","","$2,297,375","$2,297,375"
"Christian Ponder","QB","OAK                  OAK","26","2015","2015","1","$2,250,000","$2,250,000","1.57%","$1,500,000","$1,500,000","$1,500,000","$2,250,000","$2,250,000"
"Todd Herremans","G","IND                  IND","32","2015","2015","1","$2,250,000","$2,250,000","1.57%","$500,000","$1,000,000","$1,000,000","$1,875,000","$1,875,000"
"Anthony Levine","SS","BAL                  BAL","27","2015","2016","2","$2,200,000","$1,100,000","0.77%","$400,000","$400,000","$400,000","$2,200,000","$2,200,000"
"Matt Spaeth","TE","PIT                  PIT","31","2015","2016","2","$2,200,000","$1,100,000","0.77%","$275,000","$275,000","$275,000","$2,261,216","$2,261,216"
"Garrett Reynolds","G","STL                  STL","27","2015","2016","2","$2,200,000","$1,100,000","0.77%","","$249,999","$249,999","$3,078,911","$3,078,911"
"Jarius Wynn","OLB","BUF                  BUF","28","2015","2016","2","$2,200,000","$1,100,000","0.77%","$250,000","$250,000","$250,000","$2,200,000","$2,200,000"
"Joe Berger","G","MIN                  MIN","32","2015","2016","2","$2,155,000","$1,077,500","0.75%","","$130,000","$130,000","$2,555,000","$2,555,000"
"Cedric Peerman","RB","CIN                  CIN","28","2015","2016","2","$2,130,000","$1,065,000","0.74%","$250,000","$250,000","$250,000","$2,036,250","$2,036,250"
"Henry Hynoski","FB","NYG                  NYG","26","2015","2016","2","$2,100,000","$1,050,000","0.73%","$250,000","$500,000","$500,000","$2,100,000","$2,100,000"
"Tyvon Branch","SS","KC                  KC","28","2015","2015","1","$2,100,000","$2,100,000","1.47%","$200,000","$1,070,000","$1,070,000","$1,287,500","$1,287,500"
"Bryan Braman","OLB","PHI                  PHI","27","2015","2016","2","$2,095,000","$1,047,500","0.73%","$150,000","$600,000","$600,000","$2,161,011","$2,161,011"
"Ramon Humber","OLB","NO                  NO","27","2015","2016","2","$2,085,000","$1,042,500","0.73%","$334,000","$334,000","$334,000","$2,147,708","$2,147,708"
"Connor Barth","K","TB                  TB","28","2015","2016","2","$2,078,333","$1,039,167","0.73%","","","","$2,099,785","$2,099,785"
"Rodney Smith","WR","DAL                  DAL","24","2015","2017","3","$2,035,000","$678,333","0.47%","","","","$634,411","$1,324,411"
"Kelvin Sheppard","ILB","MIA                  MIA","26","2015","2015","1","$2,000,000","$2,000,000","1.40%","$250,000","$500,000","$500,000","$2,000,000","$2,000,000"
"Bilal Powell","RB","NYJ                  NYJ","26","2015","2015","1","$2,000,000","$2,000,000","1.40%","$750,000","$750,000","$750,000","$2,038,829","$2,038,829"
"Charles Tillman","CB","CAR                  CAR","33","2015","2015","1","$2,000,000","$2,000,000","1.40%","$350,000","$350,000","$350,000","$1,687,500","$1,687,500"
"Antonio Smith","DE","DEN                  DEN","33","2015","2015","1","$2,000,000","$2,000,000","1.40%","$500,000","$500,000","$500,000","$2,000,000","$2,000,000"
"Matt Schaub","QB","BAL                  BAL","33","2015","2015","1","$2,000,000","$2,000,000","1.40%","$1,000,000","$2,000,000","$2,000,000","$2,000,000","$2,000,000"
"Patrick Robinson","CB","SD                  SD","27","2015","2015","1","$2,000,000","$2,000,000","1.40%","$1,000,000","$1,250,000","$1,250,000","$2,057,960","$2,057,960"
"Matt Cassel","QB","BUF                  BUF","32","2015","2015","1","$2,000,000","$2,000,000","1.40%","","","","$1,764,705","$1,764,705"
"Chris Johnson","RB","ARI                  ARI","29","2015","2015","1","$2,000,000","$2,000,000","1.40%","","$400,000","$400,000","$918,388","$918,388"
"Lyle Sendlein","C","ARI                  ARI","30","2015","2015","1","$2,000,000","$2,000,000","1.40%","","$500,000","$500,000","$2,048,332","$2,048,332"
"Kroy Biermann","OLB","ATL                  ATL","29","2015","2015","1","$1,925,000","$1,925,000","1.34%","$500,000","$500,000","$500,000","$1,989,768","$1,989,768"
"Tyler Bray","QB","KC                  KC","23","2015","2017","2","$1,925,000","$962,500","0.67%","","","","$1,130,000","$2,448,750"
"Mitch Unrein","DE","SD                  SD","27","2015","2016","2","$1,900,000","$950,000","0.66%","$250,000","$250,000","$250,000","$1,900,000","$1,900,000"
"Kellen Moore","QB","DET                  DET","25","2015","2016","2","$1,825,000","$912,500","0.64%","$340,000","$340,000","$340,000","$1,825,000","$1,825,000"
"Tanner Purdum","LS","NYJ                  NYJ","30","2015","2016","2","$1,810,000","$905,000","0.63%","$265,000","$265,000","$265,000","$1,843,942","$1,843,942"
"Josh Bynes","ILB","DET                  DET","25","2015","2016","2","$1,810,000","$905,000","0.63%","$250,000","$250,000","$250,000","$1,991,802","$1,991,802"
"Dustin Hopkins","K","WAS                  WAS","24","2015","2017","3","$1,800,000","$600,000","0.42%","","","","$1,116,529","$1,806,529"
"Walter Powell","WR","BUF                  BUF","23","2015","2017","3","$1,800,000","$600,000","0.42%","","","","$660,000","$1,187,644"
"Zach Moore","DE","MIN                  MIN","24","2015","2017","3","$1,800,000","$600,000","0.42%","","","","$690,000","$1,380,000"
"Terrance Mitchell","CB","DAL                  DAL","22","2015","2017","3","$1,800,000","$600,000","0.42%","","","","$702,644","$1,392,644"
"Steven Means","DE","PHI                  PHI","24","2015","2017","3","$1,800,000","$600,000","0.42%","","","","$720,000","$1,410,000"
"Jerel Worthy","DT","BUF                  BUF","24","2015","2017","3","$1,800,000","$600,000","0.42%","","","","$668,823","$1,358,823"
"Kevin Graf","RT","PHI                  PHI","23","2015","2017","3","$1,800,000","$600,000","0.42%","","","","$1,110,000","$1,800,000"
"Dustin Hopkins","K","NO                  NO","24","2015","2017","3","$1,800,000","$600,000","0.42%","","","","$1,110,000","$1,800,000"
"Chykie Brown","CB","NYG                  NYG","28","2015","2016","2","$1,800,000","$900,000","0.63%","$200,000","$200,000","$200,000","$1,800,000","$1,800,000"
"Teddy Williams","CB","CAR                  CAR","26","2015","2016","2","$1,800,000","$900,000","0.63%","$220,000","$220,000","$220,000","$1,800,000","$1,800,000"
"Robert Housler","TE","CLE                  CLE","26","2015","2015","1","$1,760,000","$1,760,000","1.23%","$750,000","$750,000","$750,000","$1,760,000","$1,760,000"
"B.J. Raji","DT","GB                  GB","28","2015","2015","1","$1,750,000","$1,750,000","1.22%","$500,000","$500,000","$500,000","$1,776,158","$1,776,158"
"Tyrunn Walker","DT","DET                  DET","24","2015","2015","1","$1,750,000","$1,750,000","1.22%","$750,000","$750,000","$750,000","$1,750,000","$1,750,000"
"Jerome Simpson","WR","SF                  SF","28","2015","2016","2","$1,730,000","$865,000","0.60%","","","","$1,482,259","$1,482,259"
"Max Bullough","ILB","HOU                  HOU","22","2015","2017","3","$1,710,000","$570,000","0.40%","","","","$1,126,924","$1,654,571"
"O'Brien Schofield","OLB","ATL                  ATL","27","2015","2015","1","$1,700,000","$1,700,000","1.19%","$255,000","$255,000","$255,000","$1,748,639","$1,748,639"
"Trevor Robinson","C","SD                  SD","24","2015","2016","2","$1,700,000","$850,000","0.59%","$150,000","$150,000","$150,000","$3,319,227","$3,319,227"
"Nick Bellore","FB","SF                  SF","25","2015","2016","2","$1,690,000","$845,000","0.59%","$30,000","$30,000","$30,000","$2,343,362","$2,343,362"
"Ryan Mallett","QB","BAL                  BAL","26","2015","2016","2","$1,631,470","$815,735","0.57%","","","","$1,631,470","$1,631,470"
"Andy Studebaker","OLB","IND                  IND","29","2015","2016","2","$1,630,000","$815,000","0.57%","","","","$1,016,470","$1,016,470"
"Takoby Cofield","T","WAS                  WAS","22","2015","2017","3","$1,600,000","$533,333","0.37%","$25,000","$25,000","$25,000","$962,500","$1,577,500"
"La'el Collins","G","DAL                  DAL","21","2015","2017","3","$1,599,500","$533,167","0.37%","$21,000","$1,599,500","$1,599,500","$1,260,689","$1,877,439"
"Jimmy Hall","ILB","OAK                  OAK","23","2015","2017","3","$1,595,000","$531,667","0.37%","$20,000","$20,000","$20,000","$788,000","$1,403,000"
"Alani Fua","OLB","ARI                  ARI","22","2015","2017","3","$1,592,000","$530,667","0.37%","$17,000","$17,000","$17,000","$954,498","$1,569,498"
"Garry Peters","CB","CAR                  CAR","23","2015","2017","3","$1,590,000","$530,000","0.37%","$15,000","$15,000","$15,000","$975,000","$1,590,000"
"Arthur Miley","DE","CAR                  CAR","21","2015","2017","3","$1,590,000","$530,000","0.37%","$15,000","$15,000","$15,000","$783,000","$1,398,000"
"Louis Trinca-Pasat","DT","STL                  STL","23","2015","2017","3","$1,590,000","$530,000","0.37%","$15,000","$25,000","$25,000","$975,000","$1,590,000"
"Sean Donnelly","T","NYG                  NYG","23","2015","2017","3","$1,590,000","$530,000","0.37%","$15,000","$15,000","$15,000","$975,000","$1,590,000"
"Ryan Delaire","DE","TB                  TB","22","2015","2017","3","$1,590,000","$530,000","0.37%","$15,000","$15,000","$15,000","$975,000","$1,590,000"
"Thomas Rawls","RB","SEA                  SEA","21","2015","2017","3","$1,590,000","$530,000","0.37%","$15,000","$15,000","$15,000","$1,053,779","$1,668,779"
"Rob Crisp","LT","ARI                  ARI","23","2015","2017","3","$1,590,000","$530,000","0.37%","$15,000","$15,000","$15,000","$858,000","$1,473,000"
"Dean Marlowe","SS","CAR                  CAR","22","2015","2017","3","$1,590,000","$530,000","0.37%","$15,000","$15,000","$15,000","$818,823","$1,433,823"
"Triston Wade","FS","SEA                  SEA","21","2015","2017","3","$1,590,000","$530,000","0.37%","$15,000","$15,000","$15,000","$858,000","$1,473,000"
"Davon Walls","DT","NYJ                  NYJ","","2015","2017","3","$1,590,000","$530,000","0.37%","$15,000","$15,000","$15,000","$858,000","$1,473,000"
"Justin Coleman","CB","MIN                  MIN","21","2015","2017","3","$1,590,000","$530,000","0.37%","$15,000","$15,000","$15,000","$975,000","$1,590,000"
"George Farmer","WR","DAL                  DAL","21","2015","2017","3","$1,590,000","$530,000","0.37%","$15,000","$55,000","$55,000","$975,000","$1,590,000"
"Thurston Armbrister","OLB","JAX                  JAX","22","2015","2017","3","$1,587,500","$529,167","0.37%","$12,500","$12,500","$12,500","$1,115,011","$1,730,011"
"Robertson Daniel","CB","OAK                  OAK","23","2015","2017","3","$1,587,500","$529,167","0.37%","$12,500","$12,500","$12,500","$972,500","$1,587,500"
"Josue Matias","G","TEN                  TEN","21","2015","2017","3","$1,587,500","$529,167","0.37%","$12,500","$12,500","$12,500","$972,500","$1,587,500"
"Cody Fajardo","QB","OAK                  OAK","22","2015","2017","3","$1,587,500","$529,167","0.37%","$12,500","$12,500","$12,500","$972,500","$1,587,500"
"Akeem Hunt","RB","NYG                  NYG","21","2015","2017","3","$1,587,500","$529,167","0.37%","$12,500","$12,500","$12,500","$855,500","$1,470,500"
"Mike Hull","ILB","MIA                  MIA","23","2015","2017","3","$1,587,500","$529,167","0.37%","$12,500","$12,500","$12,500","$972,500","$1,587,500"
"Curtis Riley","FS","TEN                  TEN","22","2015","2017","3","$1,587,000","$529,000","0.37%","$12,000","$12,000","$12,000","$780,000","$1,395,000"
"Isaiah Johnson","FS","DET                  DET","22","2015","2017","3","$1,587,000","$529,000","0.37%","$12,000","$12,000","$12,000","$972,000","$1,587,000"
"Delvin Breaux","CB","NO                  NO","25","2015","2017","3","$1,587,000","$529,000","0.37%","$12,000","$150,000","$150,000","$1,356,654","$1,971,654"
"Cedric Reed","DE","BUF                  BUF","22","2015","2017","3","$1,587,000","$529,000","0.37%","$12,000","$12,000","$12,000","$972,000","$1,587,000"
"Torrian Wilson","T","DET                  DET","23","2015","2017","3","$1,586,000","$528,667","0.37%","$11,000","$11,000","$11,000","$971,000","$1,586,000"
"B.J. Larsen","DE","BUF                  BUF","25","2015","2017","3","$1,586,000","$528,667","0.37%","$11,000","$11,000","$11,000","$971,000","$1,586,000"
"Aundrey Walker","G","MIA                  MIA","21","2015","2017","3","$1,586,000","$528,667","0.37%","$11,000","$11,000","$11,000","$971,000","$1,586,000"
"J.R. Tavai","DT","TEN                  TEN","21","2015","2017","3","$1,586,000","$528,667","0.37%","$11,000","$11,000","$11,000","$854,000","$1,469,000"
"Caushaud Lyons","DE","TB                  TB","21","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$960,000","$1,575,000"
"Chris Hackett","FS","TB                  TB","21","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$970,000","$1,585,000"
"Issac Blakeney","WR","SF                  SF","22","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$970,000","$1,585,000"
"Tyreek Burwell","T","SD                  SD","22","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$970,000","$1,585,000"
"B.J. Finney","C","PIT                  PIT","23","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$970,000","$1,585,000"
"Eric Tomlinson","TE","PHI                  PHI","22","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$970,000","$1,585,000"
"Mike Coccia","T","PHI                  PHI","22","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$970,000","$1,585,000"
"Wes Saxton","TE","NYJ                  NYJ","21","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$975,117","$1,590,117"
"Taiwan Jones","LB","NYJ                  NYJ","21","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$970,000","$1,585,000"
"Kaleb Eulls","DT","NO                  NO","23","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$991,612","$1,606,612"
"Taylor Heinicke","QB","MIN                  MIN","21","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$907,529","$1,522,529"
"Zach Vigil","ILB","MIA                  MIA","23","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$506,764","$1,121,764"
"Bryan Bennett","QB","IND                  IND","22","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$970,000","$1,585,000"
"Lucky Whitehead","WR","DAL                  DAL","22","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$970,000","$1,585,000"
"Troy Hill","CB","CIN                  CIN","23","2015","2017","3","$1,585,000","$528,333","0.37%","$5,500","$5,500","$5,500","$965,500","$1,580,500"
"Justin March","OLB","KC                  KC","21","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$736,698","$1,181,408"
"Blaine Clausell","T","BAL                  BAL","22","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$970,000","$1,585,000"
"David Irving","DT","KC                  KC","21","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$970,000","$1,585,000"
"Andrew East","LS","KC                  KC","23","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$970,000","$1,585,000"
"Kennan Lambert","SS","SEA                  SEA","22","2015","2017","3","$1,585,000","$528,333","0.37%","$10,000","$10,000","$10,000","$983,853","$1,598,853"
