class,feature,coefficient
4,regPrev2ReceivingEpaPerGame,0
4,regPrev2CatchRate,0
4,regPrev2YardsPerTarget,0
4,regPrev2YardsPerReception,0
4,regPrev2TdPerTarget,0
4,regPrev2AirYardsPerTarget,0
4,regPrev2YacPerReception,0
4,regPrev2RushYardsPerCarry,0
4,regPrev2TeamTargetShareCalc,0
4,regPrev2TeamYardsShareCalc,0
4,regPrev2TeamTdShareCalc,0
4,regPrev2TeamAirYardsShareCalc,0
4,regYearsAvailable,0
4,regWeightedGames,0
4,regDeltaGames,0
4,regWeightedTargets,0
4,regDeltaTargets,0
4,regWeightedReceptions,0
4,regDeltaReceptions,0
4,regWeightedReceivingYards,0
4,regDeltaReceivingYards,0
4,regWeightedReceivingTds,0
4,regDeltaReceivingTds,0
4,regWeightedReceivingFirstDowns,0
4,regDeltaReceivingFirstDowns,0
4,regWeightedReceivingEpa,0
4,regDeltaReceivingEpa,0
4,regWeightedReceivingAirYards,0
4,regDeltaReceivingAirYards,0
4,regWeightedReceivingYardsAfterCatch,0
4,regDeltaReceivingYardsAfterCatch,0
4,regWeightedCarries,0
4,regDeltaCarries,0
4,regWeightedRushingYards,0
4,regDeltaRushingYards,0
4,regWeightedRushingTds,0
4,regDeltaRushingTds,0
4,regWeightedTargetShare,0
4,regDeltaTargetShare,0
4,regWeightedAirYardsShare,0
4,regDeltaAirYardsShare,0
4,regWeightedWopr,0
4,regDeltaWopr,0
4,regWeightedTargetsPerGame,0
4,regDeltaTargetsPerGame,0
4,regWeightedReceptionsPerGame,0
4,regDeltaReceptionsPerGame,0
4,regWeightedReceivingYardsPerGame,0
4,regDeltaReceivingYardsPerGame,0
4,regWeightedReceivingTdsPerGame,0
4,regDeltaReceivingTdsPerGame,0
4,regWeightedReceivingFirstDownsPerGame,0
4,regDeltaReceivingFirstDownsPerGame,0
4,regWeightedReceivingEpaPerGame,0
4,regDeltaReceivingEpaPerGame,0
4,regWeightedCatchRate,0
4,regDeltaCatchRate,0
4,regWeightedYardsPerTarget,0
4,regDeltaYardsPerTarget,0
4,regWeightedYardsPerReception,0
4,regDeltaYardsPerReception,0
4,regWeightedTdPerTarget,0
4,regDeltaTdPerTarget,0
4,regWeightedAirYardsPerTarget,0
4,regDeltaAirYardsPerTarget,0
4,regWeightedYacPerReception,0
4,regDeltaYacPerReception,0
4,regWeightedRushYardsPerCarry,0
4,regDeltaRushYardsPerCarry,0
4,regWeightedTeamTargetShareCalc,0
4,regDeltaTeamTargetShareCalc,0
4,regWeightedTeamYardsShareCalc,0
4,regDeltaTeamYardsShareCalc,0
4,regWeightedTeamTdShareCalc,0
4,regDeltaTeamTdShareCalc,0
4,regWeightedTeamAirYardsShareCalc,0
4,regDeltaTeamAirYardsShareCalc,0
4,snapPrev1SnapGames,0
4,snapPrev1OffenseSnaps,0
4,snapPrev1OffenseSnapsPerGame,0
4,snapPrev1OffensePctMean,0
4,snapPrev1OffensePctMax,0
4,snapPrev1StSnaps,0
4,snapPrev1StSnapsPerGame,0
4,snapPrev1StPctMean,0
4,snapPrev1OffenseSnapShare,0
4,snapPrev2SnapGames,0
4,snapPrev2OffenseSnaps,0
4,snapPrev2OffenseSnapsPerGame,0
4,snapPrev2OffensePctMean,0
4,snapPrev2OffensePctMax,0
4,snapPrev2StSnaps,0
4,snapPrev2StSnapsPerGame,0
4,snapPrev2StPctMean,0
4,snapPrev2OffenseSnapShare,0
4,snapYearsAvailable,0
4,snapWeightedSnapGames,0
4,snapDeltaSnapGames,0
4,snapWeightedOffenseSnaps,0.10396528872069935
4,snapDeltaOffenseSnaps,0
4,snapWeightedOffenseSnapsPerGame,0
4,snapDeltaOffenseSnapsPerGame,0
4,snapWeightedOffensePctMean,0
4,snapDeltaOffensePctMean,0
4,snapWeightedOffensePctMax,0
4,snapDeltaOffensePctMax,0
4,snapWeightedStSnaps,0
4,snapDeltaStSnaps,0
4,snapWeightedStSnapsPerGame,0
4,snapDeltaStSnapsPerGame,0
4,snapWeightedStPctMean,0
4,snapDeltaStPctMean,0
4,snapWeightedOffenseSnapShare,0
4,snapDeltaOffenseSnapShare,0
4,ngsPrev1Targets,0
4,ngsPrev1Receptions,0
4,ngsPrev1Yards,0
4,ngsPrev1RecTouchdowns,0
4,ngsPrev1CatchPercentage,0
4,ngsPrev1AvgCushion,0
4,ngsPrev1AvgSeparation,0
4,ngsPrev1AvgIntendedAirYards,0
4,ngsPrev1PercentShareOfIntendedAirYards,0
4,ngsPrev1AvgYac,0
4,ngsPrev1AvgExpectedYac,0
4,ngsPrev1AvgYacAboveExpectation,0
4,ngsPrev1YardsPerTarget,0
4,ngsPrev1YardsPerReception,0
4,ngsPrev1TdPerTarget,0
4,ngsPrev2Targets,0
4,ngsPrev2Receptions,0
4,ngsPrev2Yards,0
4,ngsPrev2RecTouchdowns,0
4,ngsPrev2CatchPercentage,0
4,ngsPrev2AvgCushion,0
4,ngsPrev2AvgSeparation,0
4,ngsPrev2AvgIntendedAirYards,0
4,ngsPrev2PercentShareOfIntendedAirYards,0
4,ngsPrev2AvgYac,0
4,ngsPrev2AvgExpectedYac,0
4,ngsPrev2AvgYacAboveExpectation,0
4,ngsPrev2YardsPerTarget,0
4,ngsPrev2YardsPerReception,0
4,ngsPrev2TdPerTarget,0
4,ngsYearsAvailable,0
4,ngsWeightedTargets,0
4,ngsDeltaTargets,0
4,ngsWeightedReceptions,0
4,ngsDeltaReceptions,0
4,ngsWeightedYards,0.10186977756049084
4,ngsDeltaYards,0
4,ngsWeightedRecTouchdowns,0
4,ngsDeltaRecTouchdowns,0
4,ngsWeightedCatchPercentage,0
4,ngsDeltaCatchPercentage,0
4,ngsWeightedAvgCushion,0
4,ngsDeltaAvgCushion,0
4,ngsWeightedAvgSeparation,0
4,ngsDeltaAvgSeparation,0
4,ngsWeightedAvgIntendedAirYards,0
4,ngsDeltaAvgIntendedAirYards,0
4,ngsWeightedPercentShareOfIntendedAirYards,0
4,ngsDeltaPercentShareOfIntendedAirYards,0
4,ngsWeightedAvgYac,0
4,ngsDeltaAvgYac,0
4,ngsWeightedAvgExpectedYac,0
4,ngsDeltaAvgExpectedYac,0
4,ngsWeightedAvgYacAboveExpectation,0
4,ngsDeltaAvgYacAboveExpectation,0
4,ngsWeightedYardsPerTarget,0.0035507349905552488
4,ngsDeltaYardsPerTarget,0
4,ngsWeightedYardsPerReception,0
4,ngsDeltaYardsPerReception,0
4,ngsWeightedTdPerTarget,0
4,ngsDeltaTdPerTarget,0
4,teamPrev1Games,0
4,teamPrev1Wins,0
4,teamPrev1Losses,0
4,teamPrev1Ties,0
4,teamPrev1WinPct,0
4,teamPrev1Attempts,0
4,teamPrev1PassingYards,0
4,teamPrev1PassingTds,0
4,teamPrev1PassingEpa,0
4,teamPrev1PassingCpoe,0
4,teamPrev1Carries,0
4,teamPrev1RushingYards,0
4,teamPrev1RushingEpa,0
4,teamPrev1PointsAgainst,0
4,teamPrev1Targets,0
4,teamPrev1ReceivingYards,0
4,teamPrev1ReceivingTds,0
4,teamPrev1ReceivingAirYards,-0.07802437150945521
4,teamPrev1PassRate,0
4,teamPrev1TeamPlays,0
4,teamPrev1PassingYardsPerAttempt,0
4,teamPrev1PassingYardsPerGame,0
4,teamPrev1PassingTdsPerGame,0
4,teamPrev1PassingEpaPerGame,0
4,teamPrev1ReceivingYardsPerTarget,0
4,teamPrev1PassRateDiffLeague,0
4,teamPrev1PassingYardsPerGameDiffLeague,0
4,teamPrev1PassingEpaPerGameDiffLeague,0
4,teamPrev2Games,0
4,teamPrev2Wins,0
4,teamPrev2Losses,0
4,teamPrev2Ties,0
4,teamPrev2WinPct,0
4,teamPrev2Attempts,0
4,teamPrev2PassingYards,0
4,teamPrev2PassingTds,0
4,teamPrev2PassingEpa,0
4,teamPrev2PassingCpoe,0
4,teamPrev2Carries,0
4,teamPrev2RushingYards,0
4,teamPrev2RushingEpa,0
4,teamPrev2PointsAgainst,0
4,teamPrev2Targets,0
4,teamPrev2ReceivingYards,0
4,teamPrev2ReceivingTds,0
4,teamPrev2ReceivingAirYards,0
4,teamPrev2PassRate,0
4,teamPrev2TeamPlays,0
4,teamPrev2PassingYardsPerAttempt,0
4,teamPrev2PassingYardsPerGame,0
4,teamPrev2PassingTdsPerGame,0
4,teamPrev2PassingEpaPerGame,0
4,teamPrev2ReceivingYardsPerTarget,0
4,teamPrev2PassRateDiffLeague,0
4,teamPrev2PassingYardsPerGameDiffLeague,0
4,teamPrev2PassingEpaPerGameDiffLeague,0
4,teamYearsAvailable,0
4,teamWeightedGames,0
4,teamDeltaGames,0
4,teamWeightedWins,0
4,teamDeltaWins,0
4,teamWeightedLosses,0
4,teamDeltaLosses,0
4,teamWeightedTies,0
4,teamDeltaTies,0
4,teamWeightedWinPct,0
4,teamDeltaWinPct,0
4,teamWeightedAttempts,0
4,teamDeltaAttempts,0
4,teamWeightedPassingYards,0
4,teamDeltaPassingYards,0
4,teamWeightedPassingTds,0
4,teamDeltaPassingTds,0
4,teamWeightedPassingEpa,0
4,teamDeltaPassingEpa,0
4,teamWeightedPassingCpoe,0
4,teamDeltaPassingCpoe,0
4,teamWeightedCarries,0
4,teamDeltaCarries,0
4,teamWeightedRushingYards,0
4,teamDeltaRushingYards,0
4,teamWeightedRushingEpa,0
4,teamDeltaRushingEpa,0
4,teamWeightedPointsAgainst,0
4,teamDeltaPointsAgainst,0
4,teamWeightedTargets,0
4,teamDeltaTargets,0
4,teamWeightedReceivingYards,0
4,teamDeltaReceivingYards,0
4,teamWeightedReceivingTds,0
4,teamDeltaReceivingTds,0
4,teamWeightedReceivingAirYards,0
4,teamDeltaReceivingAirYards,0
4,teamWeightedPassRate,0
4,teamDeltaPassRate,0
4,teamWeightedTeamPlays,0
4,teamDeltaTeamPlays,0
4,teamWeightedPassingYardsPerAttempt,0
4,teamDeltaPassingYardsPerAttempt,0
4,teamWeightedPassingYardsPerGame,0
4,teamDeltaPassingYardsPerGame,0
4,teamWeightedPassingTdsPerGame,0
4,teamDeltaPassingTdsPerGame,0
4,teamWeightedPassingEpaPerGame,0
4,teamDeltaPassingEpaPerGame,0
4,teamWeightedReceivingYardsPerTarget,0.04276631677453785
4,teamDeltaReceivingYardsPerTarget,0
4,teamWeightedPassRateDiffLeague,0
4,teamDeltaPassRateDiffLeague,0
4,teamWeightedPassingYardsPerGameDiffLeague,0
4,teamDeltaPassingYardsPerGameDiffLeague,0
4,teamWeightedPassingEpaPerGameDiffLeague,0
4,teamDeltaPassingEpaPerGameDiffLeague,0
4,marketPrev1ContractCount,0
4,marketPrev1MedianTerm,0
4,marketPrev1MedianAav,0
4,marketPrev1MedianAavPerc,0
4,marketPrev1P75AavPerc,0
4,marketPrev1MedianAgeAtSigning,0
4,marketPrev2ContractCount,0
4,marketPrev2MedianTerm,0
4,marketPrev2MedianAav,0
4,marketPrev2MedianAavPerc,0
4,marketPrev2P75AavPerc,0
4,marketPrev2MedianAgeAtSigning,0
4,marketWeightedContractCount,0
4,marketDeltaContractCount,0
4,marketWeightedMedianTerm,0
4,marketDeltaMedianTerm,0
4,marketWeightedMedianAav,0
4,marketDeltaMedianAav,0
4,marketWeightedMedianAavPerc,0
4,marketDeltaMedianAavPerc,0
4,marketWeightedP75AavPerc,0
4,marketDeltaP75AavPerc,0
4,marketWeightedMedianAgeAtSigning,0
4,marketDeltaMedianAgeAtSigning,0
4,combineAvailable_yes,0
4,combineAvailable_unknown,0
4,undraftedFlag_yes,0
4,playerRefMatched_yes,0
4,prevSignedTeam_ATL,0
4,prevSignedTeam_BAL,0
4,prevSignedTeam_BUF,0
4,prevSignedTeam_CAR,0
4,prevSignedTeam_CHI,0
4,prevSignedTeam_CIN,0
4,prevSignedTeam_CLE,0
4,prevSignedTeam_DAL,0
4,prevSignedTeam_DEN,0
4,prevSignedTeam_DET,0
4,prevSignedTeam_GB,0
4,prevSignedTeam_HOU,0
4,prevSignedTeam_IND,0
4,prevSignedTeam_JAX,0
4,prevSignedTeam_KC,0
4,prevSignedTeam_LA,0
4,prevSignedTeam_LAC,0
4,prevSignedTeam_LV,0
4,prevSignedTeam_MIA,0
4,prevSignedTeam_MIN,0
4,prevSignedTeam_NE,0
4,prevSignedTeam_NO,0
4,prevSignedTeam_NYG,0
4,prevSignedTeam_NYJ,0
4,prevSignedTeam_PHI,0
4,prevSignedTeam_PIT,0
4,prevSignedTeam_SEA,0
4,prevSignedTeam_SF,0
4,prevSignedTeam_TB,0
4,prevSignedTeam_TEN,0
4,prevSignedTeam_WAS,0
4,prevSignedTeam_unknown,0
4,prev1Team_ATL,0
4,prev1Team_BAL,0
4,prev1Team_BUF,0
4,prev1Team_CAR,0
4,prev1Team_CHI,0
4,prev1Team_CIN,0
4,prev1Team_CLE,0
4,prev1Team_DAL,0
4,prev1Team_DEN,0
4,prev1Team_DET,0
4,prev1Team_GB,0
4,prev1Team_HOU,0
4,prev1Team_IND,0
4,prev1Team_JAX,0
4,prev1Team_KC,0
4,prev1Team_LA,0
4,prev1Team_LAC,0
4,prev1Team_LV,0
4,prev1Team_MIA,0
4,prev1Team_MIN,0
4,prev1Team_NE,0
4,prev1Team_NO,0
4,prev1Team_NYG,0
4,prev1Team_NYJ,0
4,prev1Team_PHI,0
4,prev1Team_PIT,0
4,prev1Team_SEA,0
4,prev1Team_SF,0
4,prev1Team_TB,0
4,prev1Team_TEN,0
4,prev1Team_WAS,0
4,prev1Team_unknown,0
4,prev2Team_ATL,0
4,prev2Team_BAL,0
4,prev2Team_BUF,0
4,prev2Team_CAR,0
4,prev2Team_CHI,0
4,prev2Team_CIN,0
4,prev2Team_CLE,0
4,prev2Team_DAL,0
4,prev2Team_DEN,0
4,prev2Team_DET,0
4,prev2Team_GB,0
4,prev2Team_HOU,0
4,prev2Team_IND,0
4,prev2Team_JAX,0
4,prev2Team_KC,0
4,prev2Team_LA,0
4,prev2Team_LAC,0
4,prev2Team_LV,0
4,prev2Team_MIA,0
4,prev2Team_MIN,0
4,prev2Team_NE,0
4,prev2Team_NO,0
4,prev2Team_NYG,0
4,prev2Team_NYJ,0
4,prev2Team_PHI,0
4,prev2Team_PIT,0
4,prev2Team_SEA,0
4,prev2Team_SF,0
4,prev2Team_TB,0
4,prev2Team_TEN,0
4,prev2Team_WAS,0
4,prev2Team_unknown,0
4,priorTeamSame_yes,0.18264467015037922
4,priorTeamSame_unknown,0
4,regPrev1Available_yes,0
4,regPrev2Available_yes,0
4,snapPrev1Available_yes,0
4,snapPrev2Available_yes,0
4,ngsPrev1Available_yes,0
4,ngsPrev2Available_yes,0
4,teamPrev1Available_yes,0
4,teamPrev2Available_yes,0
5,(Intercept),-1.982745957436181
5,startYear,-0.40334480508177695
5,ageAtSigning,0
5,height,0
5,weight,0
5,combineForty,0
5,combineBench,0
5,combineVertical,0
5,combineBroadJump,0
5,combineCone,0
5,combineShuttle,0
5,draftYear,0
5,draftRound,0
5,draftPick,0
5,rookieSeason,0
5,yearsExpAtSigning,0
5,playerRefAgeGap,0
5,playerRefRookieGap,0
5,observedContractNumber,0
5,prevContractStartYear,0
5,prevContractEndYear,0
5,prevContractTerm,0
5,prevContractAav,0
5,prevContractAavPerc,0
5,gapSincePrevContractEnd,0
5,prev1Season,0
5,prev2Season,0
5,regPrev1Games,0
5,regPrev1Targets,0
5,regPrev1Receptions,0
5,regPrev1ReceivingYards,0.02962130499569539
5,regPrev1ReceivingTds,0
5,regPrev1ReceivingFirstDowns,0
5,regPrev1ReceivingEpa,0
5,regPrev1ReceivingAirYards,0
5,regPrev1ReceivingYardsAfterCatch,0
5,regPrev1Carries,0
5,regPrev1RushingYards,0.005295357244967947
5,regPrev1RushingTds,0
5,regPrev1TargetShare,0
5,regPrev1AirYardsShare,0.01936501952497122
5,regPrev1Wopr,0
5,regPrev1TargetsPerGame,0
5,regPrev1ReceptionsPerGame,0
5,regPrev1ReceivingYardsPerGame,6.81471891591988e-4
5,regPrev1ReceivingTdsPerGame,0
5,regPrev1ReceivingFirstDownsPerGame,0.195916687814439
5,regPrev1ReceivingEpaPerGame,0
5,regPrev1CatchRate,0
5,regPrev1YardsPerTarget,0
5,regPrev1YardsPerReception,0
5,regPrev1TdPerTarget,0
5,regPrev1AirYardsPerTarget,0
5,regPrev1YacPerReception,0
5,regPrev1RushYardsPerCarry,0
5,regPrev1TeamTargetShareCalc,0
5,regPrev1TeamYardsShareCalc,0
5,regPrev1TeamTdShareCalc,0
5,regPrev1TeamAirYardsShareCalc,0
5,regPrev2Games,0
5,regPrev2Targets,0
5,regPrev2Receptions,0
5,regPrev2ReceivingYards,0
5,regPrev2ReceivingTds,0
5,regPrev2ReceivingFirstDowns,0
5,regPrev2ReceivingEpa,0
5,regPrev2ReceivingAirYards,0
5,regPrev2ReceivingYardsAfterCatch,0
5,regPrev2Carries,0
5,regPrev2RushingYards,0
5,regPrev2RushingTds,0
5,regPrev2TargetShare,0
5,regPrev2AirYardsShare,0
5,regPrev2Wopr,0
5,regPrev2TargetsPerGame,0
5,regPrev2ReceptionsPerGame,0
5,regPrev2ReceivingYardsPerGame,0
5,regPrev2ReceivingTdsPerGame,0
5,regPrev2ReceivingFirstDownsPerGame,0
5,regPrev2ReceivingEpaPerGame,0.14000655493545383
5,regPrev2CatchRate,0
5,regPrev2YardsPerTarget,0
5,regPrev2YardsPerReception,0
5,regPrev2TdPerTarget,0
5,regPrev2AirYardsPerTarget,0
5,regPrev2YacPerReception,0
5,regPrev2RushYardsPerCarry,0
5,regPrev2TeamTargetShareCalc,0
5,regPrev2TeamYardsShareCalc,0
5,regPrev2TeamTdShareCalc,0
5,regPrev2TeamAirYardsShareCalc,0
5,regYearsAvailable,0
5,regWeightedGames,0
5,regDeltaGames,0
5,regWeightedTargets,0
5,regDeltaTargets,0
5,regWeightedReceptions,0
5,regDeltaReceptions,0
5,regWeightedReceivingYards,0
5,regDeltaReceivingYards,0
5,regWeightedReceivingTds,0
5,regDeltaReceivingTds,0
5,regWeightedReceivingFirstDowns,0
5,regDeltaReceivingFirstDowns,0
5,regWeightedReceivingEpa,0
5,regDeltaReceivingEpa,0
5,regWeightedReceivingAirYards,0
5,regDeltaReceivingAirYards,0
5,regWeightedReceivingYardsAfterCatch,0
5,regDeltaReceivingYardsAfterCatch,0
5,regWeightedCarries,0
5,regDeltaCarries,0
5,regWeightedRushingYards,0
5,regDeltaRushingYards,0
5,regWeightedRushingTds,0
5,regDeltaRushingTds,0
5,regWeightedTargetShare,0
5,regDeltaTargetShare,0
5,regWeightedAirYardsShare,0
5,regDeltaAirYardsShare,0
5,regWeightedWopr,0
5,regDeltaWopr,0
5,regWeightedTargetsPerGame,0
5,regDeltaTargetsPerGame,0
5,regWeightedReceptionsPerGame,0
5,regDeltaReceptionsPerGame,0
5,regWeightedReceivingYardsPerGame,0
5,regDeltaReceivingYardsPerGame,0
5,regWeightedReceivingTdsPerGame,0
5,regDeltaReceivingTdsPerGame,0
5,regWeightedReceivingFirstDownsPerGame,0.005021571743729724
5,regDeltaReceivingFirstDownsPerGame,0
5,regWeightedReceivingEpaPerGame,0
5,regDeltaReceivingEpaPerGame,0
5,regWeightedCatchRate,0
5,regDeltaCatchRate,0
5,regWeightedYardsPerTarget,0
5,regDeltaYardsPerTarget,0
5,regWeightedYardsPerReception,0
5,regDeltaYardsPerReception,0
5,regWeightedTdPerTarget,0
5,regDeltaTdPerTarget,0
5,regWeightedAirYardsPerTarget,0
5,regDeltaAirYardsPerTarget,0
5,regWeightedYacPerReception,0
5,regDeltaYacPerReception,0
5,regWeightedRushYardsPerCarry,0
5,regDeltaRushYardsPerCarry,0
5,regWeightedTeamTargetShareCalc,0
5,regDeltaTeamTargetShareCalc,0
5,regWeightedTeamYardsShareCalc,0.22121304354907612
5,regDeltaTeamYardsShareCalc,0
5,regWeightedTeamTdShareCalc,0
5,regDeltaTeamTdShareCalc,0
5,regWeightedTeamAirYardsShareCalc,0
5,regDeltaTeamAirYardsShareCalc,0
5,snapPrev1SnapGames,0
5,snapPrev1OffenseSnaps,0
5,snapPrev1OffenseSnapsPerGame,0
5,snapPrev1OffensePctMean,0
5,snapPrev1OffensePctMax,0
5,snapPrev1StSnaps,0
5,snapPrev1StSnapsPerGame,0
5,snapPrev1StPctMean,0
5,snapPrev1OffenseSnapShare,0
5,snapPrev2SnapGames,0
5,snapPrev2OffenseSnaps,0
5,snapPrev2OffenseSnapsPerGame,0
5,snapPrev2OffensePctMean,0
5,snapPrev2OffensePctMax,0
5,snapPrev2StSnaps,0
5,snapPrev2StSnapsPerGame,0
5,snapPrev2StPctMean,0
5,snapPrev2OffenseSnapShare,0
5,snapYearsAvailable,0
5,snapWeightedSnapGames,0
5,snapDeltaSnapGames,0
5,snapWeightedOffenseSnaps,0
5,snapDeltaOffenseSnaps,0
5,snapWeightedOffenseSnapsPerGame,0
5,snapDeltaOffenseSnapsPerGame,0
5,snapWeightedOffensePctMean,0
5,snapDeltaOffensePctMean,0
5,snapWeightedOffensePctMax,0
5,snapDeltaOffensePctMax,0
5,snapWeightedStSnaps,0
5,snapDeltaStSnaps,0
5,snapWeightedStSnapsPerGame,0
5,snapDeltaStSnapsPerGame,0
5,snapWeightedStPctMean,0
5,snapDeltaStPctMean,0
5,snapWeightedOffenseSnapShare,0
5,snapDeltaOffenseSnapShare,0
5,ngsPrev1Targets,0
5,ngsPrev1Receptions,0
5,ngsPrev1Yards,0
5,ngsPrev1RecTouchdowns,0
5,ngsPrev1CatchPercentage,0
5,ngsPrev1AvgCushion,0
5,ngsPrev1AvgSeparation,0
5,ngsPrev1AvgIntendedAirYards,0
5,ngsPrev1PercentShareOfIntendedAirYards,0
5,ngsPrev1AvgYac,0
5,ngsPrev1AvgExpectedYac,0
5,ngsPrev1AvgYacAboveExpectation,0
5,ngsPrev1YardsPerTarget,0
5,ngsPrev1YardsPerReception,0
5,ngsPrev1TdPerTarget,0
5,ngsPrev2Targets,0
5,ngsPrev2Receptions,0
5,ngsPrev2Yards,0
5,ngsPrev2RecTouchdowns,0
5,ngsPrev2CatchPercentage,0
5,ngsPrev2AvgCushion,0
5,ngsPrev2AvgSeparation,0
5,ngsPrev2AvgIntendedAirYards,0
5,ngsPrev2PercentShareOfIntendedAirYards,0
5,ngsPrev2AvgYac,0
5,ngsPrev2AvgExpectedYac,0
5,ngsPrev2AvgYacAboveExpectation,0
5,ngsPrev2YardsPerTarget,0
5,ngsPrev2YardsPerReception,0
5,ngsPrev2TdPerTarget,0
5,ngsYearsAvailable,0
5,ngsWeightedTargets,0
5,ngsDeltaTargets,0
5,ngsWeightedReceptions,0
5,ngsDeltaReceptions,0
5,ngsWeightedYards,0
5,ngsDeltaYards,0
5,ngsWeightedRecTouchdowns,0
5,ngsDeltaRecTouchdowns,0
5,ngsWeightedCatchPercentage,0
5,ngsDeltaCatchPercentage,0
5,ngsWeightedAvgCushion,0
5,ngsDeltaAvgCushion,0
5,ngsWeightedAvgSeparation,0
5,ngsDeltaAvgSeparation,0
5,ngsWeightedAvgIntendedAirYards,0
5,ngsDeltaAvgIntendedAirYards,0
5,ngsWeightedPercentShareOfIntendedAirYards,0
5,ngsDeltaPercentShareOfIntendedAirYards,0
5,ngsWeightedAvgYac,0
5,ngsDeltaAvgYac,0
5,ngsWeightedAvgExpectedYac,0
5,ngsDeltaAvgExpectedYac,0
5,ngsWeightedAvgYacAboveExpectation,0
5,ngsDeltaAvgYacAboveExpectation,0
5,ngsWeightedYardsPerTarget,0
5,ngsDeltaYardsPerTarget,0
5,ngsWeightedYardsPerReception,0
5,ngsDeltaYardsPerReception,0
5,ngsWeightedTdPerTarget,0
5,ngsDeltaTdPerTarget,0
5,teamPrev1Games,0
5,teamPrev1Wins,0
5,teamPrev1Losses,0
5,teamPrev1Ties,0
5,teamPrev1WinPct,0
5,teamPrev1Attempts,0
5,teamPrev1PassingYards,0
5,teamPrev1PassingTds,0
5,teamPrev1PassingEpa,0
5,teamPrev1PassingCpoe,0
5,teamPrev1Carries,0
5,teamPrev1RushingYards,0
5,teamPrev1RushingEpa,0
5,teamPrev1PointsAgainst,0
5,teamPrev1Targets,0
5,teamPrev1ReceivingYards,0
5,teamPrev1ReceivingTds,0
5,teamPrev1ReceivingAirYards,0
5,teamPrev1PassRate,0
5,teamPrev1TeamPlays,0
5,teamPrev1PassingYardsPerAttempt,0
5,teamPrev1PassingYardsPerGame,0
5,teamPrev1PassingTdsPerGame,0
5,teamPrev1PassingEpaPerGame,0
5,teamPrev1ReceivingYardsPerTarget,0
5,teamPrev1PassRateDiffLeague,0
5,teamPrev1PassingYardsPerGameDiffLeague,0
5,teamPrev1PassingEpaPerGameDiffLeague,0
5,teamPrev2Games,0
5,teamPrev2Wins,0
5,teamPrev2Losses,0
5,teamPrev2Ties,0
5,teamPrev2WinPct,0
5,teamPrev2Attempts,0
5,teamPrev2PassingYards,0
5,teamPrev2PassingTds,0
5,teamPrev2PassingEpa,0
5,teamPrev2PassingCpoe,0
5,teamPrev2Carries,0
5,teamPrev2RushingYards,0
5,teamPrev2RushingEpa,0
5,teamPrev2PointsAgainst,0
5,teamPrev2Targets,0
5,teamPrev2ReceivingYards,0
5,teamPrev2ReceivingTds,0
5,teamPrev2ReceivingAirYards,-0.011439283877306836
5,teamPrev2PassRate,0
5,teamPrev2TeamPlays,0
5,teamPrev2PassingYardsPerAttempt,0
5,teamPrev2PassingYardsPerGame,0
5,teamPrev2PassingTdsPerGame,0
5,teamPrev2PassingEpaPerGame,0
5,teamPrev2ReceivingYardsPerTarget,0
5,teamPrev2PassRateDiffLeague,0
5,teamPrev2PassingYardsPerGameDiffLeague,0
5,teamPrev2PassingEpaPerGameDiffLeague,0
5,teamYearsAvailable,0
5,teamWeightedGames,0
5,teamDeltaGames,0
5,teamWeightedWins,0
5,teamDeltaWins,0
5,teamWeightedLosses,-0.011895054607825922
5,teamDeltaLosses,0
5,teamWeightedTies,0
5,teamDeltaTies,0
5,teamWeightedWinPct,0
5,teamDeltaWinPct,0
5,teamWeightedAttempts,0
5,teamDeltaAttempts,0
5,teamWeightedPassingYards,0
5,teamDeltaPassingYards,0
5,teamWeightedPassingTds,0
5,teamDeltaPassingTds,0
5,teamWeightedPassingEpa,0
5,teamDeltaPassingEpa,0
5,teamWeightedPassingCpoe,0
5,teamDeltaPassingCpoe,0
5,teamWeightedCarries,0
5,teamDeltaCarries,0
5,teamWeightedRushingYards,0
5,teamDeltaRushingYards,0
5,teamWeightedRushingEpa,0
5,teamDeltaRushingEpa,0
5,teamWeightedPointsAgainst,0
5,teamDeltaPointsAgainst,0
5,teamWeightedTargets,0
5,teamDeltaTargets,0
5,teamWeightedReceivingYards,0
5,teamDeltaReceivingYards,0
5,teamWeightedReceivingTds,0
5,teamDeltaReceivingTds,0
5,teamWeightedReceivingAirYards,0
5,teamDeltaReceivingAirYards,0
5,teamWeightedPassRate,0
5,teamDeltaPassRate,0
5,teamWeightedTeamPlays,0
5,teamDeltaTeamPlays,0
5,teamWeightedPassingYardsPerAttempt,0
5,teamDeltaPassingYardsPerAttempt,0
5,teamWeightedPassingYardsPerGame,0
5,teamDeltaPassingYardsPerGame,0
5,teamWeightedPassingTdsPerGame,0
5,teamDeltaPassingTdsPerGame,0
5,teamWeightedPassingEpaPerGame,0
5,teamDeltaPassingEpaPerGame,0
5,teamWeightedReceivingYardsPerTarget,0
5,teamDeltaReceivingYardsPerTarget,0.01757796723585785
5,teamWeightedPassRateDiffLeague,0
5,teamDeltaPassRateDiffLeague,0
5,teamWeightedPassingYardsPerGameDiffLeague,0
5,teamDeltaPassingYardsPerGameDiffLeague,0
5,teamWeightedPassingEpaPerGameDiffLeague,0
5,teamDeltaPassingEpaPerGameDiffLeague,0
5,marketPrev1ContractCount,0
5,marketPrev1MedianTerm,0
