contractRowId,playerName,playerKey,playerId,pfrId,pairId,termModelId,aavModelId,ageAtSigning,yearsExpAtSigning,prevSignedTeam,expectedTerm,modalTerm,modalTermProb,expectedAavPerc,expectedAav,modalAavPerc,modalAav,impliedCap2026,predictedTerm,.pred_1,.pred_2,.pred_3,.pred_4,.pred_5,prevContractTerm,prevContractAav,prevContractAavPerc,regWeightedTargets,regWeightedReceptions,regWeightedReceivingYards,regWeightedReceivingTds,regWeightedTargetShare,snapWeightedOffensePctMean,ngsWeightedYardsPerTarget,marketPrev1MedianAavPerc,prevContractAavMillions,expectedAavMillions,modalAavMillions
5454,Braxton Berrios,braxton berrios,00-0034419,BerrBr00,xgb_pair,term_xgb_final,aavPerc_xgb_final,30,8,HOU,1.0946063491282985,1,0.9210754632949829,0.004581811448335482,1381816.151085304,0.004450338892638683,1342165.6977799204,301587301.5873016,1,0.9210754632949829,0.06825941801071167,0.006789812818169594,0.0027341607492417097,0.0011411936720833182,1,1800000,0.0064,6.666666666666667,4,24.666666666666668,0,0.0119917819151194,0.21777777777777776,NA,0.0042,1.8,1.3818161510853042,1.3421656977799203
5473,Dante Pettis,dante pettis,00-0034860,PettDa00,xgb_pair,term_xgb_final,aavPerc_xgb_final,30,8,NO,1.084288447862491,1,0.9324464201927185,0.00453255719440197,1366961.693549801,0.004319450352340937,1302691.3761028224,301587301.5873016,1,0.9324464201927185,0.056386642158031464,0.0066404081881046295,0.003485171590000391,0.0010413664858788252,1,1255000,0.0045,16.666666666666668,10,124.66666666666669,0.3333333333333333,0.03103222014914728,0.2508333333333333,NA,0.0042,1.255,1.3669616935498008,1.3026913761028223
5462,C.J. Johnson,c j johnson,NA,NA,xgb_pair,term_xgb_final,aavPerc_xgb_final,NA,NA,SEA,1.385080885142088,1,0.7623803019523621,0.0045251822688541655,1364737.5096544311,0.004216508474200964,1271645.4128542591,301587301.5873016,1,0.7623803019523621,0.10036211460828781,0.12874586880207062,0.006819895468652248,0.0016918331384658813,3,898667,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.898667,1.3647375096544312,1.2716454128542591
5594,Trenton Irwin,trenton irwin,00-0035341,IrwiTr00,xgb_pair,term_xgb_final,aavPerc_xgb_final,30,7,JAX,1.0471008821041323,1,0.9610177874565125,0.004522975824728656,1364072.0741245155,0.004477307666093111,1350299.1373931605,301587301.5873016,1,0.9610177874565125,0.03341458737850189,0.00378709495998919,0.0010100547224283218,7.704832241870463e-4,1,1170000,0.0042,10,3,15,0,0.01592356687898089,0.2914285714285714,NA,0.0042,1.17,1.3640720741245156,1.3502991373931605
5568,Rakim Jarrett,rakim jarrett,00-0038821,JarrRa00,xgb_pair,term_xgb_final,aavPerc_xgb_final,25,3,TB,1.1404274618253112,1,0.8909087777137756,0.004499064886723816,1356860.8388532144,0.004375807009637356,1319687.8283033296,301587301.5873016,1,0.8909087777137756,0.08476940542459488,0.019670546054840088,0.002288106130436063,0.002363162115216255,3,906667,0.004,11,9,124,0,0.01953818827708703,0.325,NA,0.0042,0.906667,1.3568608388532144,1.3196878283033298
5463,Cedrick Wilson,cedrick wilson,00-0020452,WilsCe00,xgb_pair,term_xgb_final,aavPerc_xgb_final,47,25,MIA,1.1898049914743751,1,0.8718381524085999,0.0044969720288583325,1356229.6594969574,0.004298165440559387,1296272.116994101,301587301.5873016,1,0.8718381524085999,0.07520955801010132,0.04567614942789078,0.005861494690179825,0.0014146592002362013,1,1170000,0.0042,NA,NA,NA,NA,NA,NA,NA,0.0042,1.17,1.3562296594969574,1.2962721169941012
5583,Steven Sims Jr.,steven sims jr,NA,NA,xgb_pair,term_xgb_final,aavPerc_xgb_final,28,NA,SEA,1.2595786983147264,1,0.8324919939041138,0.004432182712950154,1336690.0245405226,0.004215727094560862,1271409.7586770854,301587301.5873016,1,0.8324919939041138,0.08363912999629974,0.07714416086673737,0.0052478075958788395,0.0014769462868571281,1,1170000,0.0042,NA,NA,NA,NA,NA,NA,NA,0.0042,1.17,1.3366900245405227,1.2714097586770854
5447,Anthony Miller,anthony miller,00-0034353,MillAn02,xgb_pair,term_xgb_final,aavPerc_xgb_final,31,8,BAL,1.068477239459753,1,0.9461947679519653,0.004391793851174954,1324509.2567035581,0.004300698172301054,1297035.9567257147,301587301.5873016,1,0.9461947679519653,0.045258328318595886,0.004594834987074137,0.0017790955025702715,0.002172985579818487,1,1170000,0.0042,1,1,16,0,0.00218818380743982,0.07500000000000001,NA,0.0042,1.17,1.3245092567035581,1.2970359567257148
5457,Braydon Johnson,braydon johnson,NA,NA,xgb_pair,term_xgb_final,aavPerc_xgb_final,NA,NA,BUF,1.386996041983366,1,0.7612513303756714,0.004368068358333995,1317353.949338824,0.004057937301695347,1223822.3608287554,301587301.5873016,1,0.7612513303756714,0.1007438376545906,0.12946078181266785,0.006845836993306875,0.0016982685774564743,3,903333,0.004,NA,NA,NA,NA,NA,NA,NA,0.0042,0.903333,1.317353949338824,1.2238223608287555
5599,Tyler Johnson,tyler johnson,00-0036427,JohnTy00,xgb_pair,term_xgb_final,aavPerc_xgb_final,27,6,NYJ,1.0888918659184128,1,0.9365100264549255,0.004342237769612707,1309563.7717879596,0.004081577993929386,1230952.0934072754,301587301.5873016,1,0.9365100264549255,0.045027244836091995,0.013260848820209503,0.003464614739641547,0.0017372688744217157,1,1170000,0.0042,25.666666666666668,16.666666666666668,228.33333333333337,1,0.05068558956525371,0.3988888888888889,NA,0.0042,1.17,1.3095637717879596,1.2309520934072753
