contractRowId,playerName,playerKey,playerId,pfrId,ageAtSigning,yearsExpAtSigning,prevSignedTeam,termScenario,aavPercPrediction,impliedCap2026,aavPrediction,aavPredictionMillions,termProbability,pairId,termModelId,aavModelId,weightedAavPercContribution,weightedAavContribution,prevContractTerm,prevContractAav,prevContractAavPerc,regWeightedTargets,regWeightedReceptions,regWeightedReceivingYards,regWeightedReceivingTds,regWeightedTargetShare,snapWeightedOffensePctMean,ngsWeightedYardsPerTarget,marketPrev1MedianAavPerc,prevContractAavMillions
5461,Bryce Ford-Wheaton,bryce ford wheaton,00-0038477,FordBr00,26,3,NYG,1,0.003168631112203002,301587301.5873016,955618.9068548736,0.9556189068548736,0.8929507732391357,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.0028294316017512533,853320.641797997,3,905000,0.004,0,0,0,0,0,0.00285714285714285,NA,0.0042,0.905
5524,JuJu Smith-Schuster,juju smith schuster,00-0033857,SmitJu00,29,9,KC,1,0.005130128003656864,301587301.5873016,1547181.4614203242,1.547181461420324,0.891829788684845,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.004575200973427507,1379822.5157955973,1,1422500,0.0051,38.666666666666664,28,307,1.3333333333333333,0.06979632389468454,0.5370448179271708,7.666666666666667,0.0042,1.4225
5552,Malik Taylor,malik taylor,00-0035480,TaylMa01,30,7,DET,1,0.0033761444501578808,301587301.5873016,1018202.2944920594,1.0182022944920595,0.8911609053611755,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.0030086879448328052,907382.07860037,1,1100000,0.0039,NA,NA,NA,NA,NA,NA,NA,0.0042,1.1
5568,Rakim Jarrett,rakim jarrett,00-0038821,JarrRa00,25,3,TB,1,0.004375807009637356,301587301.5873016,1319687.8283033296,1.3196878283033298,0.8909087777137756,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.0038984448744673883,1175721.4700774665,3,906667,0.004,11,9,124,0,0.01953818827708703,0.325,NA,0.0042,0.906667
5501,Jacob Harris,jacob harris,00-0036918,HarrJa03,28,5,TB,1,0.0033446047455072403,301587301.5873016,1008690.3200736123,1.0086903200736124,0.8889324069023132,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.00297312754656065,896657.5140421009,1,1100000,0.0039,NA,NA,NA,NA,NA,NA,NA,0.0042,1.1
5483,Deon Cain,deon cain,00-0034406,CainDe00,29,8,BUF,1,0.00361223635263741,301587301.5873016,1089404.614287473,1.089404614287473,0.8886882066726685,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.003210151846303161,968141.0330120645,1,960000,0.0034,NA,NA,NA,NA,NA,NA,NA,0.0042,0.96
5557,Mike Strachan,mike strachan,00-0036482,StraMi03,28,5,WAS,1,0.003202369436621666,301587301.5873016,965793.9570763755,0.9657939570763755,0.887032151222229,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.002840604650374834,856690.2913828865,1,1100000,0.0039,NA,NA,NA,NA,NA,NA,NA,0.0042,1.1
5491,Easop Winston,easop winston,00-0036080,WinsEa00,29,5,NYJ,1,0.0033196676522493362,301587301.5873016,1001169.60940853,1.00116960940853,0.8853734731674194,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.002939145679033528,886409.014311699,1,960000,0.0034,NA,NA,NA,NA,NA,NA,NA,0.0042,0.96
5469,Cornell Powell,cornell powell,00-0036647,PoweCo00,28,5,HOU,1,0.0031777378171682358,301587301.5873016,958365.3734316903,0.9583653734316903,0.8842530250549316,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.0028099242776624678,847437.4805648713,1,960000,0.0034,NA,NA,NA,NA,NA,NA,NA,0.0042,0.96
5449,Austin Mack,austin mack,00-0035869,MackAu01,28,6,ATL,1,0.0032262392342090607,301587301.5873016,972992.784920193,0.972992784920193,0.8829862475395203,xgb_pair,term_xgb_final,aavPerc_xgb_final,0.002848724875079034,859139.2480397087,2,984500,0.0039,NA,NA,NA,NA,NA,NA,NA,0.0042,0.9845
